time_ms,imu_roll,imu_pitch,ax,ay,az,gx,gy,gz,Setpoint_rollRate,set_pitchRate,Setpoint_yawRate,Setpoint_roll,Setpoint_pitch,radio_3,height,heightRate,Setpoint_heightRate,height_PID_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42950000,-805,3174,64,66,988,-10527,12066,-3843,-13688,-6190,0,-3159,-4240,666,452,-861,264,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43001000,-1370,3447,-146,45,1459,-8635,24944,-2318,-11330,2603,-15239,-3320,-2999,666,425,-660,264,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43050000,-1747,4014,-133,-30,114,-5828,18596,5555,-9140,7990,-20640,-3320,-2640,666,396,-614,264,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43101000,-1930,3720,28,-68,1214,-7476,1751,13428,-7844,9303,-29039,-3279,-2120,668,349,-690,271,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43150000,-2300,3759,143,-142,742,-8330,21404,18128,-5694,10459,-29159,-3279,-1959,683,287,-880,332,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43201000,-2498,3590,-123,-86,1585,-6438,-6305,20570,-4773,9247,-17880,-3320,-2000,691,217,-766,363,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43250000,-2639,2974,101,275,1494,-3997,7976,16663,-3955,5666,-15000,-3320,-2000,692,221,-884,367,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43301000,-2619,3045,17,-148,797,-7476,5108,14161,-4069,6078,-11520,-3320,-2000,692,161,-700,367,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43350000,-2847,2326,256,70,719,-12603,-11615,12696,-5306,1895,-8519,-3760,-2000,691,182,-497,363,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43401000,-2811,2136,217,-6,1410,-8574,9197,9888,-6676,793,-7080,-3960,-2000,691,112,-547,363,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43450000,-2876,2070,-187,-177,1467,-14739,-6549,9705,-8390,644,-6839,-4320,-1959,691,118,-581,363,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43501000,-3182,1875,177,83,-135,-12481,5230,7203,-6846,671,-5400,-4359,-1760,691,133,-299,363,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43550000,-3269,1995,-131,177,1152,-17058,-2094,5921,-10524,2994,-2999,-5080,-1480,691,83,-434,363,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43601000,-3715,1658,-250,-56,687,-20598,-1666,4029,-17463,2201,-2399,-6720,-1280,691,111,-231,363,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43650000,-3735,1762,-211,12,1300,-11870,-1300,1160,-20136,4197,-2640,-7200,-1039,691,120,208,363,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43701000,-3951,1432,71,7,1831,-25664,-5267,3968,-23762,6700,-2160,-8040,-279,690,144,134,359,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43750000,-4656,1162,-166,-133,1934,-32622,-8197,3114,-21526,6061,-480,-8360,-119,691,138,167,363,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43801000,-5048,578,89,103,1934,-21819,-11188,3724,-18781,2895,0,-8280,-80,690,202,564,359,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43850000,-5196,474,157,-200,1431,-21758,2178,3419,-12573,2290,0,-7359,-80,691,194,-120,363,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43901000,-5498,469,23,172,-525,-22002,-7892,2564,2665,2263,119,-5039,-80,691,223,118,363,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43950000,-5223,95,-286,91,1133,-10711,-4718,2442,14787,89,119,-2680,-80,691,322,370,363,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44001000,-4888,326,-269,150,1483,-9917,-2277,1038,27950,1200,119,-80,-119,691,292,432,363,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44050000,-4171,185,129,-102,1191,9613,-9052,-242,23547,614,240,-119,-80,690,346,417,359,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44101000,-3309,246,357,-215,711,1984,7976,-364,18538,734,240,-119,-119,670,393,558,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44150000,-2752,446,-159,-99,823,9613,-3253,-1829,15531,2128,240,-80,-80,656,403,495,224,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44201000,-1858,207,-1,-168,673,11139,103,-1707,10336,743,240,-80,-80,632,422,429,128,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44250000,-1449,546,190,58,1934,6012,3460,-1768,22144,2481,480,2360,-119,616,430,423,63,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44301000,-914,538,219,122,1693,17914,-8319,-2684,29034,2430,359,4080,-119,606,484,569,24,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44350000,-305,458,70,166,973,20172,286,-2928,28513,2202,240,4600,-80,583,532,617,0,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44401000,344,363,-178,-58,200,22431,-5206,-3843,23571,1413,119,4400,-119,528,530,216,0,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44450000,861,200,-32,-219,206,19806,-6183,-3660,805,698,119,999,-80,526,510,143,0,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44501000,1109,256,-168,-227,246,16571,-385,-3905,-7149,1027,119,-119,-80,526,523,102,0,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44550000,1190,345,-110,128,1208,18097,-1483,-3660,-7386,1545,119,-80,-80,549,546,-96,0,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44601000,1174,469,-135,-116,350,10529,1934,-3660,-7525,2264,119,-119,-80,633,528,-459,132,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44650000,905,705,-117,110,847,1190,3948,-1585,-5729,3403,119,-80,-119,681,510,-584,323,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44701000,491,1100,103,-111,975,4303,6389,-1890,-3323,5699,119,-80,-119,737,510,-429,548,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44750000,438,1248,257,-95,624,7477,3521,-609,-3016,6559,240,-80,-119,751,505,-309,604,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44801000,325,1490,-64,-69,336,4181,7305,-2379,-2820,7965,240,-160,-119,753,507,-277,612,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44850000,253,1607,28,-73,1934,5341,4619,-1036,-6125,8880,119,-800,-80,752,485,-88,607,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44901000,119,1653,140,-67,1757,4486,5535,-914,-7434,8916,119,-1160,-119,752,464,-5,607,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44950000,-253,1322,-71,-124,-352,-29,-4901,-670,-5269,6758,119,-1160,-160,753,474,14,612,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45001000,-493,1221,-465,-106,266,1557,3399,-2257,1708,6402,240,-199,-119,751,488,-30,604,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45050000,-836,1150,204,-79,999,-3753,-4413,-1890,4399,6223,240,-80,-80,739,504,327,556,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45101000,-851,954,1,158,1934,6378,2971,-2073,18201,18105,119,2279,2160,662,479,194,248,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45150000,-995,872,116,-125,-153,-1860,-6061,-3172,57866,21348,119,8959,2799,643,537,356,172,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45201000,-696,76,43,-81,-314,25726,-16559,-4027,69619,17187,240,11280,2880,641,543,-25,163,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45250000,643,-258,-99,-42,466,39826,-7404,-3966,61827,7099,240,11280,1480,641,577,375,163,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45301000,1746,-502,-284,-125,299,32868,-15155,-2379,29143,-3388,119,6760,-80,642,590,144,168,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45350000,2445,-701,-6,-121,689,27985,-6976,-1951,-4684,-4307,240,1640,-39,641,603,256,163,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45401000,2536,-509,-26,-106,346,10040,-4962,-731,-15209,-3658,240,-80,-119,642,626,92,168,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45450000,2093,-305,16,-150,1181,-2410,-4169,-975,-12867,-2238,119,-119,-80,641,648,528,163,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45501000,1624,-81,-171,-145,1354,4913,-5573,-2257,-9909,-938,119,-80,-80,641,663,177,163,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45550000,1190,-243,-180,-79,1219,-4668,-10333,-914,-7617,-2348,119,-119,-160,642,668,234,168,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45601000,463,-185,156,-120,1113,-2471,-1178,-1646,-9201,-2009,119,-1119,-160,642,676,213,168,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45650000,132,-82,22,-120,227,-640,-8624,-2257,-9837,-942,0,-1560,-80,641,686,107,163,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45701000,-398,-271,54,-80,569,-11687,-2399,-2073,-11634,-2274,119,-2400,-119,642,696,152,168,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45750000,-672,-195,19,-37,1223,-5889,-1422,-3233,-12132,-1832,0,-2760,-119,641,697,137,163,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45801000,-933,-262,237,-56,329,-6621,-4413,-2257,-12474,-16407,0,-3079,-2560,641,694,-130,163,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45850000,-1127,5,246,92,1213,-9063,9746,-3233,-9255,-29263,119,-2719,-5039,642,718,96,168,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45901000,-1347,694,110,-91,1145,-7354,13103,-3843,-2395,-35722,0,-1760,-6840,642,719,110,168,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45950000,-1458,1393,-80,-235,175,-5767,24517,-4149,-1985,-36775,240,-1799,-7719,642,715,48,168,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46001000,-1482,2228,49,16,205,-9490,24639,-4759,-13702,-28668,240,-3839,-7160,643,707,-133,172,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46050000,-1642,2799,136,-139,50,-17363,24028,-4393,-13700,-19300,119,-3999,-6120,642,721,-1,168,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46101000,-2192,3577,9,-163,763,-20476,26226,-6163,-10737,-1760,119,-4040,-3880,642,686,-209,168,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46150000,-2292,3841,-60,-170,1122,-14739,9319,-5919,-9927,5588,119,-3999,-2879,643,698,-47,172,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46201000,-2512,3624,22,-54,1476,-17608,6939,-3721,-8412,16652,119,-3960,-759,643,683,-14,172,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46250000,-2723,3409,29,-44,1781,-14129,2483,-4088,-7654,19354,119,-4040,-80,641,670,-318,163,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46301000,-2890,2905,-52,43,1525,-15532,-8685,-4271,-2265,16424,119,-3279,-80,642,668,-116,168,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46350000,-3043,2536,-120,233,1186,-13945,-2033,-4088,10950,14512,-1799,-1160,-39,643,653,-79,172,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46401000,-2817,2073,-29,-103,210,-8696,-9479,-2073,15914,11820,-15239,-80,-39,641,650,-381,163,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46450000,-2606,1393,97,227,1336,-11626,-5084,7874,14687,7635,-20039,-80,-80,642,622,-430,168,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46501000,-2573,1227,-88,13,1502,-9917,-5328,11231,14491,6670,-29519,-80,-80,641,604,-195,163,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46550000,-2158,590,219,-204,495,3876,-11798,16968,12084,2966,-34079,-80,-80,641,624,-25,163,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46601000,-1230,639,197,30,1610,14130,14507,23499,6688,3254,-34200,-80,-80,640,609,104,159,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46650000,-675,1005,-124,-51,1041,6989,774,25269,3461,5610,-28320,-80,-39,641,588,-234,163,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46701000,-337,688,-20,-230,-26,6134,-2460,20447,1267,3768,-24240,-119,-39,641,563,-276,163,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46750000,-86,983,-123,160,1902,1862,12676,19410,-197,5252,-15000,-119,-80,640,531,-380,159,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46801000,-117,1304,258,-94,1687,3815,-812,12513,217,6887,0,-80,-119,642,529,-276,168,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46850000,-187,987,133,-131,1620,2838,-5206,3541,158,5274,240,-160,-80,643,532,-87,172,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46901000,96,874,23,91,1216,6622,4436,184,-8931,-2355,119,-1440,-1280,671,493,-341,284,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46950000,-63,868,140,212,1812,-12725,469,2808,-22417,-8671,119,-3919,-2359,678,510,-104,311,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47001000,-649,679,251,-64,1027,-6255,2788,672,-35054,-11164,240,-6680,-2600,685,458,-333,340,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47050000,-1157,934,-96,-81,1633,-17791,15545,611,-35121,-8748,240,-7200,-2439,686,453,-221,343,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47101000,-2083,1057,164,118,1485,-20415,286,550,-26948,-2222,119,-6720,-1440,686,428,-158,343,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47150000,-2673,1176,123,125,181,-15532,12188,-609,-19335,558,119,-6000,-1080,685,427,-216,340,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47201000,-3110,1574,171,15,805,-22124,4375,-1951,-11913,7755,119,-5160,-240,685,413,-83,340,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47250000,-3305,1215,-188,-15,1524,-14312,-6061,-2379,-10546,6365,119,-5120,-119,685,399,27,340,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47301000,-3380,1069,185,-81,980,-12420,5901,-2440,-9879,5986,359,-5080,-39,685,362,-277,340,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47350000,-3274,1210,-337,117,1188,-11382,-6122,-2562,-2589,6570,119,-3719,-80,685,414,29,340,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47401000,-3430,967,-157,-133,498,-13640,286,-2562,7386,5155,119,-2159,-80,686,381,3,343,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47450000,-3270,1140,-346,-57,1934,-701,1934,-3416,18311,6394,119,-119,-39,685,385,31,340,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47501000,-2784,759,-70,118,1934,397,-10944,-2379,15719,3950,240,-80,-80,685,399,224,340,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47550000,-2453,693,-277,74,1026,4242,-3864,-4027,13795,3564,119,-80,-80,685,370,-16,340,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47601000,-1832,381,-282,-281,1535,12055,-8502,-4576,10187,2215,-119,-80,0,684,396,92,336,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47650000,-1401,260,-127,-45,965,7233,-1483,-2623,7911,1978,-2279,-39,79,685,367,10,340,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47701000,-1165,203,-267,125,827,8453,-9723,-548,6542,1184,-15000,-39,0,684,390,59,336,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47750000,-993,-67,32,-155,967,8576,-4962,8057,5542,-859,-23160,-39,-80,683,385,-17,332,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47801000,-1004,378,2,96,1508,3265,7915,14405,5605,1735,-31919,-39,-80,682,420,393,327,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47850000,-1010,467,0,-136,1262,8515,-7221,19227,5174,2250,-41640,-119,-80,680,424,254,320,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47901000,-717,576,17,-22,568,9979,9563,28138,3707,3120,-47040,-80,-39,674,428,47,296,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47950000,-676,1005,16,-297,495,4669,2300,32044,3236,5611,-47399,-119,-39,672,453,-13,287,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48001000,-1010,1039,-118,56,1699,-1128,-2216,35096,5411,5577,-46680,-80,-80,672,463,278,287,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48050000,-979,1286,-87,91,1214,7233,3276,34852,5227,7013,-38280,-80,-80,672,441,223,287,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48101000,-538,1110,224,127,952,12482,-10761,28748,2432,5989,-2040,-119,-80,672,465,261,287,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48150000,-269,784,321,-130,915,7660,-7709,11048,868,4096,240,-119,-80,670,483,272,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48201000,-111,725,-341,-201,905,10346,-7221,2198,185,3753,359,-80,-80,670,479,186,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48250000,36,801,-145,-134,1140,8820,-8197,2442,-676,4193,240,-80,-80,670,499,214,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48301000,-72,552,150,246,635,5158,-10944,1893,-44,6003,240,-80,480,671,503,104,284,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48350000,-25,481,-28,66,1038,10956,-11432,-2318,-547,11867,359,-119,1559,670,519,307,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48401000,133,-24,-342,-343,1162,10162,-24127,-2684,7828,17298,240,1480,2999,670,526,236,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48450000,275,-582,-281,-28,960,11444,-21564,-2623,22580,11957,240,4159,2639,670,535,188,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48501000,638,-978,-50,-13,1478,20661,-17230,-4332,21633,588,359,4360,1080,670,558,343,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48550000,1071,-1163,-10,1,1910,21454,-14484,-2867,18885,-7231,0,4319,-80,670,564,149,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48601000,1295,-1106,-29,61,543,18646,-8014,-3905,-8462,-6899,119,-160,-80,670,577,311,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48650000,1297,-939,268,65,781,10895,-6671,-4027,-8005,-6161,119,-80,-119,670,572,219,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48701000,982,-626,16,48,870,6378,-4047,-4027,-6407,-4107,240,-119,-80,671,607,330,284,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48750000,665,-537,-64,-81,20,9064,-8685,-3599,-4565,-3357,240,-119,-39,670,613,104,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48801000,274,-370,197,-99,863,-2898,1995,-2928,-2063,-2385,119,-80,-39,670,628,288,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48850000,-36,-85,191,5,1934,5158,-2582,-3355,-251,-960,119,-80,-80,671,628,266,284,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48901000,-101,-182,64,-170,1511,3571,-2948,-1463,122,-1526,119,-80,-80,671,667,432,284,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48950000,-293,138,-93,84,152,2045,6328,-2562,1008,109,119,-119,-119,670,666,378,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49001000,-408,220,53,94,972,1251,-8807,-2867,36320,-6622,240,5840,-1360,671,685,314,284,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49050000,-323,318,-279,-192,1020,9552,4192,-2684,53960,-5355,240,8959,-1239,670,694,297,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49101000,499,882,177,-124,257,33783,1873,-2867,58246,12,119,10520,-880,670,728,208,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49150000,1582,985,-76,-156,714,28534,-5084,-2745,43582,-546,0,9080,-1080,670,724,327,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49201000,2219,1095,123,60,1934,26032,3460,-2440,-6858,-2700,0,1040,-1560,670,735,192,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49250000,2468,1310,-41,-124,1391,16815,-1117,-2196,-14812,-7496,0,-80,-2600,669,739,140,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49301000,1892,1154,-312,-123,1359,-2959,-1422,-2135,-11466,-13052,119,-80,-3400,670,762,204,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49350000,1228,1351,-175,223,1333,275,6817,-3477,-14813,-12605,119,-1319,-3520,670,750,173,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49401000,748,1445,-124,189,1442,-2593,286,-3172,-27836,-8568,0,-4040,-2920,669,755,207,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49450000,-186,1495,-84,-84,-166,-20293,8464,-3355,-34026,-3629,240,-6040,-2120,669,763,109,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49501000,-1155,1570,113,133,677,-19500,286,-3905,-35602,60,0,-7280,-1560,669,783,193,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49550000,-2037,1374,186,71,1493,-26213,2971,-2684,-30475,549,0,-7280,-1280,669,787,134,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49601000,-2915,1402,-137,-369,384,-27434,591,-4149,-24669,1643,0,-7160,-1119,668,796,116,271,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49650000,-3504,1041,127,-45,1050,-28167,-3436,-2318,-18224,-458,0,-6640,-1119,668,809,141,271,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49701000,-3986,1181,-148,-115,1241,-27922,9807,-3172,-15425,354,0,-6640,-1119,669,814,215,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49750000,-4235,1122,-165,48,1568,-22734,-7343,-2012,-17231,-1615,119,-7200,-1399,668,815,-74,271,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49801000,-4678,1062,-157,216,62,-32988,11089,-242,-26052,-5450,119,-9160,-2000,670,823,65,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49850000,-5177,1493,-154,172,768,-31157,6328,-548,-30122,-2016,119,-10360,-1840,670,846,68,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49901000,-5567,1396,317,370,1934,-41228,2605,-120,-29951,676,0,-10720,-1280,669,868,405,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49950000,-6150,1701,-39,169,946,-36467,10662,-1402,-26793,3147,0,-10760,-1160,668,881,-25,271,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50001000,-6205,1855,-172,-36,285,-34880,1323,-914,-28565,5900,0,-11120,-839,669,891,172,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50050000,-6378,1798,-244,-104,1112,-41350,4009,-609,-23375,7429,0,-10400,-520,668,928,297,271,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50101000,-6511,1729,-28,-10,804,-32988,1018,-1097,22270,2613,0,-2680,-1280,669,923,116,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50150000,-6120,1547,-62,263,1541,-21880,4314,-853,35110,162,240,-80,-1519,670,934,388,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50201000,-4962,1516,-72,240,1905,4852,3215,-2440,28149,-2808,240,-119,-2000,670,941,186,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50250000,-3768,1407,-47,-235,639,1129,2788,-1158,21438,-10184,119,-80,-3159,670,941,119,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50301000,-2843,1490,-177,-242,425,8576,9136,-548,16065,-20401,119,-80,-5000,669,949,19,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50350000,-1887,1698,-19,-252,-28,9491,10601,-1219,10508,-29883,240,-80,-6840,670,956,165,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50401000,-1172,2131,261,-150,1220,2594,18718,-487,6348,-40391,119,-80,-9080,669,944,-7,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50450000,-485,2814,192,-98,1566,14008,26287,-1036,2358,-44093,119,-80,-10400,669,932,-11,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50501000,63,3442,50,-226,852,7660,27935,-181,-831,-47416,119,-80,-11600,669,943,-16,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50550000,336,4287,-203,-286,295,7538,39837,-1219,-2422,-42738,119,-80,-11639,670,940,165,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50601000,638,5153,-132,-144,1236,8148,34710,-1219,-4176,-36775,240,-80,-11480,669,937,-50,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50650000,837,5642,-170,-150,1804,5097,37212,-853,-5332,-28350,0,-80,-10519,669,949,190,276,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50701000,823,6093,-135,-88,1612,7050,30559,-2073,-5254,-2248,119,-80,-6480,670,953,194,280,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
