time_ms,imu_roll,imu_pitch,ax,ay,az,gx,gy,gz,Setpoint_rollRate,"set_pitchRate,",Setpoint_yawRate,Setpoint_roll,Setpoint_pitch
32701000,4537,-3066,-14,-23,118,1625,15230,-266,-13733,3999,720,-39,4400
32749000,4251,-2895,-80,-112,1209,2236,16085,-2402,-12820,4909,720,0,4560
32801000,4162,-2782,21,31,892,4311,15047,-3317,-12487,10493,720,0,6280
32849000,4192,-2864,295,-1,1608,3884,7845,-3439,-12594,12277,599,0,6919
32901000,4234,-3296,202,172,1466,3395,4122,-3501,-12704,11709,599,0,7200
32949000,4227,-3570,249,35,986,-876,6502,-3256,-12541,10885,720,39,7160
33001000,4143,-3849,82,-98,973,-1120,4061,-3256,-12431,9810,720,0,7119
33049000,3955,-4019,-42,25,551,-4233,6624,-4660,-11988,9443,839,0,7160
33101000,3617,-4103,-123,120,620,-6186,6502,-5698,-10853,9169,2519,0,7160
33149000,3448,-4115,278,116,820,-3989,6136,-7346,-10361,9265,2640,0,7200
33201000,3505,-4224,32,-47,2201,-998,5342,-7712,-10516,8927,2640,0,7200
33249000,3655,-4275,82,52,1755,1747,8272,-8689,-10734,8773,2760,39,7200
33301000,3754,-4246,163,6,1433,-1242,8638,-9116,-11142,8860,2760,39,7200
33349000,3847,-4184,156,40,576,-4721,7967,-8994,-11532,9159,2760,0,7240
33401000,3795,-4277,183,29,631,-7773,5648,-8566,-11385,9488,2640,0,7439
33449000,3571,-4344,17,172,436,-10215,4549,-8444,-10873,9283,2519,0,7439
33501000,3323,-4400,-46,152,1084,-7712,4732,-7712,-9850,9237,2400,39,7479
33549000,3262,-4523,185,181,769,-6858,2596,-6552,-9552,8719,2279,79,7400
33601000,3305,-4714,-102,38,1323,-2158,2047,-5820,-9675,8176,1679,79,7439
33649000,3244,-4754,69,269,1547,-5271,4000,-5393,-9767,8180,1560,0,7479
33701000,3217,-4920,47,5,853,-2585,399,-4355,-9651,8517,720,0,7760
33749000,3310,-4996,-89,11,1117,466,1436,-3684,-9870,8200,599,0,7720
33801000,3392,-5091,132,383,1292,3273,-638,-3562,-10177,7886,720,0,7720
33849000,3617,-5174,264,192,917,-1914,1436,-3745,-10816,7748,720,0,7760
33901000,3597,-5237,68,18,202,-1914,948,-3195,-10793,7928,720,0,7880
33949000,3610,-5477,-42,159,1265,-22,277,-3439,-10925,7710,599,-39,7999
34001000,3703,-5640,-66,208,1456,-22,1375,-2829,-11109,7319,599,0,8080
34049000,3617,-5648,-4,162,2025,-4843,2840,-2768,-10881,7161,720,0,8039
34101000,3537,-5624,164,10,1002,-998,338,-2219,-10491,7247,720,39,8039
34149000,3557,-5646,-37,-64,779,1076,-882,-2890,-10668,7192,720,0,8039
34201000,3565,-5742,-95,103,1313,649,-2835,-2829,-10695,6891,720,0,8039
34249000,3375,-5828,-76,75,544,-6797,-882,-2524,-10261,6670,480,0,8039
34301000,3049,-5926,187,69,628,-10703,-3324,-3134,-9269,6580,480,-39,8120
34349000,2966,-6105,205,-56,1269,-9299,-3018,-2829,-8881,6463,599,0,8239
34401000,2875,-6091,-12,-133,1840,-9909,-1798,-2341,-8626,7285,599,0,8520
34449000,2834,-6021,-87,43,179,-6675,-3385,-2402,-8457,7995,599,0,8680
34501000,2916,-5950,267,145,1048,-7224,-5216,-1120,-8749,8309,599,0,8719
34549000,3111,-5889,167,94,1175,-3501,-3751,-632,-9336,8451,480,-39,8719
34601000,3365,-5945,164,-33,-75,-2219,-5887,771,-10097,8203,480,0,8680
34649000,3415,-6142,52,-23,582,-6675,-9366,1076,-10177,7607,599,39,8640
34701000,3282,-6152,232,56,1142,-6614,-4239,1625,-5768,7582,599,1359,8680
34749000,3246,-6223,236,-90,2167,-3379,-5704,1625,-3860,7264,599,1960,8640
34801000,3199,-6242,225,-121,769,1137,-6436,1137,-598,6953,599,2999,8559
34849000,3265,-6140,131,88,134,3822,-4849,1076,-22,7110,480,3239,8520
34901000,3502,-6241,-1,29,1503,10719,-9000,39,-186,6714,599,3440,8480
34949000,3745,-6342,132,-30,1794,9255,-3262,-1242,-56,6407,599,3680,8480
35001000,4008,-6235,47,-6,317,10170,-2713,-1914,693,6492,599,4240,8400
35049000,4345,-6081,89,17,449,13771,-5155,-1792,-22,5911,480,4279,8080
35101000,4780,-5731,101,61,1532,14198,704,-1486,-1620,5726,480,4240,7639
35149000,4922,-5417,-21,107,868,13222,-577,-1792,-1799,5703,599,4319,7360
35201000,4906,-5290,62,225,1615,11391,-89,-1547,-1879,5969,599,4279,7279
35249000,4772,-5261,61,189,1666,7240,1375,-1425,-1542,5669,599,4279,7160
35301000,4583,-5211,80,-138,1550,6935,-28,-1486,-1030,5485,599,4240,7040
35349000,4345,-5160,154,-113,2201,7424,704,-2280,-298,5620,480,4279,7040
35401000,4126,-5122,138,-7,825,9316,-333,-1914,340,5633,480,4240,7000
35449000,4071,-5270,271,68,1529,9987,-2286,-2890,733,5285,599,4319,7000
35501000,4014,-5287,41,75,1069,7179,3695,-1303,917,5136,599,4319,7000
35549000,4110,-5392,198,121,773,10781,-1065,-1242,566,5047,599,4279,7040
35601000,4269,-5596,-12,120,293,9926,-455,-1059,32,4329,599,4279,7040
35649000,4335,-5705,147,131,1685,8705,-1615,-815,-136,3967,480,4279,7000
35701000,4369,-5909,134,20,1230,8888,-3018,-1120,-267,3271,480,4279,7000
35749000,4458,-5940,40,-96,940,7118,1192,-1364,-493,3258,599,4279,7040
35801000,4454,-5781,61,-81,-55,4982,582,-1242,-524,3655,599,4279,7000
35849000,4379,-5662,-35,-72,1940,4677,1009,-1914,-443,4061,480,4240,7040
35901000,4402,-5526,118,144,1251,7363,-455,-2646,-2888,4539,480,3440,7040
35949000,4522,-5326,195,141,1386,7790,-699,-2402,-6185,4902,599,2439,7000
36001000,4376,-5131,264,199,1415,-3135,2840,-1853,-6050,5606,599,2360,7000
36049000,4030,-5011,20,-23,800,-3928,-882,-1914,-5601,6054,599,2239,7040
36101000,3537,-4882,-9,122,1176,-6614,338,-1425,-3772,6473,599,2279,7040
36149000,3130,-4687,-50,207,923,-5149,32,-998,-2814,6930,480,2239,7040
36201000,3014,-4488,253,139,2118,-2646,-1004,-571,-2323,7653,480,2239,7040
36249000,2991,-4589,-46,115,567,99,-3262,-83,-2117,7320,599,2279,7000
36301000,3117,-4876,-82,60,2201,-327,-4117,39,-4553,6009,599,1600,6879
36349000,2920,-5004,36,34,463,-5149,93,-632,-4170,4943,599,1559,6640
36401000,2869,-5154,238,42,1131,-2036,-1492,-693,-5127,2055,599,1159,5840
36449000,2983,-5387,313,-18,1654,-4294,1619,-1731,-7956,-1190,480,320,4960
36501000,2848,-5429,-75,171,496,-11008,5037,-1181,-8304,-1887,480,79,4800
36549000,2687,-5158,-44,146,747,-10886,7845,-1669,-7995,-2442,599,39,4400
36601000,2643,-4820,259,196,936,-7224,7784,-1242,-7931,-12182,599,0,759
36649000,2727,-4644,152,289,780,-7041,12545,-449,-8095,-14273,480,0,-80
36701000,2733,-4277,115,204,693,-9665,19808,-144,-8321,-20031,480,-39,-2400
36749000,2623,-3918,60,61,1561,-7651,21212,-266,-7911,-21859,599,0,-3320
36801000,2706,-3664,85,39,2201,99,22188,-1303,-8119,-25992,599,0,-5000
36849000,2828,-3213,216,22,1252,-1914,30001,-693,-8436,-27670,599,0,-5920
36901000,2858,-2655,201,65,1511,-4294,28475,-388,-8574,-28127,599,0,-6720
36949000,2900,-2350,306,-17,1698,-3073,25789,-998,-8704,-29248,480,0,-7359
37001000,3014,-1975,49,138,597,-2951,31527,-449,-9042,-31126,599,0,-8400
37049000,3034,-1649,-6,140,738,-3196,29573,-449,-9105,-31954,359,0,-8960
37101000,3048,-1281,-116,11,451,-1853,31588,-571,-9026,-35163,359,39,-10440
37149000,3174,-845,17,-147,1654,710,33480,-2402,-9445,-35288,480,0,-10840
37201000,3110,-378,121,182,1215,-4538,32991,-2890,-9331,-34855,480,0,-11240
37249000,2987,-76,187,152,1566,-10764,35372,-1914,-9073,-34482,480,0,-11360
37301000,2666,345,265,107,244,-9909,33907,-1425,-8000,-33524,480,0,-11520
37349000,2482,509,172,24,416,-5210,28658,-2158,-7527,-33023,480,0,-11520
37401000,2535,595,131,35,668,-1426,29818,-2890,-7605,-32774,480,0,-11520
37449000,2575,608,148,91,1368,-5088,28475,-2524,-7702,-32586,480,0,-11480
37501000,2579,392,223,-100,1896,-6797,23653,-1975,-7857,-33021,480,-39,-11400
37549000,2611,108,16,-171,519,-4233,25179,-2219,-7800,-33168,480,0,-11200
37601000,2764,19,193,145,410,-4050,23348,-2402,-8174,-29821,480,39,-9960
37649000,2795,-287,194,226,1044,-6491,18892,-1486,-8389,-25424,480,0,-8240
37701000,2669,-579,167,199,1196,-8750,16146,-1547,-8009,-14218,599,0,-4160
37749000,2578,-1052,13,215,752,-6003,1619,-998,-7748,-7142,480,0,-1440
37801000,2559,-2022,43,15,1309,-2524,-10648,-1059,-7797,-5946,599,-39,39
37849000,2436,-2794,59,-126,651,-6003,-11258,-998,-7290,-3012,720,39,1679
37901000,2300,-3551,-65,-137,1164,-3562,-17667,-327,-6782,1705,720,39,4119
37949000,2202,-4313,-39,-60,799,-6430,-20169,649,-6687,3983,720,0,5520
38001000,1951,-5009,35,156,1695,-8933,-23892,1625,-5855,8851,720,0,7960
38049000,1764,-5787,-35,84,1681,-6980,-35062,1931,-5471,11373,599,-39,9440
38101000,1741,-6566,114,-35,1512,-4843,-36527,1747,-5225,16300,599,0,12000
38149000,1855,-7156,148,100,1251,-4172,-38968,1320,-5397,17723,720,39,12960
38201000,1907,-7914,188,-55,1167,-9299,-44034,893,-4763,17056,720,320,13599
38249000,1841,-8477,86,71,1959,-8261,-43668,-205,-3984,18090,599,520,14440
38301000,1815,-8961,107,247,400,-3562,-46414,161,-887,18954,480,1519,15280
38349000,1983,-9291,66,-6,1157,2419,-46720,-510,-901,18141,599,1640,15280
38401000,2250,-9862,-112,166,-122,2480,-55325,405,-632,16372,599,2040,15320
38449000,2429,-10062,62,31,1358,-388,-44095,405,-362,16453,599,2279,15559
38501000,2834,-9757,123,-123,467,4860,-47269,344,616,17407,599,3039,15559
38549000,3300,-9698,137,200,484,4250,-51053,283,3050,17680,480,4240,15599
38601000,3743,-9458,-117,64,-534,9133,-43668,222,1608,18064,480,4279,15480
38649000,4119,-9273,107,125,1669,8949,-51114,-327,857,18181,599,4360,15320
38701000,4262,-9625,45,-105,1183,7546,-54593,222,893,17324,599,4560,15400
38749000,4172,-9699,54,106,112,4494,-45621,100,1810,17047,599,4800,15400
38801000,4109,-9473,-32,-31,939,7607,-45011,-937,2670,16458,599,5000,14960
38849000,4039,-9404,-139,147,758,7057,-45743,-2524,2813,8992,480,5000,12400
38901000,4018,-9082,-81,-108,1304,8705,-34451,-1547,6664,-2166,599,6240,8360
38949000,4141,-8397,-157,141,-294,14504,-24930,-2036,5336,-14550,599,5880,3680
39001000,4556,-7252,71,-107,214,18105,-5704,-2646,-6828,-21758,599,2279,0
39049000,4681,-5718,-12,258,1662,10170,7051,-1303,-13017,-19479,480,360,-520
39101000,4339,-4491,-65,78,655,832,-2042,649,-12899,-20315,480,39,-2280
39149000,3707,-3750,65,-63,1327,-6491,4854,771,-11264,-18723,599,79,-2359
39201000,2987,-2787,-79,93,1509,-4355,11629,2541,-8723,-15081,599,79,-2239
39249000,2553,-2222,-192,1,491,-754,4549,2114,-6972,-11533,599,280,-1560
39301000,2322,-1935,18,-52,313,1625,6319,2236,-5168,-8805,599,599,-1000
39349000,2201,-1651,63,233,313,-205,8944,3090,-3075,-7014,480,1199,-640
39401000,2194,-1529,-16,-26,517,4738,4000,4189,616,-6509,480,2400,-640
39449000,2313,-1375,255,5,985,5287,10042,2602,317,-12291,599,2400,-2680
39501000,2543,-1060,218,93,695,5165,14681,3151,-42,212,813,4860,26888
39601000,2706,289,246,24,1279,3456,29268,4128,-1160,-23732,480,2320,-8200
39649000,2766,784,107,92,1147,4616,29512,3823,-1300,-24165,599,2320,-8760
39701000,2779,1343,-56,131,1429,4067,33724,4006,-1858,-21169,599,2160,-8400
39749000,2828,1581,31,53,252,6630,26216,5043,-4602,-16723,599,1280,-7160
39801000,2814,1515,-38,-108,700,4311,22310,4738,-8442,-4572,599,0,-3040
39849000,2612,1443,99,-56,508,-2097,16695,6081,-8102,4617,480,-39,79
39901000,2478,688,329,173,967,405,1070,5288,-7434,2064,480,0,0
39949000,2476,-235,62,270,2201,2663,6380,6142,-7270,-506,599,39,-39
40001000,2511,-911,18,22,2133,99,9005,5837,-7415,-2734,599,39,0
40049000,2535,-1415,19,-7,1,3761,5037,5837,-7575,-3897,599,0,39
40101000,2530,-1693,115,179,-768,-83,12362,6630,-7591,-5079,599,0,0
40149000,2510,-1796,198,81,2201,2480,8211,6386,-7531,-5401,480,0,-39
40201000,2579,-2116,34,170,671,-1670,10103,6630,-7738,-6348,599,0,0
40249000,2583,-2315,-231,110,-170,3273,7906,7058,-7733,-6931,599,0,-39
40301000,2448,-2393,153,39,-40,-449,9798,6630,-7344,-7180,599,0,0
40349000,2272,-2365,69,25,1875,-2402,14315,5654,-7034,-7151,480,-39,0
40401000,2334,-2291,4,165,2201,1686,11507,5898,-7004,-6753,480,0,39
40449000,2417,-2304,-126,99,1202,8522,8394,5715,-7188,-6915,599,0,-39
40501000,2416,-2316,188,-43,191,2236,11080,4982,-7130,-7070,599,39,-39
40549000,2427,-2256,88,35,1685,466,13155,3945,-7327,-6853,599,0,0
40601000,2462,-2199,27,93,2201,4555,16756,4372,-7386,-6597,599,0,0
40649000,2444,-1913,-76,-80,1567,9499,20662,5532,-7412,-5870,480,-39,0
40701000,2763,-1762,-57,-79,-417,16030,10103,4799,-8289,-5408,480,0,-39
40749000,3129,-1930,111,240,449,11818,12545,2846,-9226,-5737,599,0,0
40801000,3306,-1811,151,39,-180,7424,12728,2846,-9919,-5434,599,0,0
40849000,3432,-1892,287,224,2201,4738,1741,1320,-10248,-5535,480,0,0
40901000,3193,-2099,42,5,1294,-5454,8211,1442,-9699,-6297,480,-39,0
40949000,2836,-1912,-19,138,600,-3745,5037,100,-8485,-5931,599,39,-39
41001000,2866,-2039,370,-51,1017,5959,2962,-2158,-8599,-6118,599,0,0
41049000,2935,-1903,340,166,730,9682,16512,-4965,-8750,-5912,599,0,0
41101000,3038,-1735,184,201,1511,4067,5159,-5576,-9116,-5206,599,0,0
41149000,2917,-1910,139,250,625,-6247,8577,-6918,-8886,-5703,480,0,0
41201000,2363,-1514,35,-139,1765,-14609,22615,-6186,-7090,-4422,480,0,39
41249000,1793,-1537,98,-133,1378,-11863,5098,-6613,-5599,-4503,599,0,-39
41301000,1413,-1927,-12,-10,1090,-6614,15169,-7529,-4121,-5781,599,39,0
41349000,1287,-1370,118,18,1202,-3196,25545,-5393,-3876,-4478,599,0,0
41401000,1293,-1143,112,-159,1156,-5332,9188,-6308,-3880,-3431,480,0,0
41449000,1127,-1201,12,-35,1522,-7956,11690,-4599,-3585,-3752,599,-39,-39
41501000,892,-1145,213,-35,1629,-11557,9920,-3745,-2678,-3437,720,0,0
41549000,716,-1248,233,-70,1321,-10215,11080,-4843,-2200,-3726,720,0,0
41601000,812,-1299,-73,33,244,-4111,12362,-4294,-2436,-3898,720,0,0
41649000,1155,-1279,-82,-134,683,2785,9127,-4477,-3396,-3868,599,-39,0
41701000,1445,-1230,182,144,704,710,10225,-4050,-4335,-3692,599,0,0
41749000,1633,-1320,254,153,1560,-388,5587,-3195,-4721,-3878,720,39,0
41801000,1655,-1552,-2,170,421,-5027,7723,-2951,-4965,-4057,720,0,199
41849000,1433,-1448,122,177,1121,-10031,11385,-1547,-4428,-1050,720,0,1119
41901000,1206,-1833,68,-109,1073,-6675,-2164,-754,-500,3739,720,1040,3080
41949000,1241,-2268,-24,-150,1523,-1487,-2225,-693,3309,6839,599,2320,4479
42001000,1499,-2931,132,-57,825,4738,-18338,-388,8100,11246,599,4200,6680
42049000,1815,-3897,-22,50,723,5104,-21451,1259,7516,10673,720,4279,7320
42101000,2161,-4323,-77,-129,1991,8583,-15225,649,6716,11270,720,4400,8080
42149000,2514,-4857,-169,-23,490,10353,-26090,-22,5839,11801,599,4400,8680
42201000,2738,-5446,127,63,1927,8034,-19986,100,4745,9821,599,4319,8719
42249000,2606,-5705,-155,38,1915,-1059,-19986,710,5396,9150,720,4440,8719
42301000,2320,-6165,38,-90,1224,1442,-25601,39,6358,7782,720,4440,8759
42349000,2234,-6338,29,139,1371,2968,-15836,466,6489,7463,720,4400,8840
42401000,2278,-6205,-77,-2,1770,5470,-19254,1076,6365,7903,720,4400,8840
42449000,2360,-6242,32,-80,1210,2297,-20169,1564,6132,7775,599,4400,8840
42501000,2333,-5977,-124,86,1792,2785,-16751,2541,5839,8228,599,4279,8719
42549000,2435,-5890,-78,63,991,2602,-22244,3395,5467,7163,720,4240,8280
42601000,2335,-5847,-119,-52,1164,-4050,-19681,3456,3433,5256,599,3480,7600
42649000,2058,-5671,66,105,509,-5820,-20780,2724,4044,5123,480,3440,7400
42701000,1990,-5524,-107,-100,786,-1120,-21878,1503,3627,2505,480,3199,6359
42749000,2115,-5175,-281,205,253,1625,-14737,2358,3338,83,599,3199,5280
42801000,2338,-4776,195,-85,1618,1564,-18643,1870,1984,-3528,599,2999,3599
42849000,2400,-4693,-51,75,-326,-3440,-16263,1137,-89,-6156,599,2360,2679
42901000,2340,-4092,-79,-36,1808,-5759,-7047,710,-182,-5437,599,2279,2279
42949000,2196,-3796,84,18,1888,-8017,-12784,1076,139,-4843,480,2279,2200
43001000,1814,-3742,-184,-91,855,-8750,-9549,2114,1395,-4506,480,2279,2239
43049000,1660,-3424,-98,-186,484,-4233,-7840,1320,1856,-4094,599,2279,2119
43101000,1838,-3365,-234,60,625,2602,-11319,1625,1323,-5777,599,2279,1440
43149000,2112,-3269,98,2,1105,1808,-5277,100,711,-6293,480,2320,1199
43201000,2170,-3013,-226,99,2201,-327,-3262,405,448,-6400,480,2320,880
43249000,2081,-3048,-145,-63,1835,832,-4971,-266,453,-6955,599,2239,720
43301000,2053,-2882,-205,140,1040,-22,-821,-998,1038,-7686,599,2400,320
43349000,2088,-2758,-33,-35,1025,1076,-1920,-1486,3119,-8199,599,3120,39
43401000,2249,-2570,-57,34,-457,4311,2047,-2646,7890,-7711,599,4879,0
43449000,2674,-2136,59,76,1501,7363,2535,-2707,10783,-6579,480,6199,0
43501000,2964,-2013,122,-83,1043,5654,643,-2829,11266,-6039,480,6719,0
43549000,3002,-1872,0,52,1730,5715,6563,-2402,11385,-5858,599,6800,-39
43601000,2988,-1578,-70,-71,1834,8949,5098,-3073,11194,-4854,599,6719,-39
43649000,3118,-1566,6,-60,214,10353,2779,-4599,10925,-4814,599,6719,-39
43701000,3410,-1421,116,-72,956,9926,6197,-3806,9928,-4383,480,6719,-39
43749000,3517,-1448,-4,-128,749,11330,3023,-4111,7828,-4498,599,6120,-80
43801000,3563,-1634,-109,138,-201,11635,5037,-3867,2750,-5143,599,4479,-80
43849000,3702,-1620,-24,-12,948,10292,5404,-3501,-105,-4982,599,3640,-39
43901000,3735,-1620,2,72,942,9987,4000,-2951,-5926,-4980,599,1760,-39
43949000,3690,-1474,44,-32,943,7668,6685,-2341,-6301,-4630,480,1600,-39
44001000,3488,-1360,-84,3,750,2846,8394,-1975,-7226,-4202,480,1080,-39
44049000,3199,-1221,81,123,799,-2158,8944,-510,-8297,-3850,599,480,-39
44101000,2796,-1094,297,41,1247,-5088,10042,-571,-8268,-3523,599,39,-80
44149000,2401,-1219,122,14,1823,-3562,8760,283,-7310,-3668,599,39,-39
44201000,2008,-1386,-21,-52,522,-3318,9371,466,-6025,-4398,480,0,-80
44249000,1827,-1374,90,14,2020,-4111,13826,222,-5577,-4396,599,0,-80
44301000,1672,-1403,-24,23,1378,-2402,10164,283,-5017,-4570,599,0,-119
44349000,1627,-1317,182,116,992,-4477,11873,832,-4906,-4280,599,0,-80
44401000,1436,-1223,195,142,2201,-8689,13094,1198,-4308,-3791,599,0,-39
44449000,1160,-1142,104,-131,223,-8506,10347,832,-3608,-3565,480,0,-39
44501000,1087,-1092,45,64,1373,-5698,11385,649,-3142,-3396,480,39,-39
44549000,1106,-1226,77,60,1742,-5088,9798,527,-3085,-3698,599,79,-39
44601000,1048,-1373,85,188,-134,-7041,10225,1198,-3026,-4119,599,39,0
44649000,985,-1155,178,118,1430,-8689,15352,2846,-2867,-3607,599,39,0
44701000,877,-1004,-20,173,-612,-9909,14193,3456,-2513,-3013,480,39,0
44749000,1006,-1043,-234,143,519,-8689,12362,3273,-2889,-2960,599,0,39
44801000,1586,-1075,57,19,633,-9726,12423,3212,-4760,-3227,599,0,0
44849000,1990,-1094,253,118,1007,-12107,13521,3579,-5766,-2927,599,39,120
44901000,1868,-1058,3,-103,-235,-12839,11934,3640,-5485,-2214,599,39,320
44949000,1626,-1136,147,58,1783,-11924,9859,2114,-4904,-1975,480,39,439
45001000,1424,-1445,-125,74,1198,-10459,3206,2358,-4274,-2177,480,0,720
45049000,1257,-1844,112,21,1264,-13877,2840,771,-3780,-3052,599,39,759
45101000,1021,-2367,62,-89,1119,-13327,-272,771,-2823,-4222,599,79,959
45149000,940,-2720,117,95,1618,-9299,93,161,-2732,-4533,599,39,1159
45201000,1002,-3089,-258,28,608,-8139,-2530,588,-3006,-4468,599,0,1600
45249000,1003,-3210,74,-121,1935,-8445,-4849,771,-1359,-3716,599,559,1960
45301000,1038,-3380,194,-188,1300,-3073,-5338,1198,1683,-2820,599,1600,2439
45349000,1274,-3591,-142,96,893,4372,-4483,1320,3415,-3248,599,2360,2479
45401000,1762,-3679,-145,-1,1598,8888,-6314,2236,9952,-3717,599,5079,2439
45449000,2167,-3562,166,-12,1554,8766,-2469,2419,12037,-3699,480,6120,2360
45501000,2497,-3445,111,70,81,9438,-5338,2419,10747,-4215,480,6080,2040
45549000,2789,-3386,44,79,1708,9377,-3079,2236,10001,-4721,599,6080,1840
45601000,2863,-3266,288,90,1448,2785,-4422,893,9529,-5240,599,6040,1519
45649000,2868,-3233,-42,50,522,4311,-4544,1625,9049,-6011,599,5880,1240
45701000,2952,-3294,-88,100,769,5654,-10831,588,6983,-6403,480,5280,1159
45749000,2896,-3462,-19,-33,1762,527,-10587,2846,6715,-7105,599,5160,1080
45801000,2778,-3352,-25,128,1657,5776,-6009,1259,7024,-7297,599,5120,920
45849000,2982,-3404,168,165,1510,7973,-12540,1381,6527,-7717,599,5120,799
45901000,2978,-3580,158,1,304,-2158,-11807,3456,6424,-8581,599,5120,720
45949000,2947,-3336,-33,-37,948,527,-3751,4555,6432,-7924,480,5079,759
46001000,2972,-3060,90,112,2081,-754,-9976,6752,6442,-6780,480,5120,799
46049000,2878,-3164,-97,47,303,-5332,-12723,9011,6655,-7293,599,5120,720
46101000,2673,-3075,-13,190,1721,-11374,-7047,8828,7339,-7787,599,5120,480
46149000,2352,-2746,65,103,894,-12229,-2774,7546,8298,-7134,599,5160,439
46201000,2077,-2565,-55,39,1841,-14426,-2713,6203,11526,-6377,480,5920,439
46249000,1946,-2456,155,76,1294,-8811,-6131,6630,11627,-6290,599,5840,360
46301000,2012,-2515,-98,252,1062,-5698,-5521,6264,11721,-7546,599,5920,0
46349000,2161,-2369,133,134,1243,-6064,-4178,7241,11300,-7205,599,5920,0
46401000,2064,-2264,122,72,1062,-11252,-6314,5410,11446,-6792,599,5880,0
46449000,2213,-2156,36,101,604,3884,-3812,5776,11313,-6560,480,5920,0
46501000,2935,-2106,-10,162,1354,10719,-3507,4616,11114,-6319,480,6640,0
46549000,3296,-2198,1,228,1225,-3684,-8206,5043,13615,-6629,599,7839,-39
46601000,3118,-2238,58,-101,1288,-3684,-8267,2968,19083,-6834,599,9480,-39
46649000,3432,-2079,-63,56,959,13039,-1554,3640,20723,-6553,599,10240,-80
46701000,4172,-1753,172,135,746,17128,2840,2663,18682,-7420,480,10400,-720
46749000,4538,-1715,-72,-27,1729,8095,-3201,2419,17608,-7734,599,10400,-880
46801000,4214,-1778,35,-63,1823,-2707,399,893,18795,-7856,599,10480,-839
46849000,4016,-1553,199,185,1852,6203,4610,1931,19623,-6238,599,10559,-479
46901000,4266,-1486,122,-66,1254,14076,-3385,1503,18879,-4819,599,10559,-119
46949000,4649,-1528,-180,104,536,17067,2840,1015,18091,-5208,480,10599,-160
47001000,5002,-1181,146,177,1382,16091,3450,-205,16672,-3905,480,10559,-119
47049000,5379,-1235,179,-95,951,16823,-577,-22,15846,-4001,599,10599,-119
47101000,5764,-1222,-84,76,918,21034,3450,-83,17507,-4027,599,11600,-119
47149000,6163,-954,-143,-2,1147,26161,643,893,19320,-3251,480,12520,-80
47201000,6603,-594,168,169,1175,23659,9554,466,17990,-2144,480,12600,-119
47249000,6793,-268,104,-48,0,16274,1680,893,17738,-1566,599,12679,-199
47301000,6756,-300,343,87,1372,12367,-2774,1442,17651,-1500,599,12639,-199
47349000,6668,-602,53,-52,780,14931,-5460,1870,17899,-2073,599,12639,-160
47401000,6775,-1122,-35,86,2146,15297,-6192,2114,16753,-3728,599,12360,-119
47449000,6650,-1371,102,234,82,9804,-2591,710,13728,-4453,480,11240,-119
47501000,6582,-1345,72,42,356,4189,338,283,14091,-4395,480,11280,-119
47549000,6612,-1200,27,98,413,8522,154,1442,13991,-3960,599,11280,-80
47601000,6447,-1119,-4,117,-199,4189,-760,-144,14377,-3597,599,11240,-80
47649000,6071,-1152,-30,33,548,-754,-5460,588,15460,-3661,480,11280,-80
47701000,5774,-1084,73,48,759,3700,826,-815,16517,-3373,480,11280,-39
47749000,5792,-863,28,22,801,8644,-1370,-1303,16483,-2991,599,11280,-119
47801000,5841,-917,-44,189,709,6264,-4910,-1120,16194,-3112,599,11240,-119
47849000,5838,-743,-35,59,771,4555,1925,-1669,16303,-2570,599,11280,-80
47901000,5648,-829,-49,160,1143,1442,-7779,-632,16774,-2728,599,11240,-80
47949000,5407,-1277,69,-61,1697,405,-7535,-1303,17370,-4023,480,11240,-119
48001000,5169,-1291,-237,-118,1481,4860,3328,-1303,18451,-4233,480,11320,-119
48049000,5149,-1302,301,165,1262,6874,-4239,39,18373,-4178,599,11280,-119
48101000,5040,-1515,-82,-50,334,3334,-150,-327,18718,-4906,599,11280,-119
48149000,5006,-1409,48,235,775,6752,2779,-1486,18893,-4502,480,11280,-80
48201000,5101,-1421,-39,33,876,7607,-2835,-22,18536,-4503,480,11280,-80
48249000,5170,-1319,-77,50,520,7973,4305,-388,18371,-4552,599,11280,-160
48301000,5301,-1089,373,188,1443,6752,-638,-22,19734,-3628,599,11879,-119
48349000,5367,-1323,-91,1,859,9804,-6497,1137,20424,-4057,599,12160,-80
48401000,5726,-1257,103,118,390,12001,1925,2297,21581,-4131,599,12920,-119
48449000,6245,-1075,234,133,1480,16640,-211,3151,20454,-3621,599,13000,-119
48501000,6436,-1150,86,90,627,10048,887,3518,20650,-3690,599,13320,-80
48549000,6368,-1102,-72,206,1282,6996,6990,3090,22051,-3620,599,13719,-80
48601000,6384,-788,38,145,887,9438,11690,2541,23805,-2606,599,14320,-80
48649000,6494,-553,-158,39,1732,11269,9310,1931,24613,-1969,480,14679,-80
48701000,6594,-381,114,154,1424,5776,11934,771,25577,-1384,480,15120,-80
48749000,6558,-285,51,-2,1481,3212,9493,649,25958,-1094,599,15240,-80
48801000,6551,-184,240,194,2201,3822,13704,405,26545,-913,599,15400,-119
48849000,6467,-227,123,-57,1879,4433,6380,771,26490,-793,599,15320,-80
48901000,6343,-606,41,234,103,3945,3450,100,26809,-2058,480,15280,-80
48949000,6233,-640,152,71,2057,221,11263,1320,27053,-2203,599,15280,-80
49001000,6145,-630,211,199,339,3151,6075,-449,27522,-2130,599,15320,-80
