time_ms,imu_roll,imu_pitch,ax,ay,az,gx,gy,gz,Setpoint_rollRate,"set_pitchRate,",Setpoint_yawRate,Setpoint_roll,Setpoint_pitch
66601000,2920,-4482,105,234,-311,-5454,3206,2419,-8761,-2767,0,0,3559
66649000,3104,-4372,-100,77,-323,-3257,-2408,2480,-9214,-3368,240,0,3239
66701000,3218,-4288,208,90,703,-4660,-1737,1686,-9655,-3625,240,0,3080
66749000,3225,-4153,215,218,618,-5454,2352,2236,-9705,-2994,240,0,3159
66801000,3245,-4069,133,6,1827,-3623,93,1870,-9736,-2727,240,0,3159
66849000,3185,-4025,244,-196,1812,282,-1370,466,-9579,-3521,240,0,2839
66901000,3158,-4139,199,253,1354,2846,93,1259,-9476,-4859,359,0,2520
66949000,3219,-4265,18,143,917,2236,826,466,-9744,-6644,359,-39,2040
67001000,3233,-4286,249,-121,1816,1747,3450,588,-9699,-8779,359,0,1359
67049000,3229,-4223,17,16,331,1869,6929,1015,-9688,-9363,480,0,1119
67101000,3231,-4044,26,2,451,-1059,8333,588,-9815,-8774,480,-39,1119
67149000,3026,-3985,134,-49,47,-3073,6258,954,-9221,-10404,480,0,520
67201000,2919,-3862,185,18,-18,-449,12362,344,-8757,-11707,359,0,-39
67249000,2957,-3455,57,-9,860,6142,19564,344,-8818,-10595,480,0,0
67301000,3259,-3104,119,61,1633,13588,13765,-205,-9898,-9312,480,-39,0
67349000,3564,-3117,69,17,1754,10536,7845,-1364,-10688,-9430,480,-39,-39
67401000,3601,-3197,177,1,1926,7424,12362,-1059,-10685,-9713,480,39,-39
67449000,3596,-3107,243,11,1432,6203,15718,405,-10848,-9477,480,0,-39
67501000,3555,-3085,75,85,-15,4494,9859,1259,-10666,-9375,480,0,-39
67549000,3482,-3335,-147,-23,-41,5654,4061,222,-10601,-9819,480,-39,0
67601000,3541,-3711,-11,-150,731,13222,3817,-754,-10623,-11134,599,0,0
67649000,3860,-3816,52,-84,1225,17189,8821,-1608,-11297,-11595,480,39,-39
67701000,4064,-3714,85,126,1029,14260,10103,-632,-12193,-11264,480,0,-39
67749000,4166,-3656,26,44,1145,11208,10042,-327,-12476,-11135,480,0,-39
67801000,3941,-3634,11,23,1638,6447,6136,-327,-11825,-11022,359,0,-39
67849000,3675,-3646,-51,-86,2201,5165,8638,-388,-11123,-10995,359,0,0
67901000,3398,-3398,-28,-82,704,6691,10347,-205,-10194,-10195,359,0,0
67949000,3365,-3402,14,-166,1811,9010,3572,-1364,-10068,-10276,240,0,-39
68001000,3297,-3546,-55,-170,1545,7973,4610,-1364,-9772,-10760,359,39,-39
68049000,3292,-3386,153,-195,181,8522,8211,-693,-9886,-10233,359,0,0
68101000,3271,-3488,-34,89,941,10781,-28,-1608,-9935,-10465,480,-39,0
68149000,3166,-3586,124,24,506,8400,4488,-876,-9587,-10858,359,0,-39
68201000,3028,-3660,34,11,682,10536,2901,-571,-9086,-11101,480,0,-39
68249000,3098,-3809,-166,41,-4,13100,-821,-1547,-9189,-11486,359,0,-39
68301000,3228,-3816,24,-135,439,11086,704,-2097,-9684,-11569,359,0,-39
68349000,3179,-3814,-89,14,522,5715,-760,-1731,-9749,-11441,480,-39,0
68401000,2974,-3734,130,103,-679,2907,-1431,-1547,-8922,-11204,480,0,0
68449000,2827,-3737,282,189,704,1320,-455,-1853,-8671,-11305,599,-39,-39
68501000,2757,-3691,-134,-20,462,3090,-2164,-1608,-8153,-11193,480,39,-39
68549000,2677,-3559,52,-140,311,-1975,1925,-1853,-8098,-10872,480,0,-39
68601000,2440,-3626,140,-134,1528,-2524,-4239,-1425,-7322,-10999,480,0,-39
68649000,2166,-3765,84,82,732,-5454,-760,-1303,-6652,-11296,480,0,0
68701000,1945,-3520,74,-75,1370,-3196,3145,-571,-5957,-10560,599,-39,0
68749000,1829,-3445,-200,-72,1342,-2768,-1798,-998,-5533,-10400,359,0,-39
68801000,1764,-3445,-160,-94,567,-1303,643,-571,-5174,-10456,480,39,-39
68849000,1799,-3189,-99,-11,845,-2402,765,39,-5382,-9805,480,0,-39
68901000,1747,-3149,-45,67,2157,-5393,-577,-388,-5243,-9568,480,0,-39
68949000,1594,-3192,-47,58,1976,-5515,-2347,-449,-4853,-9545,599,0,0
69001000,1505,-3260,173,-49,1825,-2097,-6558,-1120,-4515,-9781,480,0,0
69049000,1530,-3336,78,120,316,-1670,-2957,-1425,-4468,-10136,359,39,-39
69101000,1534,-3378,35,-42,1865,-5332,-6619,-693,-4483,-10255,480,39,-39
69149000,1461,-3469,172,-132,943,-5881,-7840,-1486,-4426,-10388,480,0,0
69201000,1394,-3465,48,36,758,-4905,-6009,-1669,-4184,-10397,480,0,0
69249000,1409,-3561,154,217,-96,-3135,-8023,-1853,-4318,-10725,480,-39,-39
69301000,1462,-3747,-131,-21,-258,-4599,-9366,-1914,-4388,-11361,599,0,-39
69349000,1355,-3859,-85,12,132,-8384,-8145,-2585,-4193,-11629,359,0,-39
69401000,1222,-3909,125,56,2201,-7895,-7230,-2341,-3668,-11848,480,0,-39
69449000,1190,-4047,-142,47,1165,-6125,-10282,-3073,-3523,-12067,599,0,0
69501000,1108,-4091,266,128,2201,-7956,-6436,-3317,-3324,-12273,480,0,0
69549000,997,-4150,148,21,1430,-4599,-10709,-2402,-2994,-12484,599,0,-39
69601000,995,-4340,274,-31,1093,-3257,-7291,-3501,-2987,-13142,599,0,-39
69649000,991,-4390,104,90,17,588,-4483,-2707,-2922,-13250,480,0,-39
69701000,1313,-4467,-145,-107,1519,5776,-7108,-3317,-3940,-13521,480,0,-39
69749000,1666,-4254,-56,64,291,2785,-3018,-2341,-4936,-12942,480,-39,0
69801000,1959,-4011,-51,168,484,1015,-8939,-2280,-5879,-12035,480,0,0
69849000,2027,-4166,-131,2,156,-4050,-9793,-1059,-6101,-12542,480,0,-39
69901000,2003,-4071,106,243,2201,-3867,-6314,-754,-5891,-12335,480,39,-39
69949000,1940,-3978,-215,43,1288,-3989,-9976,405,-5858,-12072,480,0,-39
70001000,1839,-3930,214,-8,964,-5088,-6619,1015,-5638,-11910,480,-39,-39
70049000,1747,-3770,-117,144,368,-6247,-6070,2419,-5261,-11391,599,0,0
70101000,1690,-3815,209,200,1241,-2585,-10770,2602,-5071,-11567,599,0,-39
70149000,1862,-3718,124,-27,1700,1137,-2469,4189,-5463,-11424,480,0,-39
70201000,1957,-3464,37,95,1770,-3684,-4910,4799,-5873,-10514,480,0,-39
70249000,1853,-3473,-170,50,1643,-5881,-9549,5104,-5748,-10399,480,-39,0
70301000,1573,-3490,-187,133,1314,-10215,-5460,4433,-4721,-10471,480,0,0
70349000,1372,-3314,-155,24,52,-9543,-4849,5165,-4302,-10153,599,-39,-39
70401000,1441,-3029,-98,19,1293,-3562,-3873,5043,-4443,-9208,480,-39,-39
70449000,1623,-2787,56,53,-286,-1487,-1554,4006,-4753,-8572,480,0,-39
70501000,1868,-2607,29,-80,427,-5332,-6253,5043,-5606,-7943,480,0,-39
70549000,1709,-2667,134,60,903,-16013,-6680,3395,-5280,-7979,599,0,0
70601000,1388,-2596,139,-74,1107,-13266,-2347,4128,-4166,-7789,480,0,0
70649000,1383,-2527,123,175,487,-6003,-5033,3579,-3976,-7687,359,39,-39
70701000,1381,-2549,30,85,1215,-9238,-1798,4067,-4143,-7769,480,0,-39
70749000,1232,-2316,-126,-123,667,-11374,4305,4006,-3788,-7190,480,0,-39
70801000,1092,-2265,106,-3,995,-10825,-1676,4555,-3277,-6916,480,0,-39
70849000,1016,-2318,-33,77,887,-8994,-211,4433,-3057,-6930,480,0,0
70901000,968,-2398,155,-166,1178,-11069,-4727,4616,-3025,-7195,599,-39,0
70949000,789,-2512,325,7,1365,-12473,-211,5593,-2464,-7612,359,0,-39
71001000,823,-2490,-145,159,90,-388,1192,6447,-2469,-7590,480,0,-39
71049000,1160,-2508,-62,-7,517,2724,-2652,7058,-3322,-7469,599,0,0
71101000,1416,-2401,148,28,117,-1548,3878,7485,-4368,-7203,480,-39,0
71149000,1391,-2261,79,-16,525,-5210,2535,8583,-4209,-6929,599,0,-39
71201000,1471,-2221,-139,12,77,-2829,4488,8767,-4414,-6783,480,0,-39
71249000,1534,-1951,73,5,261,-1609,7235,7851,-4548,-6101,480,0,-39
71301000,1684,-1881,167,130,1015,-998,1802,8095,-5053,-5764,480,0,-39
71349000,1583,-1943,59,-161,1543,-5942,-699,7729,-4877,-5795,480,0,0
71401000,1446,-1994,-21,56,1915,-1548,3328,7180,-4338,-5983,480,0,0
71449000,1432,-1952,-106,101,682,1015,4122,8034,-4304,-5938,599,0,-39
71501000,1646,-1817,-56,-181,1081,10231,6136,7363,-4939,-5573,359,0,-39
71549000,2122,-1714,75,147,738,13710,1619,5349,-6210,-5255,480,-39,-39
71601000,2571,-1599,192,73,322,10109,-211,6569,-3873,-4919,480,1280,-39
71649000,2800,-1447,197,107,2201,10903,6563,7607,1880,-4376,480,3399,0
71701000,2771,-1475,-139,-75,375,9621,7784,7058,11725,-4425,599,6680,0
71749000,3017,-1612,142,56,-953,21889,1863,5776,12702,-4806,359,7160,-39
71801000,3923,-1706,80,-113,69,33058,3267,4738,14748,-5238,480,8840,-39
71849000,4564,-1375,207,166,1591,27748,8760,6203,13987,-4300,599,9159,0
71901000,5035,-1356,-212,-70,1383,30312,2108,5532,15372,-4068,480,10160,0
71949000,5426,-1301,138,-4,-240,29823,6502,4189,14548,-4128,480,10200,-39
72001000,5628,-1055,82,-38,381,28298,13948,6386,13475,-3167,599,10120,0
72049000,5588,-1201,55,-36,1310,22133,-1859,3518,13757,-3063,359,10200,120
72101000,5432,-1837,-16,76,1443,22072,-1554,5165,11782,-5153,480,9360,120
72149000,5228,-1855,73,77,-1083,19936,9798,4189,10054,-5062,480,8599,199
72201000,5083,-1688,195,133,1100,21034,5098,3945,6590,-1346,720,7279,1240
72249000,4965,-1793,232,112,2201,16152,2230,2663,5963,274,1080,7000,1879
72301000,4651,-1845,-194,0,1975,15358,3450,2602,7166,5502,1199,7040,3680
72349000,4282,-2050,-116,22,-307,11208,-5643,2724,8106,7459,1199,7040,4479
72401000,3712,-2469,2,61,-350,5898,-9427,1198,9981,6271,1080,7040,4560
72449000,3428,-2752,208,183,345,9621,-11014,1381,10846,6663,1080,7079,4920
72501000,3468,-3050,-141,126,2198,13832,-12418,-693,10594,6809,1080,7000,5320
72549000,3358,-3185,-286,2,1269,10414,-13516,-266,10399,8137,959,6840,5880
72601000,3105,-3355,-152,121,1036,8034,-13699,-1547,6523,10693,959,5280,6919
72649000,3095,-3605,-186,98,1583,8034,-18399,405,5706,10708,1080,5000,7119
72701000,3059,-3925,-27,0,1100,2236,-17117,1381,5341,9584,1080,4839,7119
72749000,2886,-4111,15,-91,477,-3257,-14005,222,5864,8999,1080,4879,7079
72801000,2724,-4244,-56,14,2201,-1975,-16202,954,4906,8266,959,4360,7000
72849000,2571,-4402,58,-23,307,-3318,-14127,344,4814,7858,959,4200,7000
72901000,2343,-4481,-56,24,134,-7834,-11319,893,-69,7676,959,2320,7040
72949000,2068,-4520,-270,102,359,-12046,-13822,1442,-268,8240,1080,2000,7279
73001000,1879,-4484,239,165,1230,-13083,-10892,588,242,9107,1080,1960,7520
73049000,1656,-4471,-133,93,1874,-14365,-12601,1625,696,9267,1080,1919,7560
73101000,1264,-4547,73,-9,1513,-17356,-11258,1137,1007,9038,1080,1600,7560
73149000,974,-4517,162,235,684,-15891,-7901,1076,806,8966,959,1280,7520
73201000,794,-4540,-39,-51,615,-13755,-11624,1870,-1303,8939,959,360,7520
73249000,617,-4555,172,26,1392,-16379,-6131,1259,-1870,9002,839,39,7560
73301000,343,-4487,105,110,855,-16684,-8634,2358,-909,9098,1080,39,7520
73349000,194,-4601,4,-36,1810,-16074,-9610,2480,-521,8670,839,39,7479
73401000,92,-4485,124,194,1228,-14731,-1737,1992,-276,8864,720,0,7439
73449000,123,-4318,-79,225,543,-16013,-5338,2358,-354,9289,839,0,7439
73501000,303,-4061,130,75,980,-16562,-5887,1320,-911,10016,839,0,7400
73549000,648,-3804,181,73,1312,-15830,-4178,1076,-1822,10247,959,0,7240
73601000,783,-3878,-59,-9,832,-13633,-5948,1564,-2350,9964,839,0,7200
73649000,803,-3908,0,152,27,-14548,-3629,1137,-2275,9515,839,39,7079
73701000,1081,-3740,-72,233,397,-13022,-2652,1503,-2405,8339,839,280,6519
73749000,1772,-3454,153,12,1083,-11313,-1859,1442,-2808,7514,720,720,5999
73801000,2542,-3299,-306,172,-630,-11557,643,2541,-4267,6421,839,1119,5439
73849000,3129,-3029,-85,-56,1468,-11435,1375,2297,-5437,6636,599,1280,5280
73901000,3332,-2820,0,-53,1771,-10337,3756,1992,-3156,5577,359,2279,4679
73949000,3276,-2689,83,64,1261,-11985,5587,2602,-2976,5535,599,2320,4560
74001000,2942,-2642,249,-78,1386,-12717,6380,2602,653,5152,599,3159,4360
74049000,2685,-2564,123,12,913,-8384,5770,2358,2778,4289,720,3640,4000
74101000,2610,-2584,106,29,1263,-4538,5709,2785,4888,3647,720,4240,3800
74149000,2644,-2558,128,211,931,282,8760,3640,5100,2247,599,4319,3320
74201000,2871,-2513,-90,-99,2043,6203,9188,3884,5786,1820,359,4800,3120
74249000,3091,-2537,-30,-228,1880,5715,10714,2968,9179,1897,599,6120,3159
74301000,3327,-2526,72,-99,712,9987,11263,3212,10898,1421,599,6960,2999
74349000,3584,-2629,4,101,515,12306,9188,3212,10619,1079,599,7079,2960
74401000,3803,-2844,-73,-23,2147,14504,10530,2480,9830,586,599,7079,3039
74449000,3988,-2963,-37,-124,507,14626,9310,1686,9252,412,599,7040,3080
74501000,4135,-3062,193,-119,1025,15541,9554,1686,8353,1732,599,6919,3640
74549000,4211,-3029,68,-14,671,11757,12667,1931,5478,3212,599,6040,4119
74601000,4182,-3042,-170,74,996,11086,4183,2541,2933,4311,599,5160,4479
74649000,4067,-3270,262,31,1298,10048,3450,2419,3302,3913,599,5200,4519
74701000,3955,-3538,73,-20,404,10597,6502,2602,3612,2824,599,5160,4479
74749000,3870,-3752,86,-70,219,9377,4549,1076,3717,2155,599,5120,4440
74801000,3822,-3911,170,52,1672,10964,7479,-144,4013,1824,599,5160,4519
74849000,3746,-3866,-117,-122,78,11818,9371,710,5998,1791,599,5759,4479
74901000,3679,-3899,35,-44,629,13710,4305,222,6601,1981,720,5880,4560
74949000,3595,-3972,-108,112,-790,11818,7784,649,6815,1748,599,5880,4560
75001000,3619,-3878,125,52,1419,12306,8211,893,6780,1923,599,5880,4519
75049000,3695,-3788,26,179,-915,13771,6319,405,6389,2303,599,5799,4560
75101000,3803,-3724,134,46,1390,10475,8394,1564,6108,2506,599,5840,4560
75149000,3812,-3699,106,-95,1437,10170,5098,1564,5116,2234,720,5520,4440
75201000,3800,-3768,16,112,2201,8217,4000,1015,4318,2013,599,5239,4440
75249000,3696,-3683,10,-69,1458,8644,9981,1931,4201,2172,599,5120,4440
75301000,3624,-3560,0,-115,1114,11208,5953,1809,3527,2637,599,4800,4440
75349000,3669,-3628,-51,120,-480,9072,3084,1870,2457,2593,720,4479,4479
75401000,3574,-3491,15,70,1214,3639,9127,2358,2477,2845,599,4400,4440
75449000,3493,-3215,-90,0,1380,5776,5159,1747,2379,2995,480,4279,4240
75501000,3531,-3179,42,-69,1748,9743,3450,405,-393,1021,480,3399,3520
75549000,3574,-3115,-44,-63,1072,6508,9798,283,-1154,422,599,3199,3280
75601000,3340,-2980,175,212,1207,-998,4793,161,-4022,-1261,480,2000,2560
75649000,3017,-3047,-123,156,681,-4599,4793,954,-4662,-2118,480,1519,2360
75701000,2642,-2649,-14,-16,1729,-3501,9981,1137,-3727,-1349,480,1400,2200
75749000,2401,-2612,-61,-6,1881,-2402,-455,161,-4193,-2351,480,1040,1800
75801000,2031,-2847,31,-144,1686,-6797,3939,283,-3694,-3742,480,799,1600
75849000,1651,-2772,-195,-61,873,-8872,8211,405,-5120,-5540,480,0,959
75901000,1329,-2799,241,220,1734,-10642,2962,161,-3987,-8397,480,0,0
75949000,1114,-2782,-10,110,1219,-11802,11324,649,-3438,-8592,480,0,-39
2107,8944,1137,-2826,-7575,480,0,-39,,,,,,
76049000,985,-2383,242,18,1198,-9665,3817,832,-2929,-7307,480,0,-39
76101000,1014,-2178,111,125,666,-10825,10591,1870,-3043,-6536,480,0,0
76149000,974,-2334,188,26,887,-9116,4061,2053,-3038,-6921,480,-39,-39
76201000,1064,-2755,81,-74,-116,-8811,4976,2053,-3193,-8387,599,0,-39
76249000,1061,-2748,135,-86,1341,-12839,12362,1809,-3231,-8439,359,0,-39
76301000,968,-2648,-159,142,1317,-11069,4671,2419,-2905,-8064,480,0,-39
76349000,925,-2709,-99,71,869,-13083,6319,1992,-2891,-8103,480,-39,0
76401000,916,-2752,60,-28,1654,-12839,5465,1870,-2750,-8257,480,0,0
76449000,934,-3104,269,26,542,-13266,1131,1870,-2692,-9234,480,39,-39
76501000,861,-3338,200,31,1751,-17539,3633,1931,-2585,-10136,359,0,-39
76549000,803,-3386,320,-59,1085,-15708,521,1320,-2396,-10248,480,0,-39
76601000,805,-3516,139,170,555,-15708,1070,1564,-2537,-10669,480,-39,-39
76649000,765,-3412,-43,73,1301,-16684,3878,1809,-2345,-10311,599,0,0
76701000,773,-3319,-24,51,555,-12900,-211,344,-2441,-9959,599,-39,0
76749000,845,-3235,-59,270,461,-12046,3145,1137,-2381,-9900,359,39,-39
76801000,929,-3068,68,145,311,-12778,887,954,-2789,-9325,480,0,-39
76849000,1033,-3094,86,47,1355,-10947,-2713,-205,-3032,-9253,480,0,0
76901000,1122,-3059,137,56,2201,-10825,1253,100,-3366,-9177,480,0,0
76949000,1245,-3123,-101,-1,1034,-6797,-4239,-388,-3783,-9414,480,-39,-39
77001000,1330,-3179,-66,-62,951,-6552,826,-1425,-3870,-9658,599,39,-39
77049000,1375,-3104,18,-79,525,-6430,-516,-2097,-4083,-9461,599,0,-39
77101000,1490,-3029,-119,147,531,-2646,-2347,-2768,-4470,-9207,599,0,-39
77149000,1700,-2910,-39,15,1771,-998,-1492,-2463,-5113,-8796,599,-39,0
77201000,1917,-2823,93,-28,1011,1930,-8389,-2707,-5753,-8469,599,0,0
77249000,2112,-2899,133,127,1549,1015,-3873,-1731,-6292,-8831,480,0,-39
77301000,2157,-2673,210,-108,1063,-3928,-1309,-876,-6473,-8139,599,0,-39
77349000,2160,-2660,358,-40,649,-2402,-2835,-815,-6605,-7953,720,-39,0
77401000,2190,-2711,224,187,1776,-1609,-28,39,-6571,-8133,599,0,0
77449000,2164,-2702,103,92,1057,282,-4178,771,-6628,-8181,599,-39,-39
77501000,2151,-3000,200,-28,1188,771,-7474,1442,-6454,-9121,720,0,-39
77549000,2023,-3188,5,168,690,-510,-1981,2053,-6136,-9670,599,0,-39
77601000,1988,-3076,199,-31,888,954,-5277,1564,-5965,-9349,599,0,-39
77649000,2039,-2828,105,54,1938,3700,-2713,2053,-6219,-8622,720,-39,0
77701000,2067,-2562,223,34,1075,3578,-5155,2053,-6201,-7687,599,0,0
77749000,2100,-2538,82,150,1608,4006,-7596,2236,-6144,-7783,480,39,-39
77801000,2113,-2545,-174,-92,964,2663,-9610,1747,-6341,-7757,599,0,-39
77849000,2187,-2422,-118,-82,-134,4189,-8023,1076,-6641,-7419,599,-39,-39
77901000,2253,-2484,-92,-24,534,7057,-9976,588,-6761,-7454,599,0,0
77949000,2317,-2512,-150,15,1359,3578,-5948,2358,-6972,-7639,599,0,-39
78001000,2273,-2466,451,-82,1719,1686,-8756,2602,-6940,-7518,599,-39,-39
78049000,2208,-2518,241,176,854,2968,-4788,2358,-6639,-7675,480,0,-39
78101000,2243,-2271,48,75,445,1808,-1248,1503,-6731,-6933,599,0,-39
78149000,2302,-2049,18,274,985,5043,-5460,2602,-6866,-6216,480,0,0
78201000,2369,-2014,-144,-17,1088,1808,-4727,1747,-7109,-6042,480,0,0
78249000,2362,-1995,43,-45,350,1198,-6925,2724,-6955,-6103,599,39,-39
78301000,2288,-1953,-206,37,435,527,-7108,2419,-6744,-5981,359,39,-39
78349000,2239,-1871,-117,118,334,-937,-4605,3945,-6752,-5751,480,0,-39
78401000,2227,-1851,115,-38,341,-3196,-8328,3395,-6682,-5675,480,0,-39
78449000,2201,-1767,77,243,712,-2829,-4056,2175,-6641,-5390,599,0,0
78501000,2268,-1661,213,4,793,1259,-6131,2297,-6805,-5103,599,0,-39
78549000,2398,-1715,0,134,446,1381,-4056,1992,-7159,-5226,480,0,-39
78601000,2471,-1687,8,-3,728,1137,-3385,1442,-7414,-5182,480,0,-39
78649000,2588,-1686,-76,140,928,3090,-4361,1015,-7698,-5063,480,0,0
78701000,2567,-1837,-135,58,645,1137,-3934,588,-7702,-5512,480,0,0
78749000,2511,-1818,-186,68,1148,2236,-2225,1992,-7564,-5583,599,0,-39
78801000,2355,-1732,-122,-172,528,710,-394,1931,-6947,-5316,599,39,-39
78849000,2174,-1612,207,135,1375,-327,-2408,3212,-6627,-4944,480,0,-39
78901000,2030,-1615,128,-112,1094,2114,-1065,2968,-6091,-4966,480,0,-39
78949000,1924,-1540,268,196,1547,2175,1558,3701,-5965,-4657,599,-39,0
79001000,1832,-1601,51,-75,1550,2175,-3140,2968,-5617,-4804,480,-39,0
79049000,1803,-1611,-256,77,882,5043,2352,1931,-5264,-5028,359,39,-39
79101000,1955,-1459,-62,-121,1257,10536,216,1076,-5865,-4497,359,0,-39
79149000,2047,-1463,-45,15,-645,6691,2169,2175,-6147,-4433,599,0,0
79201000,1921,-1176,258,-79,1523,1442,5037,3518,-5763,-3650,480,0,-39
79249000,1627,-1052,136,-19,1344,-632,4183,2358,-5041,-3451,480,0,-80
79301000,1399,-1090,-93,196,1845,466,1253,2663,-4198,-3510,599,0,-80
79349000,1332,-1158,-17,11,957,4311,1253,1076,-3970,-3695,480,0,-80
79401000,1386,-1037,-73,20,1003,6203,7601,2053,-4158,-3351,480,0,-80
79449000,1462,-1044,-18,33,709,4677,1131,2541,-4356,-3195,480,0,-39
79501000,1571,-1114,46,50,-361,6813,6319,3029,-4834,-3463,480,-39,-39
79549000,1755,-890,82,115,981,10109,4061,2846,-5184,-3018,359,0,-80
79601000,1960,-780,-87,14,783,8095,32,1625,-5761,-2581,359,39,-80
79649000,1923,-568,85,-204,49,2968,3939,2846,-5809,-1917,480,0,-39
79701000,1720,-526,38,-75,764,1991,1497,3334,-5281,-1700,599,-39,-39
79749000,1692,-718,87,88,957,3334,-943,1442,-5139,-2218,599,0,-80
79801000,1569,-1060,-18,113,793,-632,1863,2419,-4707,-3421,480,0,-80
79849000,1362,-1203,82,-220,1676,3822,2230,1931,-4152,-3762,480,0,-80
79901000,1204,-1498,-275,-78,1646,4555,277,2419,-3614,-4735,480,0,-80
79949000,1217,-1585,49,-96,-733,8034,4183,2968,-3574,-4873,599,0,-39
80001000,1251,-1410,103,234,730,1930,3817,1625,-3873,-4351,480,-39,-39
80049000,1050,-1386,-148,-23,2201,649,4488,1686,-3250,-4432,359,0,-80
80101000,896,-1177,76,134,1549,5226,7967,710,-2688,-3772,480,0,-80
80149000,982,-1050,-143,-45,1713,11635,4427,1137,-2864,-3250,599,0,-39
80201000,1096,-1049,-10,-239,-498,8949,2962,1320,-3289,-3267,480,0,-39
80249000,1087,-990,96,163,538,3822,3450,1198,-3298,-3231,480,0,-80
80301000,1129,-985,3,65,-535,9926,2840,527,-3387,-3196,359,0,-80
80349000,1291,-847,46,106,1074,8522,2779,-266,-3800,-2893,119,0,-80
80401000,1324,-756,-29,-33,741,5776,1253,1809,-3973,-2509,-1919,0,-80
80449000,1322,-634,-120,134,552,7240,1009,4006,-3942,-2072,-2879,0,-39
80501000,1299,-831,74,159,365,6142,-4178,5165,-4017,-2613,-7080,-39,-39
80549000,1378,-1019,171,-109,1567,5715,-1065,8767,-3948,-3241,-7799,39,-80
80601000,1260,-1125,78,163,1229,-1120,-2896,8583,-3781,-3615,-11040,0,-80
80649000,1149,-1264,143,2,1499,-693,-5399,11025,-3469,-3836,-12479,0,-39
80701000,990,-1466,100,120,1127,-3135,-4239,11269,-2972,-4518,-14880,0,-39
80749000,801,-1427,-36,21,1882,-5576,-1920,13893,-2493,-4591,-15119,0,-80
80801000,680,-1378,152,217,598,-3318,-4849,13649,-2041,-4374,-15119,0,-80
80849000,767,-1309,46,65,2175,649,-760,12917,-2263,-4222,-15119,0,-80
80901000,721,-1131,125,27,142,-4782,-943,13893,-2285,-3634,-16199,-39,-80
80949000,513,-816,74,212,1413,-11008,-1859,15602,-1665,-2704,-19079,0,-39
81001000,145,-826,-97,22,-409,-13327,-1615,17617,-437,-2598,-19440,0,-39
81049000,-43,-639,0,34,148,-11252,-2286,17434,70,-2260,-19920,0,-80
81101000,-79,-506,44,-40,1169,-10642,-1615,16396,359,-1760,-19679,39,-80
81149000,-254,-445,22,-102,908,-12412,1253,15480,665,-1604,-19679,0,-80
81201000,-335,-721,-191,161,627,-7712,-3629,16213,1005,-2283,-19679,0,-39
81249000,-200,-867,-6,28,352,-6491,-7108,17006,670,-2777,-18840,0,-80
81301000,147,-1125,66,161,51,-693,-13028,17311,-563,-3616,-18479,-39,-80
81349000,473,-1555,203,39,687,-22,-12418,17250,-1286,-4716,-18479,0,-80
81401000,529,-1665,13,-110,533,-15097,-7047,17861,-1588,-5117,-18120,0,-39
81449000,67,-1431,47,128,2068,-20285,-1676,16579,-460,-4569,-17880,0,-39
81501000,-126,-1024,-117,-124,1436,-7956,-3507,15908,379,-3192,-17279,0,-39
81549000,60,-787,128,-1,875,-5210,-1615,14138,14,-2684,-16919,39,-80
81601000,125,-533,-38,-93,435,-8872,2169,14565,-256,-1839,-17040,39,-80
81649000,112,-327,173,189,260,-15464,-2469,14809,-505,-1169,-14880,-39,-39
81701000,-151,-364,51,106,1835,-18454,2169,13344,455,-1212,-14280,0,-39
81749000,-183,-169,21,82,1034,-10459,3511,12490,490,-813,-14039,-39,-80
81801000,75,-199,-178,-93,1239,-11435,-3873,13283,-226,-717,-13439,0,-39
81849000,184,-202,-107,45,-388,-12656,6136,12001,-525,-784,-13559,0,-39
81901000,426,-101,-196,96,-293,-9787,-1370,12246,-1278,-424,-13559,0,-39
81949000,805,-1,-279,11,1472,-9177,-3262,12368,-2195,-166,-13439,0,0
82001000,1057,307,-60,204,-82,-14182,3450,12123,-3172,923,-13439,0,0
82049000,1360,506,12,9,838,-10947,-2652,11330,-3726,1319,-13680,39,-39
82101000,1688,431,223,-11,653,-12900,-1492,9987,-5066,1174,-14159,0,-39
82149000,1701,495,242,39,2006,-15647,-1676,10537,-5185,1532,-14639,0,0
82201000,1546,74,-147,-50,508,-7041,-3812,8950,-4640,224,-18360,0,0
82249000,1615,-88,102,172,1225,-4233,-2896,12307,-4794,-325,-19800,0,-39
82301000,1691,-75,13,205,1648,-3073,1802,13955,-5195,-346,-19800,-39,-39
82349000,1705,12,-55,102,1065,-3501,-516,15236,-5107,-131,-19679,0,-39
82401000,1655,-61,92,107,-332,-4111,-1981,15236,-5086,-303,-18840,-39,-39
82449000,1498,-138,54,105,295,-5393,-2835,15236,-4617,-359,-18840,0,0
82501000,1329,-242,10,13,705,-2524,-3690,15114,-3989,-727,-18840,0,0
82549000,1458,-279,34,-180,1889,6020,-4361,14870,-4267,-900,-18840,0,-39
82601000,1697,-493,-308,88,1591,7363,-2408,14626,-4971,-1599,-18840,39,-39
82649000,1825,-443,-115,-156,-264,9621,-638,15725,-5520,-1360,-18840,-39,0
82701000,2077,-398,-35,-56,-208,11818,-5887,16030,-6232,-1196,-19079,0,0
82749000,2178,-138,172,205,880,1442,1863,15480,-6688,-711,-19320,-39,-39
82801000,1994,316,102,-102,703,-1059,-1187,16518,-5864,830,-19079,39,-39
