c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44503,850,764,-127,29,1211,1007,259,-1129,-43,62,2,5,0,0,15608,630,3,343,15608,1509,1475,1763,1745,0,0,0,0,0,0,0,0,-3,9,33,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44551,511,649,-14,114,829,-6134,-167,-2166,-17,58,2,6,0,0,15563,649,39,340,15563,1509,1465,1780,1731,0,0,0,0,0,0,0,0,0,14,11,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44603,528,573,-92,133,1033,-2716,-1022,30,-18,46,2,5,0,0,15608,653,37,343,15608,1507,1474,1769,1737,0,0,0,0,0,0,0,1,-2,3,22,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44651,275,362,3,-154,870,1434,-3585,-1251,-7,36,2,4,0,0,15563,640,41,340,15563,1517,1476,1759,1747,0,0,0,0,0,0,0,4,2,-13,-8,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44703,293,386,31,22,815,91,-1998,-518,3,36,2,4,0,0,15608,640,64,343,15608,1496,1458,1776,1752,0,0,0,0,0,0,0,1,0,2,11,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44751,435,203,122,89,1169,91,-6210,-1373,-19,20,0,4,0,0,15608,658,81,343,15608,1513,1467,1765,1745,0,0,0,0,0,0,0,0,-1,1,19,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44803,-20,-290,-29,-23,903,-7904,-5050,-2044,7,-31,0,4,0,0,15563,666,78,340,15563,1491,1489,1751,1758,0,0,0,0,0,0,0,2,3,-15,-16,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44851,67,-245,-61,-11,722,-5584,-5661,-1739,17,-41,2,4,0,0,15563,672,91,340,15563,1509,1487,1750,1748,0,0,0,0,0,0,0,-2,-4,11,22,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44903,277,-595,47,-76,1003,-30,-4501,-1556,6,-54,4,4,0,0,15700,687,95,352,15700,1505,1476,1766,1751,0,0,0,0,0,0,0,1,-4,-13,25,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44951,366,-696,-79,61,1157,-701,3189,-2288,-14,-54,0,4,0,0,15563,682,66,340,15563,1499,1475,1774,1742,0,0,0,0,0,0,0,0,-2,-11,12,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45003,223,-428,-71,53,1105,-3448,2822,-2471,-2,-53,0,3,-1,0,15608,673,-6,343,15608,1492,1467,1780,1742,0,0,0,0,0,0,0,-1,-2,3,8,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45051,-174,-574,90,-105,700,-1617,-3890,-2410,32,-41,0,4,-1,0,15608,666,-16,343,15608,1497,1465,1769,1754,0,0,0,0,0,0,0,3,1,-27,-18,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45103,-131,-253,205,-103,790,701,-1205,-1983,33,-23,2,4,0,0,15608,695,18,343,15608,1477,1459,1774,1766,0,0,0,0,0,0,0,0,0,0,-6,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45151,297,-196,-101,89,1022,518,-167,-3753,9,-34,0,4,0,0,15654,680,39,347,15654,1492,1464,1752,1768,0,0,0,0,0,0,0,-1,-6,3,30,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45203,607,-339,103,98,1024,-1190,-1205,-2044,-14,-23,0,4,-1,0,15608,672,-8,343,15608,1500,1462,1765,1755,0,0,0,0,0,0,0,0,-8,-4,44,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45251,698,-80,-75,-3,1223,-640,-3036,-1983,-34,-17,0,4,0,0,15608,692,-4,343,15608,1491,1469,1766,1758,0,0,0,0,0,0,0,-4,-6,19,31,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45303,832,-228,-72,43,1018,579,-5844,-4547,-37,-17,0,4,0,0,15608,666,-12,343,15608,1506,1463,1755,1764,0,0,0,0,0,0,0,-3,-7,5,34,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45351,583,-519,235,-7,866,213,-3219,-1617,-40,-38,2,4,0,0,15608,679,-17,343,15608,1513,1468,1760,1751,0,0,0,0,0,0,0,0,-1,-14,0,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45403,138,-552,6,82,843,213,4104,-1129,-4,-67,0,3,0,0,15563,663,-56,340,15563,1495,1487,1757,1757,0,0,0,0,0,0,0,0,2,-14,-23,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45451,21,-174,21,-126,923,2044,8377,-396,29,-28,0,5,-1,0,15563,679,-56,340,15563,1507,1499,1757,1734,0,0,0,0,0,0,0,0,2,-6,-18,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45503,-44,199,-184,-90,1006,1190,8010,30,24,0,0,4,0,0,15563,685,16,340,15563,1503,1476,1773,1735,0,0,0,0,0,0,0,-2,0,9,-8,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45551,-10,552,20,107,1185,4974,8132,1129,20,47,0,4,0,0,15563,680,-19,340,15563,1528,1462,1764,1732,0,0,0,0,0,0,0,-3,0,19,-6,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45603,410,701,51,47,1181,5767,2090,1739,12,62,2,5,0,0,15563,665,-8,340,15563,1516,1476,1759,1741,0,0,0,0,0,0,0,0,-3,7,20,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45651,562,784,-26,52,1052,2532,-4989,396,-12,83,0,4,0,0,15518,691,6,336,15518,1504,1488,1760,1736,0,0,0,0,0,0,0,-3,-1,23,15,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45703,709,434,-9,-53,989,2593,-961,-579,-41,56,2,4,0,0,15563,666,-3,340,15563,1522,1481,1760,1732,0,0,0,0,0,0,0,1,-1,-7,12,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45751,797,-71,136,207,1092,335,-2365,457,-32,6,0,4,0,0,15608,690,47,343,15608,1531,1474,1751,1743,0,0,0,0,0,0,0,4,-2,-31,22,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45803,766,236,-146,44,1193,-1251,-4318,1922,-43,-10,0,4,0,0,15518,664,-44,336,15518,1529,1479,1746,1739,0,0,0,0,0,0,0,-6,-1,33,16,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45851,647,-72,30,118,883,946,320,-579,-32,-15,2,4,0,0,15518,662,-34,336,15518,1517,1492,1745,1740,0,0,0,0,0,0,0,0,0,-8,3,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45903,735,-255,97,38,908,823,442,1861,-35,-4,2,4,0,0,15608,669,15,343,15608,1527,1480,1758,1735,0,0,0,0,0,0,0,4,-1,-28,18,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45951,931,-29,-61,107,1061,823,-1022,2349,-44,11,0,4,0,0,15518,665,43,336,15518,1536,1479,1758,1728,0,0,0,0,0,0,0,-2,-3,7,30,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46003,760,73,-150,-54,948,-457,-1571,946,-61,4,2,4,0,0,15563,661,-10,340,15563,1531,1472,1755,1736,0,0,0,0,0,0,0,-2,1,12,0,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46051,957,-247,0,80,1089,-946,-4074,1312,-59,-25,0,4,0,0,15563,703,-15,340,15563,1535,1474,1742,1745,0,0,0,0,0,0,0,0,-3,-10,27,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46103,689,-100,-163,-33,1089,-1983,-6027,1678,-41,-28,2,4,0,0,15608,685,1,343,15608,1511,1497,1745,1747,0,0,0,0,0,0,0,-7,1,33,1,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46151,374,-269,-39,-159,1034,-3875,-1876,396,-28,-42,2,4,0,0,15563,660,-41,340,15563,1524,1484,1748,1741,0,0,0,0,0,0,0,-4,2,10,-10,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46203,76,-548,24,-75,920,1129,2273,946,2,-33,0,3,0,0,15608,673,-21,343,15608,1501,1480,1766,1745,0,0,0,0,0,0,0,1,3,-22,-15,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46251,55,-210,-7,-44,857,4241,2151,701,25,0,0,4,0,0,15608,688,2,343,15608,1530,1460,1768,1735,0,0,0,0,0,0,0,-2,2,0,-7,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46303,346,-280,101,44,906,4852,15,91,-8,0,0,4,0,0,15518,683,-10,336,15518,1533,1457,1758,1738,0,0,0,0,0,0,0,0,0,-18,10,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46351,584,-120,0,-58,1025,-1678,1602,-1434,-38,-20,0,4,0,0,15608,679,-33,343,15608,1518,1473,1758,1742,0,0,0,0,0,0,0,-2,0,2,16,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46403,331,151,-245,-33,999,-885,808,-1068,-10,-18,-2,4,0,0,15608,669,-43,343,15608,1511,1478,1751,1755,0,0,0,0,0,0,0,-8,2,34,-4,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46451,449,-228,0,2,1006,2471,1480,-1678,-2,-29,2,5,0,0,15563,675,-38,340,15563,1528,1464,1759,1740,0,0,0,0,0,0,0,0,0,-15,7,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46503,292,12,30,91,1070,-1556,4287,-1556,-2,-4,0,4,-1,0,15654,685,-5,347,15654,1509,1467,1765,1745,0,0,0,0,0,0,0,-1,2,-2,-1,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46551,196,263,-162,-125,1104,-2349,6668,-2532,-3,14,0,3,-1,0,15654,654,-23,347,15654,1514,1471,1769,1734,0,0,0,0,0,0,0,-2,1,9,-1,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46603,100,320,-189,-160,1122,-1251,1113,-2044,-5,2,-2,4,0,0,15563,680,1,340,15563,1492,1460,1773,1753,0,0,0,0,0,0,0,-4,3,18,-13,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46651,70,134,81,140,1049,-3509,-2120,-457,11,26,0,4,0,0,15563,670,-30,340,15563,1510,1468,1757,1751,0,0,0,0,0,0,0,0,0,-10,1,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46703,250,-119,214,162,1094,-4241,-1571,-1556,22,10,4,4,0,0,15700,691,4,352,15700,1496,1476,1769,1744,0,0,0,0,0,0,0,4,-5,-32,34,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46751,-169,-266,-15,-141,600,-4119,564,335,29,-28,0,4,0,0,15518,665,-24,336,15518,1498,1466,1769,1753,0,0,0,0,0,0,0,2,2,-19,-16,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46803,-190,-298,129,124,1159,1739,3433,335,43,-26,-14,4,0,0,15563,673,-22,340,15563,1494,1435,1783,1757,0,0,0,0,0,0,0,4,0,-29,-4,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46851,-85,300,118,43,1026,4547,4226,1861,30,18,0,4,0,0,15563,671,-19,340,15563,1522,1475,1756,1740,0,0,0,0,0,0,0,-1,2,15,-10,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46903,150,705,-103,-156,1061,3692,6362,-1068,16,38,-2,4,0,0,15563,652,-58,340,15563,1521,1479,1756,1738,0,0,0,0,0,0,0,-1,2,18,-7,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46951,382,775,-137,-2,993,3387,869,-1190,-8,53,2,4,0,0,15563,674,-21,340,15563,1527,1482,1753,1738,0,0,0,0,0,0,0,0,0,15,6,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47003,147,596,-11,-6,972,-2288,-656,640,7,48,2,4,0,0,15518,660,-35,336,15518,1510,1480,1750,1747,0,0,0,0,0,0,0,0,3,15,-10,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47051,161,505,90,51,1103,-1922,-5172,274,9,42,2,4,0,0,15608,674,-12,343,15608,1517,1485,1752,1744,0,0,0,0,0,0,0,0,0,12,2,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47103,-103,66,-190,-224,1038,-1068,-5111,-701,37,2,-4,5,0,0,15563,641,-54,340,15563,1502,1482,1749,1760,0,0,0,0,0,0,0,1,4,-2,-20,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47151,-288,-316,6,-252,773,-2716,-3158,-946,36,-31,2,4,0,0,15563,667,-16,340,15563,1519,1481,1760,1737,0,0,0,0,0,0,0,1,4,-7,-23,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47203,28,-518,24,153,1241,-701,-1327,274,23,-38,2,4,0,0,15608,654,-39,343,15608,1518,1475,1747351,250,-363,-39,32,1121,-3021,15,-885,-6,-50,0,4,0,0,15608,657,-20,343,15608,151747451,394,-792,-141,142,1170,3570,-1022,823,1,-55,2,4,0,0,15563,660,-38,340,15563,1547551,303,-182,-97,65,1302,1617,-1449,1800,-11,-32,0,4,0,0,15608,622,-163,343,15608,97,213,-4,-30,0,4,-1,0,15608,615,-76,343,15608,1533,1472,1737,1756,0,0,0,0,0,0,0,0,147651,529,-594,96,80,1094,3631,-9262,-885,-18,-52,0,4,0,0,15563,627,-54,340,15563,1547703,739,-1146,114,77,1065,2471,-9262,2105,4,-80,2,10,0,0,15563,635,-42,340,15563,1521,1484,1742,1746,0,0,0,0,0,0,0,0,-1,-29,23,129
47751,808,-1301,115,95,1230,6195,6179,1068,44,-80,0,23,6,0,15518,640,-47,336,15518,1516,1470,1749,1751,0,0,0,0,0,0,0,0,1,-30,10,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47803,974,-386,9,41,965,4364,9597,1129,98,18,-2,35,14,0,15518,637,-44,336,15518,1521,1485,1756,1730,0,0,0,0,0,0,0,-6,1,18,15,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47851,1336,-141,-54,95,5472,616,-57,332,15472,1522,1468,1753,1740,0,0,0,0,0,0,0,-2,1,1,33,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48003,1821,-99,160,1,775,6378,-2670,762,160,121,-2,64,23,0,15518,604,-49,336,15518,1510,1484,1759,1736,0,0,0,0,0,0,0,1,8,-17,3,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48051,2012,-133,97,155,802,8026,198,518,142,120,0,59,23,0,15518,618,-13,336,15518,1523,1474,1758,1735,0,0,0,0,0,0,0,1,4,-18,30,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48103,1966,118,-51,-72,970,4486,-350,396,20,33,2,39,6,0,15518,611,-63,336,15518,1535,1484,1744,1746,0,0,0,0,0,0,0,-2,8,8,12,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48151,1659,100,-114,-24,1141,-4302,1052,701,-31,-17,-2,25,0,0,15518,601,-68,336,15518,1512,1488,1745,1746,0,0,0,0,0,0,0,-4,10,19,0,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48203,1121,217,-4,108,873,-2777,869,-1312,-50,22,0,10,0,0,15472,602,-29,332,15472,1512,1490,1755,1731,0,0,0,0,0,0,0,-2,10,9,-6,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
