80
92072 -1.831055 1.647949 -1.037598 0.161621 0.144043 0.814453
92129 -1.953125 1.647949 -0.915527 0.168945 0.122559 0.786133
92186 -1.892090 1.586914 -0.976562 0.163086 0.121582 0.787109
92243 -1.953125 1.647949 -1.159668 0.150391 0.145020 0.812500
92300 -1.892090 1.647949 -0.915527 0.153320 0.147461 0.789062
92357 -2.014160 1.647949 -1.037598 0.161621 0.129883 0.764160
92414 -1.831055 1.647949 -1.098633 0.161133 0.123535 0.814453
92471 -1.831055 1.647949 -0.976562 0.177734 0.137695 0.836914
92528 -1.953125 1.708984 -0.976562 0.189453 0.142578 0.810059
92585 -1.831055 1.586914 -1.098633 0.173340 0.138184 0.785645
92642 -1.892090 1.647949 -0.976562 0.152832 0.138184 0.827148
92699 -1.892090 1.647949 -0.976562 0.162598 0.135254 0.807129
92755 -1.892090 1.647949 -1.098633 0.170410 0.137695 0.833984
92812 -1.892090 1.586914 -1.098633 0.157715 0.135254 0.825195
92869 -1.892090 1.586914 -1.037598 0.156738 0.133789 0.812988
92926 -1.953125 1.586914 -0.976562 0.160156 0.129395 0.821777
92983 -1.892090 1.647949 -1.098633 0.167480 0.138184 0.810547
93040 -1.892090 1.647949 -0.976562 0.161621 0.139160 0.807617
93097 -1.953125 1.647949 -1.037598 0.165039 0.136230 0.819336
93154 -1.892090 1.586914 -1.037598 0.165039 0.133789 0.827637
93211 -1.953125 1.586914 -1.037598 0.161133 0.133789 0.808594
93268 -1.953125 1.647949 -0.976562 0.165527 0.136719 0.819824
93325 -1.892090 1.586914 -1.098633 0.163574 0.141113 0.814453
93382 -1.892090 1.525879 -1.037598 0.163574 0.131836 0.822754
93439 -1.892090 1.647949 -0.976562 0.166992 0.136230 0.829590
93496 -1.892090 1.586914 -0.976562 0.171875 0.133789 0.826660
93553 -1.892090 1.647949 -1.037598 0.160156 0.135742 0.815918
93610 -1.953125 1.708984 -1.037598 0.153320 0.134766 0.809570
93667 -1.953125 1.586914 -1.037598 0.161621 0.135742 0.804199
93724 -1.892090 1.586914 -1.098633 0.154297 0.142578 0.813477
93781 -1.892090 1.647949 -1.098633 0.167969 0.140625 0.826172
93838 -1.953125 1.708984 -1.037598 0.164551 0.144531 0.816895
93895 -1.892090 1.586914 -0.976562 0.166992 0.137695 0.811523
93952 -1.953125 1.647949 -1.037598 0.167480 0.131836 0.809570
94009 -1.953125 1.586914 -1.037598 0.170410 0.127930 0.829102
94066 -1.892090 1.586914 -1.098633 0.163574 0.144531 0.814941
94123 -1.892090 1.586914 -1.037598 0.154785 0.136719 0.815918
94180 -1.953125 1.647949 -1.098633 0.167969 0.133301 0.822754
94237 -1.953125 1.647949 -1.037598 0.165039 0.140137 0.816406
94293 -1.953125 1.647949 -0.976562 0.161133 0.134277 0.827148
94350 -1.892090 1.708984 -1.037598 0.163086 0.140137 0.814453
94407 -1.892090 1.586914 -1.037598 0.165527 0.129883 0.821289
94464 -1.953125 1.586914 -1.037598 0.168457 0.131348 0.820801
94521 -1.953125 1.586914 -1.098633 0.163086 0.131348 0.823730
94578 -1.892090 1.586914 -1.098633 0.161621 0.132324 0.821289
94635 -1.892090 1.647949 -1.098633 0.163086 0.131348 0.820801
