63048 -1.892090 1.525879 -1.037598 0.114258 0.140625 0.814453 ␊
63065 -1.953125 1.464844 -1.037598 0.117676 0.149414 0.807617 ␊
63082 -1.892090 1.525879 -1.037598 0.114258 0.156738 0.814941 ␊
63099 -1.892090 1.525879 -1.037598 0.120605 0.155273 0.813965 ␊
63116 -1.892090 1.525879 -1.037598 0.124512 0.139648 0.825684 ␊
63133 -1.892090 1.525879 -1.037598 0.124512 0.139648 0.825684 ␊
63150 -1.892090 1.464844 -0.976562 0.112793 0.147949 0.810547 ␊
63167 -1.892090 1.525879 -0.976562 0.122559 0.161621 0.820312 ␊
63184 -1.953125 1.525879 -1.037598 0.107422 0.154297 0.822754 ␊
63201 -1.892090 1.464844 -0.976562 0.122070 0.144531 0.817383 ␊
63218 -1.953125 1.525879 -1.037598 0.118164 0.143066 0.815918 ␊
63235 -1.953125 1.525879 -1.037598 0.122559 0.140137 0.808594 ␊
63253 -1.953125 1.525879 -0.976562 0.122559 0.140137 0.808594 ␊
63270 -1.831055 1.525879 -0.976562 0.127441 0.148926 0.813477 ␊
63287 -1.892090 1.464844 -1.037598 0.111328 0.142578 0.808105 ␊
63304 -1.892090 1.403809 -1.037598 0.123535 0.146484 0.817383 ␊
63321 -1.892090 1.464844 -0.976562 0.108398 0.144531 0.821777 ␊
63338 -1.892090 1.525879 -0.976562 0.112305 0.145996 0.816406 ␊
63355 -1.892090 1.525879 -0.976562 0.112305 0.145996 0.816406 ␊
63372 -1.892090 1.525879 -1.037598 0.112793 0.143066 0.801270 ␊
63389 -1.892090 1.586914 -0.976562 0.116211 0.146484 0.821777 ␊
63406 -1.892090 1.525879 -0.976562 0.114258 0.145996 0.818848 ␊
63423 -1.892090 1.525879 -0.976562 0.121582 0.144043 0.823242 ␊
63440 -1.892090 1.525879 -0.976562 0.120117 0.146973 0.824219 ␊
63457 -1.892090 1.525879 -1.037598 0.116211 0.149414 0.808594 ␊
63474 -1.892090 1.525879 -1.037598 0.116211 0.149414 0.808594 ␊
63491 -1.892090 1.464844 -1.037598 0.119141 0.141602 0.838379 ␊
63508 -1.892090 1.464844 -1.037598 0.122559 0.145996 0.812988 ␊
63525 -1.892090 1.403809 -0.976562 0.116211 0.152832 0.823730 ␊
63542 -1.892090 1.464844 -0.976562 0.113770 0.152344 0.832031 ␊
63559 -1.892090 1.525879 -0.976562 0.108887 0.147461 0.816406 ␊
63576 -1.892090 1.525879 -0.976562 0.117676 0.145996 0.821777 ␊
63593 -1.892090 1.525879 -1.037598 0.117676 0.145996 0.821777 ␊
63610 -1.892090 1.525879 -1.098633 0.130859 0.149902 0.816406 ␊
63627 -1.892090 1.464844 -1.037598 0.114746 0.145020 0.821777 ␊
63644 -1.892090 1.464844 -1.098633 0.118164 0.145996 0.827148 ␊
63661 -1.892090 1.464844 -1.037598 0.116699 0.146484 0.807129 ␊
63678 -1.892090 1.464844 -1.037598 0.116699 0.153320 0.816895 ␊
63695 -1.892090 1.464844 -1.037598 0.116699 0.153320 0.816895 ␊
63712 -1.953125 1.464844 -0.976562 0.121582 0.148438 0.823242 ␊
