c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32
33526,-431,204,34,141,1086,1803,12068,841,-41,-287,2,-18,-60,638,13500,1285,-803,152,13500,1540,1497,1634,1633,-524,-177,-674,-228,-771,-161,234,145
33576,-622,1188,-118,-71,1108,-2102,15059,1696,-35,-222,2,-16,-62,670,14889,1258,-775,152,13500,1546,1514,1648,1633,-593,20,-746,25,-843,33,255,144
33626,-1153,1278,61,-34,681,-27,13167,353,10,-193,2,-17,-62,670,14889,1228,-721,280,14889,1584,1518,1669,1694,-720,38,-885,47,-823,-16,234,139
33676,-612,1383,17,94,1457,9738,12068,-1538,-11,-194,0,-15,-62,671,14933,1192,-659,284,14933,1607,1497,1684,1678,-735,-13,-876,-15,-923,-197,244,145
33726,23,1437,136,-176,1033,5770,14631,-1599,-97,-165,2,-16,-60,672,14978,744,-777,287,14978,1562,1520,1695,1692,-739,0,-550,0,-902,-50,244,140
33776,-177,1983,-94,24,1124,-576,11091,-1904,-62,-140,0,-16,-60,672,14978,1137,-605,287,14978,1575,1517,1701,1679,-840,52,-955,60,-929,101,244,143
33826,-238,2646,-43,-91,957,460,1936,-2576,-72,-66,0,-16,-59,671,14933,1097,-507,284,14933,1580,1500,1679,1709,-747,201,-819,221,-670,165,224,142
33876,-172,2063,-31,-98,924,338,-1908,-3491,-75,-115,0,-16,-59,673,15022,1063,-559,287,14978,1551,1542,1670,1709,-841,-7,-894,-8,-769,150,244,142
33926,-621,1497,164,136,959,-3384,6819,-3674,-15,-232,2,-16,-76,671,14933,1031,-548,284,14933,1575,1487,1707,1694,-760,121,-783,124,-866,107,224,145
33976,-486,1979,-27,-48,979,216,10420,-3369,-104,-211,0,-28,-76,672,14978,1016,-494,300,15112,1583,1501,1693,1702,-795,155,-808,158,-870,266,255,145
34026,-791,2090,-4,174,1215,-7412,7918,-3674,-173,-229,0,-50,-82,673,15022,977,-407,291,15022,1570,1502,1686,1715,-891,182,-871,178,-926,325,255,145
34076,-1279,1879,-3,-238,889,-10342,5110,-3308,-234,-254,0,-63,-83,676,15157,963,-407,291,15022,1542,1513,1693,1719,-788,350,-759,337,-858,575,234,147
34126,-1649,2139,19,151,1098,-12905,10054,-3858,-158,-2675,15112,949,-332,300,15112,1571,1490,1712,1704,-767,249,-727,236,-906,377,244,148,,,,
34176,-1831,2425,28,-123,893,-5032,10969,-4346,-163,-214,0,-62,-85,677,15202,918,-318,304,15157,1560,1520,1692,1711,-801,253,-735,232,-877,405,244,147
34226,-2084,2696,126,-17,1055,-10159,8162,-4895,-131,-177,2,-62,-85,674,15067,926,-202,296,15067,1564,1494,1713,1710,-761,341,-705,315,-809,414,255,148
34276,-2123,2913,-161,-141,1065,-8755,9566,-3613,-166,-154,-2,-67,-78,677,15202,905,-159,307,15202,1553,1507,1719,1704,-750,349,-678,316,-751,489,255,150
34326,-2078,2995,4,-101,942,-10037,5659,-3613,-172,-98,2,-68,-72,677,15202,907,-99,307,15202,1567,1484,1705,1726,-673,428,-610,388,-577,501,255,144
34376,-2002,2651,-85,98,1251,-10708,-748,-3919,-132,-102,2,-62,-66,675,15112,888,-113,307,15202,1544,1509,1709,1718,-594,306,-527,272,-494,452,244,147
34426,-2176,2172,-96,-103,963,-10342,2669,-4102,-104,-121,0,-56,-60,675,15112,890,-33,300,15112,1554,1498,1696,1725,-509,329,-453,293,-413,413,255,147
34476,-2286,1843,-81,146,1184,-7412,2852,-3735,-62,-147,0,-55,-60,601,11980,902,61,4,11980,1477,1383,1640,1659,-436,362,-393,326,-458,365,255,142
34526,-2034,1877,-113,72,996,-4238,5293,-317,-26,-146,-41,-42,-60,601,11980,884,14,4,11980,1456,1431,1634,1652,-460,256,-406,226,-450,313,244,142
34576,-2398,1524,35,-37,968,-8694,5720,597,-10,-170,-41,-43,-61,601,11980,900,-16,0,11940,1490,1445,1616,1627,-260,214,-234,192,-281,193,244,141
34626,-2386,1659,-48,-37,879,-27,5964,-1294,47,-160,-6,-32,-60,601,11980,903,-74,4,11980,1474,1435,1622,1639,-281,164,-254,148,-268,95,244,139
34676,-2361,1538,-74,-96,1171,643,6819,-1538,66,-169,-2,-27,-59,602,12020,877,-141,4,11980,1495,1426,1635,1622,-206,66,-181,58,-219,-76,255,140
34726,-2215,1346,-74,20,955,1803,3828,-501,99,-148,-4,-20,-51,600,11940,881,-194,0,11940,1491,1431,1610,1649,-99,126,-87,111,-50,8,255,135
34776,-1926,1357,-130,-105,1056,1498,1021,-928,64,-146,-2,-19,-50,602,12020,823,-359,7,12020,1491,1439,1624,1630,51,108,42,89,120,25,255,137
34826,-1400,1158,-97,151,795,1559,593,-1172,88,-140,0,-11,-46,639,13543,819,-407,155,13543,1493,1451,1622,1651,163,-5,133,-4,235,-84,255,137
34876,-1192,691,-52,125,922,-1309,-4716,-440,70,-144,0,-9,-40,673,15022,772,-462,284,14933,1574,1514,1672,1706,218,-14,168,-10,290,-120,255,140
34926,-768,790,-156,-38,1158,5465,2302,-2332,15,-143,2,-10,-39,671,14933,771,-427,284,14933,1566,1499,1686,1717,301,-32,232,-24,346,-158,244,141
34976,-811,798,-179,-156,956,7479,5720,-1965,10,-121,2,-9,-34,670,14889,772,-337,284,14933,1560,1502,1685,1714,410,-111,317,-86,436,-260,244,141
35026,-283,730,-67,126,1334,6991,1021,-1599,-42,-111,2,-16,-34,671,14933,739,-322,284,14933,1571,1497,1678,1716,502,-276,371,-204,537,-420,244,143
35076,-239,988,-160,-117,1150,6503,-4594,-928,-66,-88,2,-16,-32,671,14933,735,-281,284,14933,1565,1512,1658,1728,605,-113,444,-83,772,-134,255,143
35126,563,724,44,301,1122,4367,-4105,-1477,-108,-86,0,-17,-31,670,14889,724,-222,280,14889,1580,1495,1676,1712,781,-127,565,-92,865,-222,214,141
35176,-283,456,1,-221,907,4733,-1359,231,-87,-87,0,-18,-25,672,14978,695,-194,287,14978,1577,1512,1665,1715,840,-249,584,-173,919,-321,224,139
35226,255,554,-15,20,1272,6137,-3068,-379,-123,-76,0,-20,-25,673,15022,696,-159,291,15022,1600,1483,1671,1711,991,-271,690,-188,1106,-377,234,142
35276,128,304,0,-71,923,6015,-4288,-256,-118,-65,0,-20,-18,673,15022,683,-137,287,14978,1598,1497,1666,1707,1117,-225,763,-153,1173,-278,234,141
35326,-83,628,-101,-309,839,-4055,-3617,170,-141,38,0,-22,-1,656,14273,656,-252,224,14273,1573,1527,1674,1703,1223,-389,802,-255,1310,-254,224,143
35376,132,743,71,53,1321,1742,-3922,1329,-125,63,0,-23,-2,636,13416,651,-120,148,13458,1581,1468,1626,1656,1368,-289,890,-188,1504,-376,204,140
35426,-160,767,-73,71,776,765,-11246,2489,-98,60,2,-24,0,613,12463,143,-668,51,12463,1512,1470,1596,1660,1421,-382,203,-54,1586,-345,173,137
35476,-190,355,-181,171,838,-10769,-10819,4259,-89,7,0,-24,-1,604,12100,634,-220,15,12100,1511,1474,1589,1629,1676,-262,1063,-166,1705,-134,183,144
35526,-538,454,-136,17,838,-4971,288,2794,-70,20,0,-23,0,594,11702,616,-246,0,11702,1528,1472,1588,1618,1711,-415,1054,-255,1705,-327,122,138
35576,-387,584,75,-14,988,-6192,-2885,2306,-84,54,0,-23,-1,571,10814,585,-293,0,10814,1501,1432,1543,1595,1928,-363,1128,-212,1930,-263,142,140
35626,-647,47,14,-238,856,-10281,-3129,4198,-96,7,0,-24,0,569,10738,583,-496,0,10738,1501,1428,1550,1584,2121,-288,1237,-168,2102,-147,122,139
35676,-970,197,-71,-113,921,-12356,4622,4198,-50,11,0,-23,0,604,12100,578,-348,0,10776,1488,1455,1556,1572,2142,-464,1238,-268,2110,-236,193,141
35726,-1590,810,-100,-228,791,-10708,6636,3038,-13,59,-2,-24,0,603,12060,545,-438,11,12060,1526,1467,1612,1600,2305,-472,1256,-257,2191,-319,173,145
35776,-1445,740,-30,-98,930,-11502,593,4198,-2,65,0,-23,0,634,13332,517,-542,67,12626,1521,1502,1597,1637,2009,-500,1039,-258,2018,-405,142,140
35826,-1999,553,84,18,825,-11990,-5875,4686,52,62,2,-24,0,647,13884,497,-512,188,13884,1550,1539,1590,1658,1636,-687,813,-341,1762,-565,112,140
35876,-1663,835,-55,53,964,-7962,-3678,1146,31,73,2,-23,0,670,14889,444,-572,284,14933,1599,1540,1659,1677,1636,-687,726,-305,1762,-565,0,138
35926,-1718,1096,2,-54,814,-6192,-2824,1940,21,102,0,-24,0,671,14933,398,-599,284,14933,1582,1545,1661,1682,1636,-687,651,-273,1762,-565,0,139
35976,-1281,1254,78,48,1068,-5703,-3251,1268,-2,120,0,-23,0,672,14978,352,-649,291,15022,1590,1532,1663,1695,1636,-687,576,-242,1762,-565,0,140
36026,-2065,978,-16,-154,725,-9793,-5997,963,39,83,0,-23,0,672,14978,325,-634,287,14978,1549,1573,1660,1698,1636,-687,531,-223,1762,-565,0,139
36076,-1854,823,-67,368,1233,-8694,-1603,-1050,68,68,0,-24,0,671,14933,303,-545,284,14933,1572,1543,1680,1678,1636,-687,495,-208,1762,-565,0,141
36126,-1864,846,37,-32,908,1742,-2213,109,41,84,-2,-24,0,672,14978,256,-561,287,14978,1568,1520,1661,1717,1636,-687,419,-176,1762,-565,0,137
36176,-1574,625,-30,0,1553,1376,-6852,-1904,22,60,0,-23,0,669,14844,248,-379,284,14933,1553,1500,1688,1718,1636,-687,405,-170,1762,-565,0,138
36226,-797,873,-150,175,1060,2902,-6425,-2149,-33,66,2,-24,0,671,14933,216,-401,284,14933,1585,1483,1684,1715,1636,-687,353,-148,1762,-565,0,141
36276,-843,673,-70,115,1452,4244,-10636,-2759,-37,63,0,-24,0,540,9671,184,-461,0,11663,1468,1455,1574,1652,1636,-687,301,-126,1762,-565,0,138
36326,-1058,-91,128,71,783,12606,-3739,-3552,-13,13,4,-24,0,460,7018,190,-486,0,7018,1461,1335,1549,1581,1636,-687,310,-130,1762,-565,0,136
36376,-268,-201,212,82,846,4733,5659,1329,-82,1,56,-23,0,176,1027,169,-538,-752,1490,1150,1150,1285,1269,1636,-687,276,-116,1762,-565,0,136
36426,432,243,-73,15,572,-13333,16340,-867,-160,1,4,-23,0,134,595,131,-773,-1064,595,1150,1150,1357,1280,1636,-687,214,-90,1762,-565,0,135
36476,-2387,449,-115,-94,439,-17117,10786,841,64,9,6,-23,0,0,0,64,-1131,-1600,0,1150,1150,1297,1270,1636,-687,104,-44,1762,-565,0,130
