10503372 1704 6020 166.11
10509396 1704 6028 165.89
10515424 1700 6028 165.89
10521460 1700 6036 165.67
10527500 1700 6040 165.56
10533544 1676 6044 165.45
10539596 1676 6052 165.23
10545652 1676 6056 165.13
10551716 1668 6060 165.02
10557780 1668 6064 164.91
10563848 1668 6072 164.69
10569920 1660 6072 164.69
10575996 1660 6076 164.58
10582076 1660 6080 164.47
10588164 1636 6080 164.47
10594248 1636 6092 164.15
10600344 1636 6092 164.15
10606440 1632 6100 163.93
10612544 1632 6104 163.83
10618652 1632 6104 163.83
10624764 1624 6112 163.61
10630880 1624 6116 163.51
10636996 1624 6120 163.40
10643124 1608 6128 163.19
10649256 1608 6128 163.19
10655392 1608 6140 162.87
10661536 1596 6144 162.76
10667688 1596 6148 162.65
10673840 1596 6156 162.44
10680000 1596 6160 162.34
10686164 1596 6160 162.34
10692332 1596 6168 162.13
10698500 1584 6172 162.02
10704680 1584 6180 161.81
10710864 1572 6180 161.81
10717048 1572 6188 161.60
10723244 1572 6192 161.50
10729440 1564 6200 161.29
10735648 1564 6204 161.19
10741860 1564 6216 160.88
10748080 1564 6220 160.77
10754304 1564 6224 160.67
10760536 1564 6232 160.46
10766772 1556 6236 160.36
10773016 1556 6240 160.26
10779264 1556 6248 160.05
10785516 1536 6256 159.85
10791776 1536 6260 159.74
10798044 1536 6264 159.64
10804316 1524 6276 159.34
10810600 1524 6284 159.13
10816888 1524 6288 159.03
10823184 1524 6296 158.83
10829492 1524 6304 158.63
10835800 1524 6312 158.43
10842124 1524 6316 158.33
10848440 1524 6320 158.23
10854764 1524 6328 158.03
10861096 1520 6332 157.93
10867432 1520 6332 157.93
10873772 1492 6344 157.63
10880124 1492 6348 157.53
10886484 1492 6360 157.23
10892852 1488 6372 156.94
10899228 1488 6376 156.84
10905616 1488 6388 156.54
10912004 1476 6388 156.54
10918404 1476 6400 156.25
10924816 1476 6412 155.96
10931236 1456 6420 155.76
10937668 1456 6428 155.57
10944108 1456 6444 155.18
10950564 1456 6456 154.89
10957024 1456 6460 154.80
10963500 1448 6476 154.42
10969984 1448 6484 154.23
10976476 1448 6492 154.04
10982980 1432 6504 153.75
10989496 1432 6516 153.47
10996024 1432 6524 153.28
11002560 1424 6540 152.91
11009112 1424 6552 152.63
11015676 1424 6564 152.35
11022252 1408 6576 152.07
11028840 1408 6588 151.79
11035448 1392 6604 151.42
11042068 1392 6624 150.97
11048704 1392 6636 150.69
