c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36
40826,1650,362,-130,33,1001,-999,-1238,-1740,-39,-36,0,20,-11,708,16626,380,-780,432,16626,1553,1529,1742,1773,-271,1595,-103,606,-299,1636,0,-132,608,-45,-40,159
40876,1306,322,-240,-81,1139,-5332,11456,-2350,-97,-81,0,5,-16,710,16720,345,-716,435,16673,1576,1543,1760,1731,-271,1595,-93,550,-299,1636,0,-152,576,-45,-39,159
40926,1144,716,-119,191,1344,-8872,6635,-580,-398,6,-2,-61,-9,709,16673,316,-671,435,16673,1624,1443,1760,1761,-271,1595,-85,504,-299,1636,0,-136,600,-45,-39,158
16626,281,-498,432,1,-45,-39,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,16673,271,-455,435,16673,1554,1548,1751,1750,-414,2473,-112,670,-551,2931,0,-140,567,-46,-39,160,,,,,,,,,,,,,,
41076,-1973,1492,-78,91,1298,-27244,1019,579,-342,129,0,-102,0,709,16673,272,-253,435,16673,1551,1575,1737,1749,-414,2473,-112,672,-551,2931,0,-118,583,-46,-40,160
41126,-2949,1228,40,-126,918,-23826,-4900,274,-145,91,-2,-76,-4,709,16673,271,-132,435,16673,1559,1552,1739,1758,-414,2473,-112,670,-551,2931,0,-106,538,-46,-40,161
41176,-3032,805,118,148,928,-11741,-5571,884,-33,59,-12,-62,-5,710,16720,275,-135,439,16720,1597,1538,1730,1752,-414,2473,-114,680,-551,2931,0,-105,534,-46,-41,160
41226,-2960,563,12,-82,1141,-4111,-5449,457,-31,29,0,-57,-4,709,16673,316,128,435,16673,1576,1555,1739,1744,-414,2473,-131,781,-551,2931,0,-123,567,-46,-42,156
41276,-2410,544,52,-104,1016,-4417,-3801,1311,-21,34,0,-44,-4,708,16626,304,179,435,16673,1578,1553,1735,1747,-414,2473,-126,751,-551,2931,0,-126,540,-46,-43,158
41326,-2273,293,157,-18,1202,-755,-4778,945,81,24,-4,-23,-3,709,16673,325,249,435,16673,1591,1553,1724,1747,-414,2473,-134,803,-551,2931,0,-146,590,-46,-44,156
709,16673,331,1190,435,16673,1581,1545,1730,1756,-414,2473,-137,818,-551,2931,0,-202,863,-44,-58,158,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41526,-849,230,-112,20,1148,-4417,5048,640,-179,4,-2,-50,0,709,16673,405,362,435,16673,1602,1541,1724,1741,-414,2473,-168,1001,-551,2931,0,-203,853,-45,-58,156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41676,-1263,419,-90,-10,1102,-6797,14264,2349,-31,-200,0,-27,-44,641,13628,470,470,159,13585,1498,1490,1682,1664,-414,2473,-195,1162,-551,2931,0,-144,942,-45,-62,162
41726640,13585,480,520,159,13585,1525,1462,1680,1662,-414,2473,-199,1187,-551,2931,0,-114,,,,,,,,,,,,,,,,,,
41776,-1093,1271,-113,-60,899,-449,17865,1372,-133,-193,-4,-44,-57,639,13543,552,413,155,13543,1511,1472,1674,1672,-414,2473,-229,1365,-551,2931,0,-74,1037,-44,-66,164
41826,-1174,1262,114,-72,869,-9727,17499,1921,-169,-140,-4,-52,-51,639,13543,548,494,155,13543,1486,1516,1677,1654,-414,2473,-227,1355,-551,2931,0,-59,1117,-43,-69,164
41876,-1775,1748,-66,-123,1015,-12412,16034,823,-125,-63,-2,-53,-41,639,13543,564,408,148,13458,1499,1494,1667,1665,-414,2473,-234,1395,-551,2931,0,-46,1164,-41,-70,165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42226,337,307,115,16,1237,4921,-6975,-458,8,36,2,6,0,674,15067,615,-50,296,15067,1541,1514,1711,1709,111,-532,68,-327,223,-659,112,44,629,-33,-45,146
42276,158,0,-147,93,662,3090,-2581,-458,29,-21,0,5,0,674,15067,629,-130,296,15067,1541,1512,1709,1709,173,-595,108,-374,283,-708,0,68,476,-33,-38,146
42326,217,-533,-124,-23,1005,3883,775,-824,39,-60,0,11,0,674,15067,636,-260,296,15067,1543,1515,1695,1718,173,-595,110,-378,283,-708,0,121,380,-33,-34,151
675,15112,656,44,291,15022,1532,1507,1705,1719,173,-595,113,-390,283,-708,0,97,221,-33,-29,144,,,,,,,,,,,,,,
42426,836,35,134,50,1024,5043,-1909,-2716,54,17,0,24,0,674,15067,787,201,296,15067,1539,1502,1716,1714,173,-595,136,-468,283,-708,0,46,172,-33,-26,147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42926,1443,-178,73,11,1197,3822,-5755,-1129,-35,0,0,18,1,673,15022,656,225,291,15022,1543,1490,1705,1716,567,-1085,372,-712,603,-1095,183,89,-501,-43,7,152
42976,974,-443,-116,-153,849,5226,-6487,151,-12,-43,0,18,1,672,14978,786,201,287,14978,1560,1470,1700,1725,475,-1095,373,-861,503,-1081,204,121,-550,-45,9,155
43026,1070,-532,-189,-29,910,6508,-1970,-519,-1,-67,0,18,0,672,14978,772,279,287,14978,1550,1496,1694,1721,470,-1096,363,-846,524,-1096,193,149,-626,-47,12,156
43076,1449,-509,67,-4,952,7606,-505,-153,-39,-30,0,17,1,672,14978,801,184,291,15022,1564,1479,1704,1715,386,-954,309,-764,351,-998,214,111,-620,-48,13,151
43126,809,-709,-4,-60,829,3029,470,90,-8,-60,-2,13,0,672,14978,696,52,287,14978,1539,1510,1707,1710,463,-1086,322,-756,393,-1037,234,152,-641,-50,14,149
43176,935,-27,-72,8,961,6508,1813,396,7,-3,0,17,1,673,15022,827,491,291,15022,1558,1487,1701,1718,432,-954,357,-789,412,-949,255,181,-674,-51,16,145
43226,498,-98,-2,87,946,5348,1386,90,61,-6,-2,18,0,672,14978,821,28,287,14978,1561,1472,1706,1720,419,-908,344,-746,381,-950,244,177,-680,-52,17,145
673,15022,849,142,291,15022,1567,1470,1710,1713,369,-853,313,-724,269,-877,244,161,-697,-53,17,145,,,,,,,,,,,,,,
43326,537,11,61,-144,999,4677,-872,1677,30,14,0,18,1,673,15022,841,372,291,15022,1537,1496,1711,1717,474,-689,398,-579,440,-679,255,215,-764,-55,19,148
43376,594,275,-66,106,975,3029,-4290,762,50,26,-2,18,1,673,15022,849,-198,291,15022,1556,1488,1693,1726,392,-863,333,-733,445,-837,204,287,-698,-55,19,151
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43926,-83,1140,66,-35,908,-3135,-9356,2532,89,123,0,17,2,642,13670,968,-100,168,13670,1536,1497,1658,1664,333,-519,322,-502,438,-471,244,418,-619,-67,22,153
43976,596,1471,-94,118,572,-83,-11919,2288,58,129,-2,18,2,644,13756,1511,605,172,13713,1535,1478,1658,1679,464,-403,701,-609,637,-354,234,438,-519,-67,21,154
645,13798,936,10,179,13798,1515,1487,1667,1683,574,-397,537,-371,735,-309,234,461,-494,-66,20,149,,,,,,,,,,,,,,
44076,469,642,-147,-43,880,-2708,-12346,2044,42,56,-2,18,2,645,13798,957,-1851,172,13713,1536,1465,1668,1678,498,-218,477,-208,582,-177,244,484,-435,-66,19,156
44126,377,303,-139,167,848,-1426,-10149,2593,72,28,-2,17,2,645,13798,957,-704,179,13798,1520,1485,1669,1685,469,-252,448,-241,553,-201,244,549,-397,-65,18,155
44176,239,324,-27,-129,1146,-1365,-8196,2105,60,36,-2,18,1,645,13798,1031,-578,184,13841,1526,1483,1665,1686,355,-204,366,-210,511,-178,234,640,-340,-64,17,156
44226,-162,-865,-65,33,888,587,-6548,1311,105,-71,2,17,2,645,13798,583,-822,179,13798,1530,1490,1649,1696,398,-221,232,-129,466,-203,214,661,-309,-62,17,153
44276,142,-1062,-146,24,748,526,-1543,2593,81,-106,0,18,1,636,13416,911,-171,179,13798,1521,1491,1664,1681,328,-188,298,-171,305,-175,234,638,-283,-60,16,154
44326,262,-586,-6,137,1011,2052,592,1006,78,-39,0,17,2,636,13416,897,-139,143,13416,1510,1479,1659,1676,286,-263,256,-236,251,-234,224,578,-284,-58,16,151
44376,331,114,-117,21,908,3578,-4473,884,86,9,-2,22,2,636,13416,877,-885,148,13458,1524,1502,1623,1682,326,10,286,9,299,-8,214,487,-355,-56,14,143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44776,716,-630,148,134583,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44826,1457,86,143,13416,1546,14966,556,450,29,-35,929637,13458,637,-1065,143,13416,1542,1485,1655,1645,-246,565,-157,360,-234,721,163,183,106,-39,0,151,,,
44926,301,636,19,-46,1063,-11619,2545,2593,-235,53,6,-39,0,665,146672,154,,,,,,,,,,,,,,,,,,,
44976,344,909,-157,-136,906,-19126,3461,1494,-288,58,-2,-46,0,682,15427,579,-1246,307,15202,1560,1561,1682,1692,-302,722,-175,418,-301,1093,122,77,102,-35,-4,158
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45826,251,0,70,423,16532,1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46076,1521,-1094,44,-4,1424,12550,4682,-458,2,-85,2,26,2,708,16626,400,497,423,16532,1588,1538,1745,1730,246,136,98,54,288,0,0,-70,261,-13,-20,143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46376,1365,-128,-144,26,1047,-5759,-750,1128,-107,-87,-2,2,-12,672,14978,572,972,291,15022,1528,1530,1692,1719,200,100,114,57,189,189,193,-44,140,-19,-13,154
46426,688,-29,-38,-6,752,-3074,-750,-397,-49,-73,0,2,-13,672,14978,606,381,287,14978,1528,1549,1679,1716,105,146,63,88,140,256,204,-3,141,-20,-13,146
46476,476,60,81,-44,1048,343,-200,-31,232,-52,0,55,-13,673,15022,650,307,287,14978,1519,1540,1694,1712,104,239,68,155,88,77,163,4,115,-20,-13,142
673,15022,675,1481,291,15022,1583,1489,1693,1700,143,3,97,2,76,-408,193,-35,115,-21,-12,147,,,,,,,,,,,,,,
46576,1678,244,-125,56,991,29701,-505,1738,347,-67,-2,95,-15,673,15022,714,-189,291,15022,1576,1499,1686,1709,75,-168,54,-120,59,-457,224,-16,126,-22,-11,154
46626,2424,-125,-172,-36,798,17067,1447,1128,394,-33,-2,121,0,672,14978,761,1419,287,14978,1536,1546,1682,1706,73,-37,56,-28,68,-170,234,71,89,-23,-10,151
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47076,-255,696,-223,81,884,-10337,-1787,823,-56,44,0,-16,1,662,14535,969,683,284,14933,1560,1496,1696,1707,109,534,106,518,87,779,244,-2,236,-26,-16,149
47126,-489,604,-217,61,997,-16196,43,213,-246,38,0,-57,1,663,14579,1015,1399,251,14579,1527,1528,1683,1694,30,556,31,564,51,910,234,57,250,-26,-18,147
661,14491,1115,524,251,14579,1538,1511,1685,1696,49,556,54,620,85,884,255,35,306,-26,-20,150,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47426,-3481,882,148,13458,1502,14-3089,1182,-96,153,737,13458,1108,88,148,13458,1516,1477,1665,1666,33,621,37,688,58,773,153,52,501,-27,-35,154,,,,
47526,-3163,1232,23,-65,921,-19431,-3740,2288,-261,117,-2,-105,0,638,13500,1924,762,152,13500,1515,1481,1668,1665,27,653,53,1257,75,793,153,37,505,-28,-36,155
638,13500,1157,223,152,13500,1507,1501,1656,1668,17,588,20,681,38,688,183,31,513,-28,-37,152,,,,,,,,,,,,,,
47626,-3283,1473,96,-72,963,-20225,-7158,2593,-254,151,-2,-106,1,637,13458,1835,216,148,13458,1519,1497,1656,1661,83,418,152,767,169,535,173,18,478,-28,-37,156
47676,-3044,1139,42,20,826,-17173,-4961,2227,-260,115,0,-105,1,639,13543,1181,497,148,13458,1517,1505,1639,1670,57,413,67,488,141,492,224,6,448,-30,-38,152
47726,-3188,582,150,-26,794,-17966,-5144,1677,-181,83,-2,-90,2,76,354,204,-15,413,-,-65,2,637,13458,11813,-30,-36,147,,,,,,,,
4782638,13500,1326,315,152,13500,1536,1497,1650,1654,0,5,-1,7,-33,-201,244,-108,282,-31,-35,145,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49326,1585,1506,33,-47,1132,28908,10602,-641,607,-125,-2,148,-51,673,15022,627,1131,291,15022,1581,1467,1717,1697,-158,-1575,-99,-987,-158,-1505,0,25,-1114,0,51,161
49376,2720,2022,128,23,1308,36171,13287,-2167,511,-74,0,147,-51,671,14933,592,-757,291,15022,1577,1467,1723,1694,-158,-1575,-93,-932,-158,-1505,0,-12,-1063,1,50,161
2,14978,580,-444,287091,1,51,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49476,60,-1033,284,14933,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50826,467,-4818,23,-44,696,-31150,-35540,3508,-410,301,0,-69,142,681,15382,159,122,323,15382,1509,1595,1637,1752,-1,-1055,0,-167,-28,-1039,0,-187,-262,4,18,156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51026,-2990,-3909,197,97,899,-22361,12677,4485,-88,-303,2,-71,5,681,15382,204,196,323,15382,1577,1564,1688,1684,-1,-1055,0,-215,-28,-1039,0,-245,-309,0,15,155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28,-1039,0,-185,-353,0,-4,3,674,15067,27-217,-369,-9,7,152,,,,,,,,,,,,,,,,,,,,
,674,15067,269,191,372,-10,7,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
51526,675,15112,286,228,300,15112,1552,1542,1672,1717,-1,-1055,0,-301,-28,-1039,0,-137,-353,-11,6,154,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51726,1513,3155,-205,-11,630,5714,27509,-3815,-81,-119,0,10,-71,673,15022,316,174,291,15022,1514,1490,1728,1726,-1,-1055,0,-333,-28,-1039,0,-26,-356,-14,5,155
51776,1584,3488,229,156,831,1198,19940,-5219,-69,-26,-2,10,-71,674,15067,319,43,271,14800,1506,1495,1718,1717,-1,-1055,0,-336,-28,-1039,0,23,-296,-14,6,152
51826,1244,3690,20,-103,1070,2052,13959,-5585,-74,-73,-2,9,-79,673,15022,351,61,291,15022,1529,1475,1730,1722,-1,-1055,0,-370,-28,-1039,0,24,-325,-14,6,152
51876,1285,3556,53,42,978,1076,24457,-4303,-95,-89,0,2,-80,674,15067,354,95,296,15067,1513,1488,1751,1704,-1,-1055,0,-373,-28,-1039,0,78,-323,-13,6,148
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52126,-2661,2659,53,106,1025,-29685,-8806,-1801,-65,235,0,-60,-2,673,15022,366,141,291,15022,1487,1520,1732,1720,-1,-1055,0,-386,-28,-1039,0,186,-373,-9,6,155
52176,-3257,1593,173,36,1081,-12839,-7402,-2594,-8,157,0,-59,0,673,15022,366,47,296,15067,1510,1508,1715,1729,-1,-1055,0,-386,-28,-1039,0,195,-354,-8,6,152
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,15067,290,-94,291,15022,1548,1511,1702,1707,-1,-1055,0,-306,-28,-1039,0,124,-390,-1,3,148,,,,,,,,,,,,,,
52674,15067,321,61,296,15067,1556,1491,1724,1697,-1,-1055,0,-338,-28,-1039,0,49,-400,0,3,147,,,,,,,,,,,,,,
4,15067,363,138,296,3,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52726,-504,-1674,15067,370,196,296,15067,1540,1496,1725,1701,-1,-1055,0,-390,-28,-1039,0,47,-405,0,2,,,,,,,,,,,,,
53276,234,570,127,-40,906,4066,11701,2898,-16,59,0,1,0,673,15022,361,-191,291,15022,1577,1503,1709,1682,-1,-1055,0,-381,-28,-1039,0,-42,-388,1,1,145
674,15067,332,-60,296,15067,1583,1504,1716,1672,-239,-1794,-79,-595,-272,-1799,0,-17,-434,2,2,148,,,,,,,,,,,,,,
53376,281,1022,-69,-112,902,9254,12555,3203,-26,84,0,1,1,673,15022,111,-264,320,15337,1588,1517,1726,1669,-239,-1794,-26,-199,-272,-1799,0,-56,-411,2,2,152
53426,781,1133,42,41,1173,15968,7123,2410,-17,108,-2,8,1,672,14978,319,-128,287,14978,1603,1491,1707,1670,-239,-1794,-76,-572,-272,-1799,0,-73,-456,2,3,152
674,15067,320,-98,296,15067,1575,1516,1702,1684,-239,-1794,-76,-574,-272,-1799,0,-95,-498,2,4,154,,,,,,,,,,,,,,
53526,1380,1272,-75,11,765,8705,-628,2593,11,110,0,25,1,674,15067,312,-45,296,15067,1604,1509,1700,1663,-503,-1651,-156,-515,-433,-1676,0,-72,-538,2,3,151
53576,1342,1411,-161,-221,942,13832,4498,2044,-11,113,0,25,1,674,15067,287,-109,300,15112,1610,1512,1705,1657,-503,-1651,-144,-474,-433,-1676,0,-100,-516,2,3,158
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53776,1516,441,-61,248,1215,13283,-5816,2898,90,43,-2,39,1,673,15022,280,-55,296,15067,1594,1513,1679,1695,-503,-1651,-140,-462,-433,-1676,0,19,-453,5,2,153
53826,1951,-409,9,37,809,17067,-13018,3081,142,-22,0,60,1,673,15022,328,-25,291,15022,1585,1512,1687,1695,-503,-1651,-165,-541,-433,-1676,0,46,-445,6,2,152
53674,15067,281,-7,296,15067,1585,1514,1703,1677,-503,-1651,-141,-464,-433,-1676,0,30,-371,7,3,153,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54226,4883,-2230,-111,106,992,39528,-19793,29,759,137,-4,233,67,675,15112,305,-64,300,15112,1571,1471,1720,1707,-503,-1651,-153,-503,-433,-1676,0,-24,-362,18,11,161
54276,5951,-2443,-129,99,1130,46242,-13567,-1740,706,10,-4,241,46,674,15067,281,349,291,15022,1543,1477,1720,1717,-503,-1651,-141,-464,-433,-1676,0,-53,-284,18,12,163
54326,6832,-2709,79,8,832,36964,-9417,-1740,316,-210,0,181,3,673,15022,287,-154,291,15022,1585,1438,1706,1723,-503,-1651,-144,-474,-433,-1676,0,5,-306,19,13,157
54376,6947,-2529,133,161,1082,24269,7794,-3082,248,-198,-2,168,3,674,15067,309,-122,296,15067,1545,1485,1749,1683,-503,-1651,-155,-510,-433,-1676,0,-96,-265,20,15,163
54426,6805,-1377,-206,-4,844,17494,15851,-1679,11,-136,0,122,3,674,15067,320,-81,296,15067,1572,1477,1733,1685,-503,-1651,-160,-528,-433,-1676,0,-106,-260,20,16,161
54476,5842,-498,47,26,941,6080,6024,90,-33,-27,2,96,2,674,15067,331,7,291,15022,1586,1471,1697,1710,-503,-1651,-166,-546,-433,-1676,0,-165,-270,20,18,150
54526,5118,210,-120,5,947,-8323,-14483,945,-144,26,0,62,2,674,15067,354,65,296,15067,1550,1518,1678,1720,-503,-1651,-178,-584,-433,-1676,0,-171,-209,20,20,155
54576,3598,-205,-84,-117,658,-16868,-17351,-702,-150,-13,0,39,2,674,15067,305,-36,296,15067,1558,1529,1689,1702,-503,-1651,-153,-503,-433,-1676,0,-145,-213,20,22,162
54626,2013,-1166,159,50,1278,-18516,-3435,-1007,-64,-75,0,23,2,674,15067,296,-123,296,15067,1557,1515,1694,1709,-503,-1651,-148,-488,-433,-1676,0,-120,-224,20,24,162
54676,790,-1375,130,14,1153,-15891,-12407,-1312,-37,-60,0,7,9,197,-274,20,25,161,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54926,-5259,-2215,-160,-43,1236,-47691,-11858,-214,-296,185,-2,-148,78,674,15067,186,-284,296,15067,1528,1564,1666,1716,-503,-1651,-93,-307,-433,-1676,0,-181,-449,18,27,169
54976,-6081,-2360,256,17,970,-39085,-8623,884,-133,141,0,-131,64,674,15067,222,-210,296,15067,1505,1572,1689,1709,-503,-1651,-111,-366,-433,-1676,0,-233,-507,17,26,164
55026,-6257,-2226,139,-89,926,-17234,1996,2715,191,-124,2,-64,13,674,15067,157,-330,296,15067,1548,1517,1714,1695,-503,-1651,-78,-259,-433,-1676,0,-266,-528,16,25,163
55076,-5445,-1846,0,232,1079,-3074,409,1555,191,-140,0,-62,4,674,15067,170,-307,291,15022,1564,1529,1687,1695,-503,-1651,-85,-280,-433,-1676,0,-247,-542,15,23,159
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55226,-3475,-688,-101,7,1109,7118,9992,1067,316,-61,0,0,2,674,15067,166,-152,296,15067,1545,1527,1712,1687,-503,-1651,-83,-274,-433,-1676,0,-105,-475,13,18,156
55276,-2073,383,90,105,909,6630,12494,-1251,244,-6,0,9,-9,674,15067,173,286,291,15022,1529,1503,1725,1705,-503,-1651,-87,-285,-433,-1676,0,-98,-464,13,17,154
55326,-1055,1096,-64,221,977,8522,6879,-824,165,42,2,9,-9,674,15067,157,-100,296,15067,1540,1535,1697,1703,-503,-1651,-78,-259,-433,-1676,0,-90,-406,13,16,155
55376,-218,946,-35,-106,1260,-2402,-1177,-580,55,40,0,9,-8,674,15067,155,-162,296,15067,1539,1553,1685,1702,-503,-1651,-77,-256,-433,-1676,0,-92,-407,13,15,156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,673,15022,231,138,291,15022,1520,1533,1714,1700,-1081,34,-249,8,-1193,509,0,1,-144,16,-1,155,,,,,,,,,,,,,
56076,-3774,508,59,-127,775,-13328,10297,-519,-112,-150,0,-85,-39,674,15067,236,106,300,15112,1561,1523,1703,1694,-1081,34,-255,8,-1193,509,0,-45,-168,18,-2,157
56126,-3552,648,121,-115,924,-6248,5414,-458,-131,-98,0,-86,-33,673,15022,216,31,291,15022,1530,1516,1726,1693,-1081,34,-233,7,-1193,509,0,-97,-203,18,-3,154
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56876,1164,352,-103,-58,1167,-1731,-2703,-3143,-92,27,-6,3,0,673,15022,432,188,287,14978,1523,1491,1724,1716,-2574,2564,-1112,1107,-2537,2528,0,-673,960,73,-46,160
56926,555,-216,-28,-77,1038,-571,-9600,-1801,-32,-7,0,4,2,674,15067,434,167,296,15067,1511,1512,1698,1738,-2574,2564,-1117,1112,-2537,2528,0,-665,993,76,-47,157
56976,531,-658,-134,25,785,2357,-5388,-3021,-11,-66,0,6,1,673,15022,514,246,300,15112,1529,1505,1719,1717,-2574,2564,-1323,1317,-2537,2528,0,-738,1055,80,-49,158
57675,15112,494,294,300,15112,1543,1488,1729,1707,-2574,2564,-1272,1266,-2537,2528,0,-812,1089,82,-50,158,,,,,,,,,,,,,,
57076,587,-494,142,10,1046,5470,3583,-2899,-17,6,0,6,7,674,15067,529,134,296,15067,1528,1484,1732,1716,-2574,2564,-1362,1356,-2537,2528,0,-867,1160,86,-52,155
57126,685,-498,-95,108,1113,4188,348,-1862,-24,-46,-2,4,1,674,15067,537,2750,296,15067,1549,1459,1719,1726,-2574,2564,-1382,1376,-2537,2528,0,-957,1390,95,-59,159
57176,743,-369,-22,120,938,5470,348,-1434,-89,-25,0,-7,2,673,15022,527,1194,300,15112,1553,1484,1725,1706,-2574,2564,-1356,1351,-2537,2528,0,-1036,1350,98,-59,159
57226,948,36,12,-45,1131,-4539,-1238,-2106,-156,11,0,-13,1,675,15112,564,-151,300,15112,1530,1494,1728,1714,-2574,2564,-1452,1446,-2537,2528,0,-1096,1348,100,-60,162
57276,477,-44,73,-87,846,-6858,-3130,-824,-122,20,0,-13,2,673,15022,558,-382,291,15022,1532,1483,1716,1726,-2574,2564,-1436,1430,-2537,2528,0,-1100,1339,100,-58,161
57326,8,-488,-71,118,1135,-3074,-8013,-702,-33,-35,-2,-8,2,674,15067,577,-151,296,15067,1536,1496,1709,1725,-2574,2564,-1485,1479,-2537,2528,0,-1104,1401,101,-58,162
57376,-74,-384,-52,124,1005,99,-4656,-1068,8,-23,-2,-2,2,673,15022,566,31,296,15067,1546,1504,1709,1711,-2574,2564,-1457,1451,-2537,2528,0,-1269,1547,109,-64,158
57426,-226,-305,-35,-185,1194,1503,-2276,-1251,-5,-22,-2,-2,1,673,15022,515,-100,291,15022,1564,1484,1697,1719,-2574,2564,-1326,1320,-2537,2528,0,-1283,1523,110,-63,165
57476,-119,-509,44,-119,980,2723,-1787,-1129,-80,-29,0,-16,2,673,15022,590,26,296,15067,1543,1498,1717,1709,-2574,2564,-1519,1512,-2537,2528,0,-1260,1533,111,-63,162
57526,41,-568,-92,185,930,-755,409,-946,-165,-26,0,-36,6,673,15022,793,240,291,15022,1554,1474,1727,1704,-2574,2564,-2041,2033,-2537,2528,0,-1262,1576,112,-63,159
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57926,-146,-1157,-13,5,1071,5043,-7586,-1129,36,-24,-2,4,15,672,14978,664,1727,287,14978,1549,1493,1691,1730,1000,-957,664,-635,1107,-1059,214,-512,88,43,-7,157
57976,-35,-1384,80,-29,912,6508,-9539,-1129,30,-61,-2,5,9,673,15022,1820,1933,287,14978,1556,1464,1698,1734,1054,-1109,1919,-2018,1154,-1163,234,-408,-130,32,0,160
58026,290,-1194,-170,54,1179,5043,-7952,-397,9,-100,-2,5,3,674,15067,666,-125,296,15067,1547,1491,1691,1733,895,-1064,596,-709,947,-1140,244,-371,-207,27,3,156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58976,3083,1140,-143,-84,1184,11024,9015,213,263,92,-4,108,1,674,15067,888,628,291,15022,1561,1490,1713,1701,101,-664,90,-590,-47,-678,153,217,-600,-17,30,155
59026,3091,1864,-198,-54,934,11757,10175,274,202,150,-4,95,2,674,15067,927,-35,296,15067,1564,1479,1718,1705,43,-681,40,-631,-57,-664,224,215,-605,-16,31,154
59076,3263,1888,142,76,1095,3639,2301,1006,-6,187,-4,55,1,672,14978,690,-259,296,15067,1552,1493,1714,1709,29,-515,20,-355,0,-316,224,155,-622,-15,30,150
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,14844,970,-693,276,14844,1532,1490,1716,1710,-121,-83,-117,-81,-77,19,234,108,-298,-10,19,144,,,,,,,,,,,,,,
59476,-129,752,-22,182,902,-999,-1299,-31,59,72,0,5,1,669,14844,751,-549,276,14844,1540,1487,1720,1699,19,165,14,124,16,211,214,138,-235,-9,16,143
595669,14844,982,1414,276,14844,1529,1499,1719,1700,48,243,47,239,17,333,214,142,-154,-9,15,143,,,,,,,,,,,,,,
59576,271,1196,-61,-130,1130,-4661,7489,-1618,-13,132,-2,4,6,669,14844,997,237,251,14579,1518,1498,1717,1690,-4,231,-4,230,-27,380,255,190,-69,-8,13,149
59626,158,1492,-109,-112,1252,-6370,4743,-2655,-1,132,0,4,2,667,14756,997,211,267,14756,1532,1494,1725,1691,117,198,117,198,109,329,224,142,-70,-7,10,150
59676,-45,1565,-71,-146,852,-3928,-444,-1129,12,165,0,5,6,665,14667,795,-58,264,14712,1531,1483,1723,1695,34,389,27,309,100,395,244,110,12,-7,7,144
623,1020,203,255,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59776,68,325,31,73,7,1506,1476,1698,1738,233,544,33,77,560,611,224,66,86,-7,2,142,,,,,,,,,,,,,,
