c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36
23176,-631,-2383,107,-253,708,4620,-10684,-1712,119,34,0,19,45,427,6047,1212,-4,0,14664,1514,1510,1682,1680,339,-328,411,-398,441,-526,255,238,-290,74,43,154
23226,-317,-1981,49,-135,1029,11334,-7205,-2506,215,74,0,39,48,428,6075,1240,18,0,15347,1587,1510,1689,1681,272,-452,337,-561,407,-790,255,267,-296,73,45,154
23276,766,-1993,103,24,924,13836,-5496,-3787,174,95,0,46,51,428,6075,1240,-9,0,15630,1570,1566,1707,1713,377,-496,468,-616,495,-717,255,301,-357,70,50,151
23326,914,-1626,-48,-96,904,9869,-11112,-3482,188,175,0,55,64,427,6047,1236,72,0,9748,1507,1385,1616,1626,273,-517,337,-639,492,-892,255,360,-357,69,52,152
23376,1265,-2182,150,6,658,8282,-14163,-308,186,192,0,58,71,428,6075,1234,11,0,15508,1577,1557,1676,1697,360,-704,444,-868,577,-851,255,367,-413,68,59,151
23426,954,-2624,103,-35,878,16583,-13492,-430,275,159,0,71,75,427,6047,1226,9,0,14070,1582,1519,1708,1683,374,-510,458,-626,552,-815,255,396,-456,67,62,152
23476,1332,-2313,-136,47,1316,19818,-8975,-980,273,196,0,75,81,423,5934,1215,4,0,13970,1466,1407,1629,1590,289,-633,352,-769,559,-961,255,475,-462,67,66,153
23526,1671,-2650,-42,231,1066,19024,-10745,-797,235,194,0,70,86,427,6047,1232,-5,0,14474,1557,1564,1646,1675,321,-735,396,-905,603,-959,255,413,-465,68,70,155
23576,1233,-3571,4,-160,892,17803,-12760,-1346,307,60,0,85,74,429,6104,1221,-22,0,15802,1566,1549,1717,1695,368,-580,450,-708,536,-988,255,371,-542,67,74,154
23626,1696,-3283,-98,-175,1032,24578,-4520,-1468,313,57,0,94,71,429,6104,1232,37,0,12555,1518,1419,1617,1630,232,-580,286,-715,369,-1070,255,350,-574,67,75,156
23676,2707,-4209,238,-72,960,20489,-5618,-797,279,-18,0,103,65,428,6075,1236,-21,0,15376,1597,1572,1680,1716,235,-627,290,-775,283,-918,255,254,-626,68,78,155
23726,2697,-4202,196,-265,918,22198,1400,-2506,326,-127,0,117,45,428,6075,1221,-36,0,15638,1537,1503,1676,1672,178,-522,218,-637,153,-912,255,194,-704,67,77,157
23776,2800,-3071,-209,164,1362,33245,4818,-2384,390,-84,0,122,41,428,6075,1222,-8,0,13814,1575,1425,1656,1634,99,-571,122,-698,68,-1114,255,224,-605,67,77,155
23826,3874,-2624,-62,152,1032,24334,-736,-1712,184,-19,0,100,43,426,6019,1233,24,0,12541,1563,1537,1678,1706,80,-498,99,-614,145,-823,255,182,-578,68,77,153
23876,3395,-2449,-7,-97,1041,13592,-1895,-1102,212,-11,0,103,41,428,6075,1240,85,0,11967,1393,1316,1544,1533,77,-382,96,-474,76,-546,255,187,-525,69,76,152
23926,3210,-1926,-77,-83,942,13226,179,-797,178,18,0,93,39,427,6047,1250,43,0,14546,1551,1502,1662,1664,8,-265,10,-331,42,-439,255,188,-463,70,74,146
23976,3102,-1852,-180,-36,1202,8831,-5374,850,124,51,0,80,45,427,6047,1240,62,0,10696,1498,1386,1647,1627,-1,-192,-1,-238,34,-290,255,215,-336,74,72,149
24026,2766,-1823,14,245,1168,1263,-3482,423,34,75,0,51,47,428,6075,1224,-22,0,16672,1564,1533,1674,1689,-40,-139,-49,-171,17,-128,255,198,-249,76,71,149
24076,2102,-2250,53,23,1137,-4290,-980,-3482,4,19,0,38,42,426,6019,1202,-57,0,15250,1592,1527,1716,1709,62,32,74,39,42,118,255,137,-128,78,69,142
24126,1373,-2088,-35,-73,880,-1605,2254,-2384,-26,-26,0,20,32,428,6075,1213,-19,0,12543,1619,1554,1724,1723,-1,82,-1,99,-25,68,255,140,-117,80,67,146
24176,717,-2447,199,-47,648,-5206,5855,-1224,5,-35,0,15,30,426,6019,1211,-78,0,15393,1653,1621,1762,1767,8,67,9,82,-87,195,255,26,-54,81,64,140
24226,-291,-1672,81,-263,966,-4229,3536,-1041,35,-95,0,7,9,428,6075,1195,-65,0,15292,1642,1525,1755,1728,-10,288,-12,344,-126,193,255,49,-6,81,60,146
24276,76,-1196,-98,241,1349,-5755,8785,-2567,-33,-10,0,-8,21,428,6075,1175,-47,0,16630,1549,1498,1702,1671,-74,286,-87,336,-170,383,255,-10,147,83,57,150
24326,-253,-463,-145,-157,1500,-6304,4512,-2506,-120,6,0,-25,11,427,6047,1184,-14,0,15715,1521,1446,1665,1656,-91,434,-107,513,-136,577,255,-21,178,84,53,154
24376,-383,-409,86,121,1382,-8319,3292,-1346,-149,-47,0,-37,-3,427,6047,1187,30,0,12598,1471,1485,1653,1633,-40,487,-47,578,-151,734,255,-27,229,84,47,151
24426,-1846,-888,-96,-58,733,-19915,1888,-1346,-128,-44,0,-55,9,428,6075,1182,-21,0,15993,1615,1585,1737,1733,-137,515,-162,609,-153,767,255,17,348,86,43,154
24476,-2125,-858,-99,95,1123,-16436,4207,-3360,-195,-34,0,-77,10,427,6047,1181,0,0,15221,1506,1499,1685,1660,-193,670,-228,792,-213,930,255,-49,449,88,38,154
24526,-2311,-737,-169,-70,1240,-22967,4146,-1224,-243,-98,0,-86,-3,427,6047,1180,6,0,14528,1505,1493,1666,1639,-107,604,-126,713,-194,988,255,-62,462,89,35,156
24576,-2715,-312,-126,94,1147,-24127,7930,-1041,-222,-66,0,-92,-4,428,6075,1176,30,0,12758,1600,1597,1719,1721,-179,724,-211,851,-272,1115,255,-153,489,90,30,158
24626,-3007,-193,78,-147,1058,-22601,4329,-186,-214,-123,0,-91,-22,428,6075,1173,10,0,13688,1468,1412,1637,1625,-132,731,-155,857,-262,1031,255,-153,534,90,27,159
24676,-3442,-156,88,-46,1355,-16253,7930,2681,-224,-88,0,-104,-15,427,6047,1175,-24,0,16537,1569,1535,1702,1689,-165,687,-194,807,-322,1001,255,-142,591,92,23,159
24726,-3069,200,220,196,722,-18756,8175,179,-265,-44,0,-111,-17,428,6075,1175,12,0,13570,1473,1476,1628,1628,-219,694,-257,815,-332,1140,255,-134,614,93,21,156
24776,-4020,127,-57,-10,691,-26324,4268,301,-264,-54,0,-121,-11,427,6047,1184,13,0,12568,1513,1462,1662,1640,-150,741,-178,878,-265,1114,255,-77,728,94,18,155
24826,-4389,122,2,30,1149,-20526,4390,-247,-311,-55,0,-139,-12,427,6047,1178,14,0,13856,1502,1457,1644,1636,-135,769,-159,906,-210,1164,255,-127,715,95,16,155
24876,-4350,-7,119,7,1003,-21807,4757,423,-300,-85,0,-135,-19,427,6047,1178,59,0,12699,1460,1451,1626,1593,-185,702,-218,827,-300,1089,255,-124,696,96,15,154
24926,-4697,201,-174,88,1193,-22967,8602,789,-269,-92,0,-137,-18,427,6047,1190,19,0,14692,1578,1562,1698,1681,-150,676,-179,805,-247,1066,255,-142,719,96,13,157
24976,-4892,-63,-105,81,1082,-24432,6710,-430,-302,-139,0,-147,-24,427,6047,1196,99,0,10934,1474,1479,1643,1623,-130,559,-155,669,-269,925,255,-189,689,96,13,158
25026,-4572,296,103,49,773,-21014,7930,362,-268,-127,0,-134,-32,429,6104,1200,17,0,14423,1587,1593,1717,1691,-158,543,-190,652,-331,919,255,-220,634,96,13,155
25076,-4480,-14,154,-33,482,-18084,8114,57,-259,-110,0,-128,-27,427,6047,1210,46,0,12199,1542,1482,1644,1630,-151,419,-183,508,-307,724,255,-132,636,96,14,155
25126,-4709,-361,5,180,958,-18572,6893,3109,-221,-88,0,-130,-10,427,6047,1205,13,0,13744,1549,1559,1696,1643,-85,357,-103,431,-280,638,255,-65,629,96,15,153
25176,-4999,135,-21,-67,1126,-16802,9822,-1895,-203,-10,0,-127,-3,427,6047,1185,-16,0,15788,1614,1601,1731,1717,-85,289,-101,342,-136,498,255,-68,536,96,18,156
25226,-4535,241,67,-12,891,-9844,667,-1102,-132,-1,0,-106,-6,427,6047,1194,-17,0,15984,1464,1450,1626,1618,-51,257,-61,307,-60,385,255,-44,484,97,20,149
25276,-4412,-151,-60,120,898,-4840,-1285,1033,-76,22,0,-96,8,428,6075,1198,-41,0,14343,1578,1541,1713,1693,0,212,0,254,-28,192,255,27,466,97,23,144
25326,-4142,2,52,-102,699,-3375,-1956,-1407,-95,46,0,-89,7,427,6047,1189,-63,0,16363,1580,1563,1729,1721,-1,39,-1,47,29,98,255,28,344,98,27,140
25376,-3606,-852,-22,-49,959,-3619,-2750,-1956,-69,1,0,-76,15,427,6047,1171,-55,0,16752,1619,1576,1724,1720,-24,-37,-28,-44,17,-102,255,22,277,98,32,149
25426,-2876,-914,297,-117,1103,4315,-1956,-2445,-4,-17,0,-50,7,427,6047,1187,14,0,11881,1469,1464,1657,1656,-36,-243,-43,-289,0,-251,255,-10,114,98,36,151
25476,-2293,-749,56,3,1271,7794,301,118,88,-45,0,-23,3,427,6047,1175,-18,0,16555,1530,1482,1669,1647,47,-203,55,-239,38,-389,255,3,-36,98,40,141
25526,-1861,-1224,51,-237,819,12066,2315,-2261,128,-55,0,-2,9,428,6075,1164,-76,0,15886,1632,1599,1778,1781,53,-296,62,-345,51,-470,255,-22,-73,97,44,150
25576,-1157,-674,-82,-259,791,12493,1217,-2689,135,-76,0,11,-1,427,6047,1173,-3,0,12442,1547,1484,1702,1678,86,-336,101,-395,0,-675,255,-11,-237,95,47,151
25626,-201,-566,-37,-118,972,16705,3353,-1285,157,0,0,28,11,429,6104,1171,50,0,13342,1450,1455,1660,1607,109,-544,127,-637,19,-725,255,33,-262,95,50,149
25676,210,243,-278,-69,975,10357,1461,-2384,165,67,0,37,14,426,6019,1173,37,0,12914,1494,1492,1662,1657,87,-482,102,-566,153,-707,255,120,-283,94,55,149
25726,-157,-628,110,-145,509,12677,-6656,-797,200,149,0,41,36,428,6075,1184,32,0,14064,1546,1499,1711,1693,208,-550,246,-651,321,-761,255,165,-308,94,60,153
25776,356,-966,-151,-65,1203,19329,-8792,-1346,224,78,0,50,34,426,6019,1168,-2,0,12685,1503,1455,1668,1662,209,-631,244,-737,306,-979,255,186,-407,93,65,153
25826,344,-1923,214,-240,1219,16033,-5069,-3,272,90,0,63,48,428,6075,1185,18,0,14335,1534,1491,1693,1668,256,-650,304,-771,324,-906,255,200,-401,93,70,151
25876,526,-1901,74,-238,1106,22015,-2628,-675,309,39,0,73,40,427,6047,1201,51,0,12987,1499,1428,1666,1637,182,-661,219,-794,253,-1096,255,184,-589,92,76,153
25926,1759,-2330,52,-29,1082,21099,-2384,1339,343,24,0,98,45,427,6047,1187,-29,0,16160,1590,1538,1721,1711,199,-658,236,-781,255,-1073,255,207,-609,92,77,154
25976,1912,-2547,403,2,1084,26531,-1895,-491,334,23,0,98,42,427,6047,1182,-17,0,14045,1554,1431,1683,1653,266,-731,315,-865,215,-1167,255,164,-695,90,80,153
26026,2939,-1921,-79,95,972,27264,2803,57,392,28,0,126,41,427,6047,1184,-13,0,14055,1577,1526,1719,1680,250,-708,296,-838,161,-1153,255,191,-733,89,82,151
26076,3201,-1693,252,27,610,23358,240,1217,352,106,0,124,43,428,6075,1183,-16,0,12878,1561,1425,1687,1658,266,-719,315,-850,222,-1130,255,176,-774,87,83,153
26126,3892,-1237,-20,73,1137,21832,-1163,1522,342,121,0,134,46,428,6075,1205,68,0,11561,1561,1466,1687,1628,313,-647,377,-780,262,-1081,255,209,-729,85,84,155
26176,4021,-1255,95,20,478,20611,-4581,1278,284,146,0,125,47,428,6075,1197,28,0,13815,1564,1487,1688,1671,327,-666,391,-798,465,-940,255,188,-751,82,85,152
26226,4656,-1055,34,300,1001,9625,-10928,2193,278,156,0,131,48,427,6047,1201,3,0,14164,1506,1504,1656,1635,415,-596,499,-716,611,-807,255,255,-786,79,85,153
26276,3887,-1527,81,80,1337,7794,-7755,728,330,188,0,133,62,429,6104,1204,12,0,13566,1534,1506,1669,1629,404,-609,487,-733,638,-814,255,335,-713,76,84,151
26326,3323,-2267,-1,-73,971,18231,-6229,1094,330,142,0,125,68,427,6047,1201,-3,0,14174,1525,1525,1675,1659,447,-600,537,-721,619,-849,255,309,-726,74,84,153
26376,3726,-2594,71,-20,1205,12249,-5740,1705,348,123,0,135,69,427,6047,1210,1,0,15930,1579,1512,1703,1671,420,-581,508,-704,511,-853,255,371,-735,70,82,153
26426,3388,-2890,64,-267,1033,18780,-5985,2132,305,148,0,125,79,427,6047,1210,17,0,14121,1555,1518,1665,1660,396,-480,479,-580,524,-699,255,326,-653,69,81,155
26476,3291,-2901,-36,-158,1086,15118,-11844,2437,316,89,0,123,69,427,6047,1205,29,0,11609,1494,1458,1647,1640,487,-278,587,-335,638,-553,255,355,-645,65,78,156
26526,3648,-3463,83,14,1046,10418,-7999,3597,222,118,0,108,83,428,6075,1197,-49,0,16970,1619,1554,1746,1684,490,-206,587,-247,577,-415,255,431,-520,64,74,154
26576,3220,-3240,-52,111,1243,12066,-4764,179,158,208,0,86,99,428,6075,1193,-63,0,13566,1564,1563,1725,1673,449,-133,536,-159,603,-214,255,450,-343,63,72,154
26626,2754,-2763,64,140,1610,4437,-12821,-675,82,229,0,63,93,427,6047,1198,22,0,12584,1453,1406,1598,1584,368,-128,441,-154,640,-230,255,457,-336,62,70,152
26676,3062,-3047,199,104,734,3704,-11966,1278,27,245,0,56,97,427,6047,1183,-47,0,15350,1571,1509,1685,1657,478,34,566,40,738,127,255,403,-224,61,68,148
26726,2654,-3012,128,0,977,-4412,-16116,1949,-49,196,0,37,88,427,6047,1196,-56,0,16863,1620,1561,1751,1739,455,133,545,159,714,166,255,415,-155,59,64,150
26776,2099,-3148,153,62,1566,-3558,-9647,-614,-59,220,0,25,97,426,6019,1177,5,0,11910,1437,1412,1645,1572,392,160,461,189,611,322,255,384,-63,57,60,148
26826,1436,-2791,114,-262,1048,-8380,-15018,-614,-82,175,0,14,81,428,6075,1181,-7,0,16091,1518,1481,1625,1645,331,243,391,287,666,376,255,372,-38,57,56,152
26876,575,-3201,33,55,962,-14239,-16239,-308,-58,148,0,-1,84,427,6047,1188,-4,0,13528,1587,1610,1720,1737,339,305,403,362,595,561,255,329,62,55,51,147
26926,109,-3469,209,-44,909,-13812,-15384,-858,-103,79,0,-16,71,427,6047,1189,2,0,13743,1589,1515,1691,1674,343,432,407,513,519,554,255,270,110,54,47,150
26976,-985,-3615,22,158,1188,-10272,-10013,850,5,23,0,-18,67,427,6047,1188,-4,0,17084,1523,1504,1693,1674,239,485,284,576,416,620,255,319,251,54,41,148
27026,-1328,-3619,-30,85,1371,-9051,-8182,1217,-124,41,0,-49,72,427,6047,1182,9,0,12683,1430,1471,1666,1662,203,384,240,454,341,683,255,274,289,54,40,150
27076,-1333,-3379,-114,67,988,-17596,-6229,789,-188,-4,0,-61,61,428,6075,1187,11,0,13808,1544,1551,1674,1675,117,539,139,640,280,825,255,242,374,55,35,151
27126,-1520,-3373,-194,153,789,-18572,-4398,-1163,-236,-28,0,-76,58,429,6104,1184,26,0,13069,1584,1593,1701,1720,-5,490,-6,580,119,819,255,180,420,57,33,153
27176,-1654,-3106,86,-169,851,-18756,-4642,911,-266,-48,0,-77,43,427,6047,1170,-7,0,15045,1496,1506,1639,1665,27,615,32,720,42,912,255,79,411,59,28,148
27226,-2278,-3430,173,-149,1208,-17108,301,667,-194,-146,0,-75,28,427,6047,1176,-16,0,15086,1563,1514,1686,1682,-93,729,-109,858,-156,941,244,28,443,60,24,155
27276,-2527,-2824,35,135,1066,-12835,9334,-736,-210,-142,0,-88,21,427,6047,1179,13,0,13410,1524,1513,1661,1644,-137,674,-162,795,-326,952,255,-44,532,62,19,156
27326,-2578,-2796,147,17,411,-18634,12203,-1102,-275,-178,0,-100,8,428,6075,1191,-7,0,16069,1573,1568,1696,1689,-246,676,-293,805,-443,989,244,-48,540,64,16,157
27376,-3183,-2385,-110,306,1377,-18878,12020,606,-245,-175,0,-108,9,427,6047,1168,-41,0,17305,1558,1534,1703,1672,-357,706,-417,825,-550,999,255,-72,656,69,12,159
27426,-3141,-882,-8,336,1075,-15582,13790,1644,-331,-100,0,-127,-2,426,6019,1164,-67,0,16530,1550,1531,1714,1698,-358,580,-416,675,-612,943,255,-170,685,72,13,159
27476,-3205,-300,75,-12,1297,-22113,14278,-1285,-354,-127,0,-125,-20,428,6075,1160,-24,0,13849,1503,1528,1697,1660,-410,598,-476,694,-644,980,244,-223,604,75,11,161
27526,-3310,421,124,21,1199,-16619,17025,484,-292,-138,0,-116,-35,427,6047,1166,31,0,11196,1515,1482,1646,1625,-385,652,-449,760,-655,949,255,-322,590,77,9,156
27576,-3836,610,-212,142,976,-17291,14217,-369,-195,-178,0,-108,-40,427,6047,1175,21,0,14131,1606,1568,1725,1703,-464,561,-545,659,-712,781,255,-345,592,80,8,158
27626,-3842,854,-7,-70,877,-12347,16353,-2017,-236,-178,0,-112,-49,428,6075,1164,24,0,13826,1497,1539,1682,1653,-463,397,-539,463,-787,699,244,-411,533,81,8,157
27676,-3770,757,-105,36,960,-17901,16475,972,-184,-273,0,-103,-64,427,6047,1161,-5,0,15368,1541,1563,1691,1659,-491,435,-571,505,-834,607,255,-419,456,83,7,156
27726,-3778,895,-136,137,803,-11920,19893,-919,-140,-248,0,-97,-60,428,6075,1185,42,0,11349,1599,1589,1723,1697,-513,419,-608,497,-859,561,255,-436,494,84,6,157
27776,-3378,1083,-12,-124,1044,-10577,19222,484,-191,-242,0,-95,-65,428,6075,1198,78,0,10818,1462,1419,1629,1588,-493,342,-590,409,-878,452,255,-412,420,86,7,158
27826,-3306,1284,-73,35,562,-6976,16903,1949,-129,-206,0,-85,-60,427,6047,1190,-27,0,17031,1583,1570,1717,1681,-494,271,-588,323,-796,347,255,-424,408,88,8,156
27876,-2732,1884,-48,-17,863,-5023,13668,1033,-176,-188,0,-83,-68,428,6075,1178,5,0,11444,1549,1520,1679,1665,-379,196,-447,231,-664,315,255,-503,344,88,11,156
27926,-2798,1983,65,-171,645,-5816,15865,972,-106,-212,0,-65,-78,427,6047,1196,26,0,14696,1546,1519,1681,1619,-330,195,-395,234,-619,237,255,-448,256,88,11,156
27976,-2019,2703,-17,327,1090,-2764,11043,2742,-89,-104,0,-59,-67,427,6047,1194,9,0,12551,1511,1462,1624,1615,-416,53,-497,64,-501,136,255,-459,228,88,13,154
28026,-2278,2151,119,108,1214,-2154,7381,1522,-32,-157,0,-48,-71,427,6047,1195,-1,0,14552,1560,1554,1685,1650,-331,85,-396,101,-495,136,255,-459,175,87,15,155
28076,-2712,1614,2,-287,1453,5535,13179,1339,78,-214,0,-29,-70,427,6047,1195,61,0,10690,1463,1441,1628,1576,-339,-43,-405,-52,-544,-213,255,-409,23,87,16,154
28126,-1573,1616,-271,-124,621,10174,12935,2315,80,-205,0,-8,-60,427,6047,1206,-10,0,14994,1605,1598,1709,1691,-341,-256,-411,-308,-514,-419,255,-367,-39,88,18,160
28176,-844,1010,-8,89,876,9136,8297,789,61,-190,0,-5,-55,427,6047,1199,-23,0,13157,1609,1575,1733,1698,-162,-275,-194,-330,-340,-408,255,-346,-62,87,22,152
28226,-619,1018,-15,8,943,12493,10677,1278,98,-174,0,7,-51,427,6047,1185,1,0,11476,1484,1419,1623,1579,-197,-243,-234,-288,-373,-491,255,-293,-145,86,23,153
28276,71,1181,54,199,1148,10540,6710,2193,106,-96,0,18,-40,427,6047,1198,-16,0,14174,1591,1524,1685,1675,-87,-315,-104,-377,-119,-588,255,-234,-194,84,27,154
28326,416,696,-80,140,1141,18658,4635,179,151,-118,0,33,-34,428,6075,1183,-44,0,13612,1508,1528,1691,1655,56,-382,66,-451,-34,-513,255,-233,-259,82,29,151
28376,206,754,76,-93,1148,17498,3719,667,202,-86,0,44,-31,427,6047,1209,29,0,11846,1504,1443,1651,1605,63,-525,77,-635,0,-853,255,-148,-362,78,32,146
28426,1021,457,3,84,809,20977,4390,545,214,-59,0,57,-19,428,6075,1184,-15,0,17049,1608,1625,1714,1713,32,-549,38,-650,42,-792,255,-157,-403,76,34,146
28476,874,2,77,-247,1068,20306,972,118,261,-109,0,70,-23,428,6075,1195,-55,0,17924,1566,1565,1723,1709,90,-473,108,-565,76,-827,255,-119,-532,72,36,148
28526,1514,217,47,84,1648,25921,1339,-1285,319,-16,0,87,-7,428,6075,1209,79,0,11226,1405,1310,1547,1537,165,-537,199,-649,204,-981,255,-95,-500,69,37,150
28576,2451,-451,61,-51,349,23419,-4703,3231,233,-65,0,91,-9,427,6047,1195,-62,0,18061,1618,1630,1723,1740,253,-465,302,-556,362,-666,255,-35,-582,63,38,152
28626,2370,-1196,219,-173,869,12371,-6290,-491,286,-42,0,102,7,427,6047,1183,-87,0,17940,1658,1575,1765,1739,359,-405,424,-480,425,-799,255,40,-611,59,38,154
28676,2803,-834,-90,14,994,24517,-4398,-3,297,57,0,107,27,427,6047,1199,-6,0,12445,1575,1509,1715,1684,408,-551,489,-660,518,-874,255,175,-558,53,37,149
28726,3015,-811,-64,-11,1018,17803,-12210,-797,192,172,0,90,49,428,6075,1189,19,0,11926,1552,1476,1645,1644,462,-507,550,-603,738,-857,255,286,-517,50,38,154
28776,3249,-1995,145,63,807,6756,-18802,-980,136,182,0,83,66,427,6047,1195,38,0,11224,1521,1516,1641,1659,513,-511,613,-611,857,-509,255,335,-463,47,39,152
28826,2227,-2686,127,-14,878,8587,-15628,240,185,133,0,76,70,427,6047,1191,-26,0,16450,1642,1605,1714,1716,525,-353,626,-421,798,-535,255,340,-470,43,39,153
28876,1717,-3109,25,-49,1143,13958,-10379,-797,274,111,0,85,76,430,6132,1189,0,0,15470,1558,1488,1666,1646,579,-285,689,-339,785,-631,255,391,-462,38,37,153
28926,2391,-2926,82,-3,1466,18475,-10379,-858,201,163,0,81,82,427,6047,1207,33,0,16186,1483,1459,1614,1623,550,-361,664,-436,763,-594,255,383,-458,36,36,153
28976,2304,-3438,-15,-131,701,10906,-11783,911,184,93,0,80,79,428,6075,1192,7,0,14972,1532,1538,1663,1660,626,-125,746,-149,795,-307,255,372,-428,30,34,152
29026,1879,-3567,-48,-312,798,5047,-10318,-247,181,119,0,77,87,426,6019,1211,61,0,11458,1587,1548,1694,1691,618,-144,748,-174,810,-315,255,461,-415,27,31,154
29076,1701,-3720,-18,-216,863,4315,-13187,-430,133,193,0,61,104,427,6047,1196,-35,0,19032,1610,1577,1681,1691,690,-206,825,-246,933,-239,255,526,-260,23,28,156
29126,1485,-3595,-48,28,1103,164,-14896,728,79,230,0,41,109,427,6047,1184,-39,0,14272,1573,1564,1695,1691,728,11,862,13,1019,50,255,539,-214,19,26,147
29176,1272,-3609,209,-74,836,-79,-16116,728,75,282,0,39,114,427,6047,1184,-30,0,15306,1614,1557,1696,1696,683,-46,808,-55,995,29,255,608,-157,14,23,148
29226,670,-3984,-250,24,1291,-1727,-18619,1339,66,322,0,24,137,426,6019,1186,44,0,13269,1482,1426,1603,1592,717,164,851,195,1040,155,255,701,-70,13,21,151
29276,432,-4374,-67,128,698,-4595,-19412,1156,-22,315,0,0,141,427,6047,1188,-5,0,17211,1584,1590,1671,1685,654,148,777,176,1023,238,255,658,29,11,18,149
29326,508,-4645,112,78,1016,-10577,-20755,2620,-98,304,0,-11,139,426,6019,1191,18,0,13235,1469,1486,1599,1586,688,121,819,144,997,351,255,661,67,9,17,150
29376,83,-4783,18,24,827,-12042,-18985,2437,-79,269,0,-13,136,427,6047,1194,13,0,13309,1572,1525,1641,1653,597,277,713,331,904,486,255,665,148,9,15,148
29426,-658,-5225,-75,77,1076,-12469,-19290,1400,-111,277,0,-34,148,427,6047,1187,-35,0,16636,1603,1555,1688,1690,573,396,680,470,861,529,255,716,236,9,13,154
29476,-1343,-5266,-277,-71,805,-15216,-19046,1400,-163,260,0,-53,151,427,6047,1172,-53,0,15647,1628,1650,1730,1736,494,375,579,440,796,602,255,682,314,10,10,157
29526,-1236,-5191,31,-24,925,-13446,-19412,1888,-156,225,0,-51,135,426,6019,1176,7,0,13316,1540,1497,1620,1645,417,445,491,524,724,705,255,599,274,12,8,152
29576,-1622,-4727,-124,-130,802,-14727,-16544,3475,-170,219,0,-58,129,428,6075,1179,2,0,15028,1564,1548,1664,1662,426,428,502,504,644,678,255,579,312,13,5,155
29626,-1470,-4759,69,78,1399,-11248,-12943,3353,-171,218,0,-60,126,427,6047,1212,80,0,14080,1474,1414,1571,1584,334,571,405,692,559,775,255,504,361,14,2,153
29676,-1664,-4266,-83,130,1110,-9234,-9158,423,-203,153,0,-71,107,427,6047,1192,33,0,13249,1507,1556,1620,1652,257,534,307,637,417,767,255,397,371,16,0,152
29726,-1982,-4027,88,-81,553,-18756,-5679,-736,-205,108,0,-71,89,428,6075,1187,6,0,13364,1621,1599,1709,1701,168,542,200,644,256,811,255,313,362,17,-3,151
29776,-1654,-3170,-116,179,1163,-12469,-2689,911,-174,87,0,-66,75,427,6047,1183,-26,0,13791,1559,1540,1647,1636,-60,422,-71,499,25,699,255,189,326,20,-7,153
29826,-1634,-2924,129,-158,1223,-10882,-247,57,-174,22,0,-60,54,429,6104,1197,9,0,15194,1511,1480,1635,1625,19,534,22,639,0,732,255,159,318,22,-9,146
29876,-1561,-2549,-91,-91,1052,-8746,6038,-430,-229,11,0,-71,49,428,6075,1177,-45,0,15920,1595,1585,1707,1706,-84,517,-99,609,-204,702,255,71,384,25,-12,153
29926,-1397,-2002,148,-24,992,-13690,5855,179,-263,-28,0,-75,27,427,6047,1175,-18,0,12254,1536,1538,1666,1668,-226,509,-266,598,-339,780,255,-21,367,27,-14,156
29976,-1950,-1501,157,-184,856,-14910,10555,-614,-212,-13,0,-71,21,426,6019,1177,-23,0,13746,1576,1536,1719,1666,-360,493,-423,580,-594,721,255,-46,430,32,-16,159
30026,-2335,-877,36,220,1129,-12103,16109,-1285,-234,-28,0,-91,10,427,6047,1186,19,0,14237,1494,1505,1659,1614,-379,382,-449,454,-666,640,255,-105,453,36,-17,158
30076,-2437,-464,97,-63,663,-17047,14278,-1529,-242,-33,0,-88,0,426,6019,1173,-5,0,14552,1540,1510,1663,1640,-449,371,-527,435,-647,647,255,-139,464,41,-17,156
30126,-2913,-604,-84,317,1065,-16375,7869,911,-204,-77,0,-97,-2,427,6047,1167,-3,0,16071,1582,1530,1688,1688,-464,494,-541,577,-614,639,255,-186,532,45,-17,156
30176,-3231,-277,-78,55,1068,-11492,9517,-125,-222,-108,0,-102,-14,428,6075,1195,42,0,12783,1472,1530,1670,1625,-515,338,-615,405,-730,567,255,-283,449,50,-15,159
30226,-3163,-113,-64,-18,1306,-15582,12081,-797,-132,-215,0,-81,-39,429,6104,1189,50,0,15102,1509,1525,1648,1640,-586,240,-696,286,-803,376,255,-394,338,54,-15,160
30276,-2813,950,-137,92,1194,-8929,15987,-858,-102,-230,0,-71,-59,426,6019,1180,-8,0,14038,1587,1556,1682,1664,-646,178,-763,211,-926,188,255,-456,275,57,-15,158
