c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36
18776,-752,-118,277,-6,1137,3339,5429,665,81,11,-2,2,0,531,9352,1371,7,0,13789,1497,1448,1621,1599,14,-182,19,-250,-51,-180,255,27,-406,-79,33,143
18826,-1516,-216,-98,-209,924,-2459,2804,-677,125,-31,-2,2,0,530,9316,1366,33,0,11486,1562,1527,1651,1646,15,-258,20,-353,-25,-278,255,50,-406,-79,32,150
18876,-1579,-110,-124,-71,978,2240,4452,360,141,-21,0,1,0,531,9352,1382,50,0,12646,1509,1476,1622,1597,26,-155,36,-215,-17,-214,255,-2,-315,-79,30,147
18926,-1535,-46,204,-146,929,4376,3598,909,115,16,2,-1,0,530,9316,1369,48,0,12360,1526,1468,1635,1598,31,-233,43,-319,-34,-247,255,-26,-352,-80,30,147
18976,-1074,46,-60,-75,772,7977,4330,1824,64,-5,-4,-4,0,530,9316,1369,-20,0,14822,1554,1552,1669,1662,43,-94,59,-129,0,-143,255,9,-268,-80,28,142
19026,-1393,-108,-16,-65,945,2301,1644,848,90,50,-4,-5,12,531,9352,1360,-15,0,13357,1578,1553,1700,1679,11,-199,15,-270,0,-213,255,15,-278,-80,28,146
19076,-1142,-55,-207,35,1367,1630,-674,1519,80,49,0,-4,13,531,9352,1358,27,0,9566,1511,1470,1629,1623,-64,-147,-87,-200,19,-224,255,83,-207,-79,27,147
19126,-1443,-540,225,-71,738,4010,-6777,3106,120,222,-2,0,47,531,9352,1347,-46,0,15420,1573,1568,1708,1662,8,-64,10,-87,144,-127,255,94,-142,-78,26,148
19176,-1723,-617,62,67,1095,7794,-15017,2130,295,306,0,26,69,531,9352,1371,0,0,11787,1535,1505,1653,1650,58,14,80,19,374,-306,255,88,-61,-78,25,144
19226,-895,-934,-84,74,811,20795,-26187,2801,258,385,-2,32,93,530,9316,1370,19,0,11971,1584,1452,1670,1635,41,-11,56,-16,469,-418,255,155,-55,-77,24,149
19276,-142,-2430,-72,203,1060,9442,-23928,2008,151,355,-2,23,113,531,9352,1354,-50,0,17037,1482,1555,1632,1637,89,24,121,32,484,-33,255,183,31,-77,24,150
19326,-654,-3325,-54,-137,957,1996,-22097,-311,170,273,0,25,113,531,9352,1349,-31,0,13126,1538,1532,1637,1648,95,30,128,41,454,0,255,153,48,-75,24,147
19376,-714,-3608,-81,201,1278,11212,-19534,-677,241,148,0,31,93,530,9316,1357,36,0,10055,1539,1468,1596,1643,-45,173,-61,235,243,-97,255,127,129,-72,24,152
19426,-303,-4642,121,-165,955,11212,-7693,4327,52,-243,0,7,30,531,9352,1352,-9,0,14000,1569,1499,1649,1706,-11,88,-15,120,-8,-51,255,121,136,-69,24,148
19476,118,-4649,-31,-34,1177,-994,22763,787,-10,-416,-2,0,2,532,9387,1354,-49,0,17620,1570,1569,1747,1653,-220,283,-298,384,-713,382,255,51,145,-64,22,151
19526,-696,-3044,79,-297,792,-1665,33200,-67,-94,-324,2,-23,-9,531,9352,1341,-58,0,12940,1592,1626,1739,1711,-266,210,-357,282,-771,371,255,-71,179,-60,21,155
19576,-825,-796,-78,-16,1282,-3130,19161,-921,18,-221,0,-10,-27,531,9352,1345,26,0,10670,1509,1374,1610,1602,-351,268,-472,360,-551,254,255,-185,164,-54,17,156
19626,-23,-105,88,-28,940,-3130,15805,1397,-117,-177,0,-23,-34,530,9316,1350,-10,0,15687,1528,1506,1666,1642,-283,277,-383,374,-553,399,255,-256,188,-52,14,156
19676,-68,512,162,-41,731,-12590,15621,787,-312,-106,0,-61,-33,530,9316,1366,24,0,11766,1542,1448,1669,1621,-304,413,-415,564,-603,646,255,-327,185,-50,8,154
19726,-7,1487,-45,126,1082,-22600,13546,-1409,-479,42,0,-96,-16,530,9316,1356,5,0,13653,1477,1430,1621,1568,-244,530,-331,718,-445,968,244,-310,301,-49,3,154
19776,-1340,1488,263,60,917,-33648,1644,970,-468,135,-2,-115,-4,531,9352,1342,-57,0,18135,1593,1567,1703,1690,-185,497,-248,667,-121,1117,244,-317,339,-50,-2,158
19826,-2321,1237,-202,-24,1090,-29314,-5496,-6,-468,79,0,-131,-2,531,9352,1363,38,0,11165,1509,1465,1635,1623,-154,460,-210,627,-101,955,255,-294,327,-51,-6,157
19876,-3044,524,191,-33,598,-30108,1522,482,-407,67,-2,-131,-2,530,9316,1343,-41,0,15330,1596,1566,1710,1675,-103,120,-139,161,-155,726,244,-290,329,-51,-10,157
19926,-3463,860,-146,173,1109,-30230,3720,-494,-359,58,-2,-134,0,530,9316,1356,22,0,12621,1467,1451,1626,1566,-167,536,-226,726,-226,1029,255,-298,313,-52,-15,159
19976,-3743,1176,-42,69,851,-26384,363,-1287,-245,155,-2,-115,11,531,9352,1355,-7,0,14418,1500,1560,1654,1640,-168,572,-228,775,-110,939,255,-286,402,-53,-23,158
20026,-4244,834,-73,4,907,-11126,-6838,543,55,110,0,-63,8,530,9316,1374,-1,0,14248,1533,1557,1652,1645,-125,531,-173,730,-9,703,234,-287,374,-54,-28,149
20076,-4089,682,-72,28,1012,2179,-7876,-738,200,56,-2,-33,0,531,9352,1357,1,0,13452,1564,1548,1665,1646,-152,463,-206,629,-89,238,244,-252,427,-55,-33,151
20126,-2605,113,165,37,1246,13532,-857,2862,202,27,-2,-7,0,531,9352,1371,49,0,13156,1473,1442,1633,1603,-173,427,-237,585,-146,207,255,-283,448,-56,-35,152
20176,-1639,-52,-103,-86,904,8893,-4336,-494,199,-14,0,11,0,531,9352,1377,34,0,12356,1541,1540,1628,1643,-144,372,-199,513,-106,145,255,-280,354,-57,-36,153
20226,-1299,-388,-162,-94,842,9259,-3237,-1226,178,-52,-2,13,0,531,9352,1389,86,0,10780,1465,1415,1580,1557,-118,406,-164,564,-68,214,255,-212,364,-58,-39,155
20276,-629,-278,-41,-28,816,7428,546,665,129,1,-2,14,6,532,9387,1385,5,0,14233,1591,1558,1706,1672,-185,220,-256,305,-248,68,255,-158,385,-56,-39,146
20326,-14,-394,-200,80,994,9808,1400,2618,90,-17,0,15,7,531,9352,1389,-9,0,12749,1526,1513,1671,1652,-216,239,-300,332,-232,116,255,-122,413,-54,-39,149
20376,815,-968,182,141,1045,7428,-1345,1153,24,-33,-2,16,6,530,9316,1373,-29,0,13852,1523,1489,1624,1611,-212,189,-292,259,-232,77,255,-205,414,-52,-36,152
20426,794,-1063,21,-79,867,2362,-1101,1153,-2,-84,-2,15,1,531,9352,1365,-46,0,13199,1584,1512,1658,1650,-234,224,-319,306,-272,42,255,-220,400,-50,-35,151
20476,713,-1037,-14,245,1338,6879,6161,1458,34,-89,0,15,1,531,9352,1368,-23,0,14068,1519,1452,1641,1618,-199,321,-272,439,-277,201,255,-180,469,-48,-34,152
20526,789,-1000,40,12,841,6146,4757,1092,14,-82,0,16,0,531,9352,1370,-60,0,15435,1578,1561,1693,1673,-243,91,-333,124,-335,69,255,-215,401,-46,-31,147
20576,922,-1211,-171,225,1587,5658,4513,726,11,-117,-2,15,0,530,9316,1361,-49,0,15583,1598,1526,1669,1644,-277,172,-377,234,-313,58,255,-169,443,-44,-28,153
20626,1125,-891,-33,339,1157,4498,5245,421,-479,-261,0,-82,-35,531,9352,1372,-14,0,15510,1523,1503,1647,1639,-250,109,-343,150,-385,240,224,-204,403,-41,-24,157
20676,1012,-297,-73,-203,1212,-32427,18673,-67,-407,-222,0,-57,-36,531,9352,1363,19,0,12954,1452,1504,1645,1571,-290,296,-395,404,-636,835,214,-227,300,-39,-23,160
20726,-579,880,-209,20,1096,-15764,17819,-6,-253,-180,0,-60,-46,531,9352,1359,-21,0,14688,1631,1573,1689,1681,-251,145,-342,198,-457,389,224,-282,311,-37,-23,158
20776,-833,1106,117,-187,918,-4473,6954,848,-224,-190,0,-55,-59,530,9316,1368,-12,0,14873,1529,1502,1659,1639,-206,62,-282,86,-377,260,204,-329,211,-37,-22,156
20826,-590,1105,-55,-46,1191,-13384,15255,-738,-161,-207,0,-40,-58,531,9352,1368,23,0,11047,1516,1484,1629,1593,-301,158,-412,216,-552,311,255,-303,205,-37,-22,160
20876,-1113,1557,263,-118,1112,-5877,14096,-555,-103,-144,0,-37,-60,532,9387,1366,47,0,12790,1394,1313,1543,1515,-126,130,-172,178,-278,287,234,-346,145,-37,-22,161
20926,-1067,1767,100,25,754,-1177,6832,2374,-30,-180,0,-25,-69,531,9352,1385,-3,0,16664,1574,1565,1667,1673,-147,138,-204,191,-245,245,244,-338,128,-38,-22,156
20976,-1112,1270,-55,53,1176,714,7260,-1776,-16,-178,0,-24,-56,532,9387,1390,37,0,11973,1530,1417,1628,1592,-99,115,-138,160,-282,-8,255,-203,139,-40,-22,154
21026,-1378,1367,-197,57,1295,5170,8908,543,-3,-49,0,-26,-30,530,9316,1386,64,0,10625,1392,1326,1564,1508,-18,62,-25,87,-146,19,255,-99,160,-41,-21,148
21076,-601,1365,0,61,1157,3522,-1956,848,-102,57,0,-32,-12,531,9352,1395,42,0,11453,1481,1414,1567,1590,-28,10,-39,14,59,75,255,-88,144,-42,-19,144
21126,-612,770,355,100,1009,-6975,-10440,909,-86,0,0,-29,-21,530,9316,1392,-21,0,15286,1579,1571,1681,1674,41,18,58,25,183,139,255,-78,102,-44,-17,147
21176,-1167,140,169,-128,971,-3008,-1651,-3424,14,-48,0,-14,-15,530,9316,1396,8,0,12260,1503,1485,1637,1628,36,33,50,46,0,-58,255,-63,12,-46,-17,145
21226,-1557,-613,156,-143,854,4987,-491,-982,109,-94,0,-2,-11,530,9316,1394,-6,0,15058,1605,1490,1686,1667,46,5,65,7,16,-254,244,-22,3,-48,-16,143
21276,-1199,-474,67,130,1022,9992,-613,-2569,99,-60,0,-4,-5,531,9352,1375,-19,0,13709,1505,1446,1628,1644,106,-100,146,-138,76,-213,255,-32,-2,-50,-14,151
21326,-991,-688,145,-31,1033,4865,-2017,-1409,119,-107,0,6,-12,531,9352,1375,-27,0,12794,1494,1421,1649,1629,182,-64,250,-88,173,-164,244,-43,-61,-53,-13,154
21376,-896,-168,-135,84,1384,8099,302,-2264,155,-64,0,13,-7,530,9316,1393,20,0,13487,1492,1382,1622,1602,160,-78,223,-108,169,-331,244,92,-42,-56,-12,150
21426,-45,-45,-131,272,1159,11273,-7266,-1165,43,78,0,2,18,529,9281,1378,8,0,13553,1502,1490,1640,1670,123,-271,170,-373,310,-327,255,126,-15,-57,-8,149
21476,-249,-782,38,-3,796,-139,-15017,-433,57,59,0,7,23,532,9387,1365,-70,0,16066,1616,1594,1732,1736,319,-208,436,-285,532,-152,234,214,-88,-61,-4,148
21526,-541,-988,-14,29,1064,2301,-12088,-3851,104,114,0,10,39,530,9316,1370,11,0,9431,1517,1380,1657,1651,312,-122,428,-168,504,-350,224,270,-76,-64,-2,152
21576,-462,-1837,63,-200,801,9808,-14529,-1593,95,106,0,14,51,530,9316,1358,-65,0,14525,1569,1552,1701,1725,342,-187,464,-255,575,-283,234,241,-169,-66,0,154
21626,-653,-2423,143,-178,879,3888,-12271,-2996,218,31,0,35,45,530,9316,1364,-57,0,15026,1619,1528,1772,1749,406,-38,553,-52,523,-227,224,298,-193,-69,0,153
21676,247,-2236,31,190,1194,9869,-8120,-4095,134,115,0,27,61,530,9316,1361,23,0,10630,1424,1283,1590,1606,284,-345,387,-469,468,-546,224,311,-183,-71,2,152
21726,134,-2600,91,-191,979,9442,-12759,787,205,65,0,46,56,530,9316,1373,48,0,12409,1492,1474,1637,1639,372,-195,511,-268,575,-267,255,338,-274,-72,2,150
21776,430,-2525,-81,67,1010,5597,-11233,-1898,221,102,0,50,66,531,9352,1379,0,0,15434,1582,1478,1687,1705,366,-161,505,-222,477,-434,255,394,-230,-75,0,152
21826,1280,-2469,-21,23,1286,11762,-8853,-2081,84,145,0,38,72,531,9352,1358,-28,0,13847,1475,1438,1641,1646,295,-266,400,-362,446,-436,255,396,-226,-77,2,154
21876,1799,-2511,36,30,1265,2118,-6655,-3363,37,143,0,38,72,530,9316,1362,14,0,12789,1509,1497,1677,1677,351,-208,478,-284,453,-230,244,412,-221,-78,3,151
21926,1243,-2038,-270,21,1183,2057,-8547,-1898,45,194,0,30,79,531,9352,1358,21,0,12690,1487,1438,1629,1640,280,-234,380,-318,461,-316,255,424,-183,-79,4,153
21976,411,-2995,279,-279,895,9137,-6900,-2325,113,129,0,35,72,531,9352,1363,-48,0,14968,1565,1555,1721,1712,374,-270,510,-369,443,-337,255,347,-267,-80,7,154
22026,181,-2612,135,-420,1152,13837,-2505,-4034,240,84,0,57,60,531,9352,1354,-17,0,12932,1554,1443,1712,1677,278,-23,377,-32,282,-338,255,345,-301,-81,4,153
22076,1354,-2036,1,222,1143,14386,-1834,-2691,121,167,0,43,69,530,9316,1357,-14,0,12508,1490,1435,1644,1639,220,-195,299,-264,303,-337,255,333,-214,-80,4,154
22126,1468,-1800,-140,-90,1014,-444,-5984,-3118,84,161,0,44,66,531,9352,1362,48,0,10012,1439,1442,1653,1636,297,-122,405,-166,408,-58,244,378,-210,-80,4,153
22176,436,-2529,227,-164,887,1203,-6472,-372,114,164,0,34,72,531,9352,1357,2,0,13956,1518,1470,1691,1682,216,-118,294,-160,323,-157,255,320,-198,-78,4,151
22226,41,-3047,241,-36,904,9076,-2627,-555,222,42,0,45,57,530,9316,1355,-48,0,15583,1563,1518,1739,1726,244,-73,330,-100,238,-230,255,262,-247,-79,3,149
22276,255,-2146,-74,98,1136,12555,4513,-4644,245,72,0,50,54,530,9316,1357,13,0,11752,1505,1375,1693,1656,111,-67,151,-90,8,-271,244,262,-185,-78,0,147
22326,830,-1627,62,115,919,10419,1278,-1715,131,113,0,37,50,531,9352,1358,20,0,11081,1382,1331,1616,1593,151,-116,206,-157,108,-236,255,255,-187,-77,0,151
22376,966,-1802,271,141,933,-4412,-1834,-2508,92,133,0,33,52,531,9352,1367,-26,0,15516,1536,1537,1706,1706,65,-112,89,-153,97,0,255,192,-177,-75,0,147
22426,132,-1635,74,-178,1013,592,3475,-4644,158,44,0,37,36,530,9316,1344,-38,0,14507,1544,1506,1730,1701,119,5,160,7,58,-42,255,192,-201,-74,-1,144
22476,323,-1447,14,-110,1436,10846,5856,-4461,124,62,0,31,38,531,9352,1355,-19,0,14171,1481,1423,1676,1654,109,75,148,102,25,-85,255,185,-138,-74,-5,149
22526,584,-1455,-120,100,1020,-78,3170,-3302,43,74,0,17,43,532,9387,1355,-14,0,14651,1449,1478,1678,1672,32,-68,43,-92,42,-17,244,182,-37,-72,-6,145
22576,427,-1192,21,-12,1153,1386,2194,-3302,9,62,0,9,33,530,9316,1358,5,0,11410,1449,1444,1696,1660,67,138,91,188,67,151,255,162,-19,-70,-9,140
22626,325,-951,76,-177,1050,7611,-857,-2996,-25,55,0,3,26,532,9387,1357,-13,0,13342,1536,1467,1712,1685,67,151,92,204,78,95,255,107,-19,-70,-12,144
22676,529,-1339,96,-158,885,287,-1162,-2447,-29,30,0,7,27,530,9316,1360,-25,0,13400,1527,1439,1707,1673,71,256,97,348,38,280,255,125,90,-70,-16,144
22726,561,-1094,58,96,895,-3130,2865,-2447,-142,35,0,-20,25,531,9352,1360,28,0,11120,1434,1417,1657,1628,87,204,118,277,16,337,255,107,147,-70,-18,147
22776,-122,-498,-179,187,1504,-13262,3414,-1898,-111,84,0,-25,28,532,9387,1358,26,0,12711,1494,1494,1670,1638,20,278,27,378,0,510,255,87,137,-69,-20,149
22826,-275,-215,-38,-135,944,-14971,363,-2325,-120,101,0,-24,24,530,9316,1359,-44,0,17977,1567,1520,1768,1698,126,336,171,457,87,526,255,140,179,-69,-23,153
22876,-351,-318,-36,199,1391,-6182,-1345,-1776,-151,89,0,-38,24,532,9387,1353,17,0,11061,1395,1420,1666,1639,80,310,109,419,76,477,234,116,209,-68,-28,151
22926,-553,-542,2,162,868,-13994,1217,-1715,-175,90,0,-47,27,530,9316,1350,0,0,15495,1493,1400,1681,1601,54,391,73,528,-8,556,255,116,300,-68,-30,146
22976,-992,-847,11,-53,672,-17229,-1345,-1776,-224,74,0,-59,29,531,9352,1337,-53,0,15402,1529,1516,1724,1715,-15,466,-20,623,43,723,255,82,423,-66,-34,151
23026,-1620,-780,-13,-161,837,-13994,-5557,-3729,-222,48,0,-68,23,530,9316,1352,-1,0,14437,1481,1444,1708,1663,54,431,73,583,84,751,255,109,380,-66,-36,152
23076,-1985,-603,67,169,1460,-14666,-247,-1104,-190,50,0,-74,19,531,9352,1357,23,0,12657,1394,1408,1641,1583,5,430,7,584,42,693,255,61,375,-65,-39,147
23126,-2396,-509,-65,186,1067,-10454,-369,-1470,-150,60,0,-75,22,531,9352,1350,9,0,14432,1504,1420,1653,1629,-30,384,-40,519,39,480,255,67,425,-64,-39,151
23176,-2085,-950,156,84,644,-11370,-9402,2618,-171,40,0,-73,19,530,9316,1347,15,0,10717,1521,1470,1692,1678,-36,301,-49,406,42,572,255,71,432,-61,-40,150
23226,-2394,-1274,-33,237,997,-14971,-2749,2618,-189,-27,0,-84,17,531,9352,1348,-48,0,14736,1562,1522,1736,1708,-4,332,-5,448,8,539,255,18,427,-60,-40,151
23276,-2249,-1275,17,42,970,-17046,546,-189,-166,-54,0,-72,11,530,9316,1354,-26,0,12868,1573,1547,1743,1728,0,261,1,354,-84,447,255,6,382,-61,-41,146
23326,-2271,-1113,97,-260,706,-10149,546,-982,-151,-52,0,-62,6,531,9352,1372,86,0,8507,1455,1429,1639,1632,-62,269,-86,370,-84,463,255,2,315,-60,-42,149
23376,-2240,-622,-91,61,734,-13811,-125,2435,-97,-22,0,-59,9,531,9352,1372,22,0,15323,1520,1508,1659,1623,-149,78,-205,107,-77,351,255,-24,242,-58,-40,151
23426,-2262,-656,126,-102,714,-12713,-4519,1458,-44,-26,0,-45,2,531,9352,1374,-17,0,14992,1547,1617,1722,1737,-95,61,-131,84,-16,337,255,-47,182,-57,-39,153
23476,-2664,-997,86,-236,1271,-6487,1766,665,31,-71,0,-36,2,532,9387,1380,-24,0,14031,1542,1474,1685,1638,-154,60,-213,83,-194,67,255,-30,205,-55,-38,150
23526,-2122,-827,143,0,844,-261,4452,1641,0,-49,0,-37,1,530,9316,1374,-5,0,15888,1480,1480,1662,1645,-114,111,-156,152,-216,181,244,-29,178,-54,-38,148
23576,-2073,-934,-185,-50,1183,-6670,5429,1763,-42,-97,0,-44,0,531,9352,1369,23,0,11394,1439,1500,1649,1635,-131,96,-179,131,-194,185,255,-102,161,-52,-35,155
23626,-1658,-465,-51,-21,906,-8257,2865,177,-32,-116,0,-34,-13,530,9316,1366,29,0,13333,1426,1446,1603,1559,-102,-24,-140,-33,-192,105,244,-99,134,-51,-34,155
23676,-1712,167,-147,27,1092,-7219,3842,1336,3,-34,0,-29,-6,531,9352,1373,25,0,12590,1518,1527,1657,1626,-204,-22,-280,-30,-229,17,204,-22,113,-48,-33,151
23726,-1595,-178,103,75,609,-1726,-2627,1641,-6,5,0,-32,0,531,9352,1362,0,0,13897,1483,1505,1665,1638,-136,-152,-186,-207,-141,-58,255,-41,106,-46,-29,151
23776,-1898,-22,-3,93,1262,-3435,-4580,2252,88,-18,0,-17,-3,530,9316,1353,-22,0,12494,1575,1569,1702,1704,-137,-153,-185,-207,-126,-233,244,-11,-3,-43,-25,155
23826,-1831,-758,226,-138,781,1386,-308,1031,119,-7,0,-5,6,530,9316,1340,-72,0,17425,1616,1584,1767,1741,-182,-248,-244,-332,-221,-363,255,-33,9,-41,-21,153
23876,-1270,-642,39,-134,1432,10724,1644,1885,120,-83,0,2,-5,531,9352,1355,49,0,9350,1424,1396,1613,1599,-184,-373,-249,-506,-243,-563,244,-82,-151,-37,-15,156
23926,-453,-384,7,-2,1056,9198,7870,115,174,-131,0,26,-18,532,9387,1349,-15,0,16788,1514,1520,1658,1646,-223,-349,-301,-472,-348,-532,244,-200,-233,-36,-12,156
23976,498,310,-75,107,957,9992,3781,1580,218,-165,0,49,-36,531,9352,1363,-9,0,13243,1556,1518,1703,1687,-233,-434,-318,-591,-317,-686,244,-229,-345,-35,-9,155
24026,1306,544,52,-132,979,14142,7931,177,178,-143,0,60,-38,531,9352,1350,-23,0,15599,1525,1497,1694,1669,-158,-440,-213,-594,-327,-663,244,-283,-359,-35,-6,157
24076,2028,690,-106,-16,1326,11212,9274,1031,191,-176,0,73,-45,531,9352,1354,24,0,11934,1427,1482,1653,1638,-229,-456,-310,-617,-414,-727,224,-197,-417,-34,-4,159
24126,1925,408,113,-149,1072,12555,9823,-311,183,-119,0,72,-32,531,9352,1351,2,0,15322,1549,1559,1684,1659,-269,-558,-363,-754,-425,-736,244,-222,-429,-32,0,157
24176,2215,926,-137,7,1036,12189,6039,-67,191,-105,0,76,-34,531,9352,1354,-12,0,13917,1538,1514,1662,1655,-323,-624,-438,-845,-366,-935,255,-202,-470,-30,4,156
24226,2192,361,107,-204,1004,15424,8297,1092,202,-133,0,82,-34,529,9281,1333,-30,0,14318,1570,1571,1717,1683,-167,-654,-223,-872,-318,-898,255,-242,-502,-29,9,159
24276,2798,602,64,-89,1382,18231,10983,1397,279,-137,0,105,-38,531,9352,1360,-10,0,15135,1490,1472,1658,1615,-243,-582,-331,-792,-404,-973,255,-213,-572,-28,12,160
24326,3452,837,-36,6,1080,27448,12387,1336,264,-146,0,111,-42,530,9316,1363,38,0,12663,1473,1485,1619,1594,-211,-672,-288,-917,-394,-1063,244,-281,-675,-28,14,159
24376,4510,1085,6,175,874,19696,5062,2862,264,-130,0,127,-45,531,9352,1368,37,0,13347,1526,1496,1636,1640,-111,-616,-152,-843,-242,-928,255,-255,-664,-29,16,157
24426,4655,801,91,18,763,21222,6405,2557,225,-152,0,125,-46,531,9352,1377,13,0,15247,1598,1584,1700,1706,-136,-608,-187,-837,-234,-936,255,-285,-684,-30,18,156
24476,4694,955,67,-27,1125,16583,6222,1885,245,-161,0,131,-49,531,9352,1382,21,0,10621,1565,1504,1675,1650,-51,-520,-70,-719,-239,-930,244,-255,-720,-33,18,156
24526,5215,1287,61,56,904,18659,11044,3350,201,-77,0,130,-38,531,9352,1379,0,0,15513,1566,1479,1698,1656,-50,-437,-68,-603,-211,-805,244,-215,-651,-35,18,154
24576,4896,1282,163,-90,626,16156,1034,2923,183,-26,0,125,-33,530,9316,1374,-38,0,15008,1556,1533,1691,1688,23,-408,32,-561,0,-704,255,-177,-668,-39,17,152
24626,5132,1593,-89,81,937,16156,-2322,-494,203,16,0,128,-23,532,9387,1383,-17,0,13605,1525,1454,1643,1607,43,-357,59,-494,68,-628,244,-109,-626,-41,15,152
24676,4762,930,187,5,689,13898,-4580,909,124,6,0,108,-21,531,9352,1390,59,0,9706,1548,1464,1624,1630,62,-331,87,-461,92,-589,255,-129,-570,-44,13,146
24726,5425,721,-76,295,1154,7184,-6045,1702,71,-14,0,105,-14,531,9352,1377,11,0,14044,1537,1492,1655,1630,31,-344,43,-474,94,-507,255,-42,-512,-45,11,150
24776,4499,401,14,80,1004,-3679,-1162,2252,64,23,0,91,-2,531,9352,1382,-22,0,15242,1513,1517,1657,1637,111,-271,153,-374,117,-255,255,1,-406,-47,10,148
24826,3700,291,135,-89,1114,3766,-4153,238,44,37,0,76,0,531,9352,1391,0,0,13501,1528,1469,1591,1613,88,-147,123,-204,195,-263,244,-27,-376,-49,8,145
24876,3118,-150,-172,100,817,-200,-7571,1214,145,-35,0,82,0,531,9352,1385,-19,0,14534,1569,1578,1699,1691,209,-96,290,-133,272,-161,255,44,-339,-53,5,150
24926,2497,-418,12,42,1014,4620,-1773,1763,111,20,0,65,11,531,9352,1376,-14,0,14322,1535,1469,1656,1635,101,-36,139,-50,118,-108,255,39,-262,-55,3,147
24976,1990,-847,-110,-8,1103,1508,-3359,1397,83,-32,0,52,10,531,9352,1394,27,0,11915,1525,1522,1637,1637,267,0,372,-1,354,-59,255,164,-191,-58,0,145
25026,1728,-1260,-127,168,850,-6060,-7022,1885,18,61,0,31,37,530,9316,1391,36,0,13752,1529,1493,1645,1637,205,137,285,190,352,154,255,216,-72,-59,-2,149
25076,1772,-1350,117,142,991,-6365,-10012,4571,-62,125,0,16,45,530,9316,1371,-46,0,16238,1568,1564,1647,1675,271,155,371,213,462,300,244,243,-1,-62,-5,151
25126,1148,-2101,29,8,715,-9905,-14346,299,-71,64,0,6,48,530,9316,1373,-41,0,13665,1615,1543,1698,1680,379,314,520,431,549,355,255,293,71,-64,-8,145
25176,513,-2221,-99,216,1048,-6182,-5801,1092,-96,128,0,-13,66,531,9352,1380,35,0,11080,1494,1448,1626,1587,326,255,451,352,450,484,255,318,202,-65,-10,152
25226,491,-1880,-7,-28,918,-12285,-10012,3411,-197,137,0,-29,60,531,9352,1370,-30,0,16302,1567,1542,1653,1662,310,329,425,451,535,535,255,308,209,-65,-12,154
25276,293,-1950,-89,209,1025,-14116,-12698,3839,-182,137,0,-34,62,530,9316,1358,-75,0,15873,1637,1611,1741,1714,327,391,444,531,475,653,255,369,329,-67,-16,156
25326,-362,-1567,-152,79,1178,-14727,-7876,1458,-222,191,0,-51,68,532,9387,1367,-6,0,12665,1532,1567,1678,1682,302,348,412,476,494,708,255,327,299,-68,-18,155
25376,-472,-1871,-121,-57,1000,-17351,-12576,2557,-192,162,0,-44,67,530,9316,1373,25,0,12072,1527,1484,1613,1611,284,479,390,657,519,656,255,343,388,-69,-23,157
25426,-1026,-2004,105,-9,1135,-11065,-13247,3961,-249,156,0,-67,63,531,9352,1369,14,0,16599,1498,1482,1624,1636,317,472,434,646,543,772,255,279,433,-70,-26,156
25476,-1572,-2551,-43,-89,653,-22783,-9768,238,-260,42,0,-75,54,530,9316,1369,3,0,13484,1555,1607,1681,1700,315,570,432,780,375,896,255,225,412,-74,-30,152
25526,-2352,-2653,9,-70,1006,-16741,-5740,1153,-195,1,0,-78,46,531,9352,1358,-23,0,13745,1581,1457,1658,1633,279,651,379,884,331,740,255,270,511,-76,-35,153
25576,-2641,-2501,1,172,1293,-12346,-2871,2923,-223,92,0,-93,62,532,9387,1364,47,0,10204,1451,1427,1596,1589,303,356,414,486,397,669,255,318,573,-77,-37,153
25626,-2341,-2724,-45,1,536,-22966,-9524,2130,-286,84,0,-97,66,530,9316,1381,20,0,13323,1530,1556,1634,1650,219,494,303,683,399,935,255,319,548,-76,-38,152
25676,-2863,-3800,29,43,966,-26079,-9890,2252,-247,-3,0,-99,65,530,9316,1382,-26,0,16784,1552,1575,1665,1680,175,545,242,754,240,858,255,270,550,-76,-42,153
25726,-3376,-3747,-93,71,1142,-19304,485,1092,-203,-45,0,-100,59,530,9316,1381,8,0,12242,1538,1501,1654,1621,141,579,194,800,67,812,255,310,613,-75,-44,152
25776,-3256,-2730,-20,151,807,-11614,6222,2313,-319,80,0,-124,65,530,9316,1370,-32,0,15128,1635,1602,1730,1695,51,338,70,463,39,729,255,273,635,-72,-42,152
25826,-2707,-2564,47,85,889,-22356,-2505,2435,-320,46,0,-112,53,531,9352,1361,10,0,12197,1513,1511,1642,1641,8,504,11,686,25,843,255,237,619,-70,-42,149
25876,-3324,-2341,-230,110,992,-16436,485,360,-269,39,0,-113,54,531,9352,1384,59,0,10844,1553,1492,1661,1619,55,387,76,536,0,703,255,239,659,-67,-42,149
25926,-2991,-1689,-12,209,1061,-15276,4574,2435,-334,104,0,-122,51,531,9352,1374,60,0,13008,1500,1500,1632,1600,7,319,10,439,-39,598,255,213,625,-64,-40,153
25976,-3108,-1163,134,96,1076,-17046,-5252,3106,-281,121,0,-112,42,530,9316,1391,35,0,13088,1551,1556,1624,1656,-20,446,-28,621,51,674,255,90,577,-63,-40,154
