50201000,2864,4446,-169,-518,505,1100000,1100000,1100000,1100000,1500000,1496000,998000,1500000,1997000,998000,0,0,0,0,0,0
50301000,3870,4239,13,-640,444,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
50401000,3656,3530,624,152,444,1100000,1100000,1100000,1100000,1498000,1496000,998000,1499000,1999000,997000,0,0,0,0,0,0
50501000,4434,4013,685,274,17,1100000,1100000,1100000,1100000,1499000,1496000,999000,1499000,1997000,999000,0,0,0,0,0,0
50601000,5448,3734,13,-152,322,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
50701000,5867,3813,-535,-91,-104,1100000,1100000,1100000,1100000,1498000,1497000,997000,1499000,1997000,998000,0,0,0,0,0,0
50801000,6886,3959,-108,91,-104,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,997000,0,0,0,0,0,0
50901000,7905,3527,-718,30,-409,1100000,1100000,1100000,1100000,1498000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
51001000,8084,3244,-718,213,-287,1100000,1100000,1100000,1100000,1500000,1496000,999000,1499000,1997000,999000,0,0,0,0,0,0
51101000,8237,3287,-291,274,200,1100000,1100000,1100000,1100000,1498000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
51201000,8587,2692,135,335,-104,1100000,1100000,1100000,1100000,1499000,1498000,997000,1499000,1998000,998000,0,0,0,0,0,0
51301000,7333,2453,-108,457,871,1100000,1100000,1100000,1100000,1499000,1496000,999000,1499000,1997000,999000,0,0,0,0,0,0
51401000,7248,2979,-352,-274,383,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
51501000,6875,2467,685,274,749,1100000,1100000,1100000,1100000,1499000,1496000,998000,1499000,1997000,998000,0,0,0,0,0,0
51601000,5628,2160,-108,-213,810,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,997000,0,0,0,0,0,0
51701000,5078,3193,-535,-457,78,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
51801000,4738,2800,685,396,-104,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
51901000,4849,3155,-47,30,-776,1100000,1100000,1100000,1100000,1499000,1497000,999000,1498000,1998000,998000,0,0,0,0,0,0
52001000,4669,2687,-352,30,-226,1100000,1100000,1100000,1100000,1498000,1496000,998000,1499000,1999000,997000,0,0,0,0,0,0
52101000,4729,2173,-1084,-945,-470,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1998000,997000,0,0,0,0,0,0
52201000,4898,1893,13,30,-653,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
52301000,5092,2600,502,-152,-226,1100000,1100000,1100000,1100000,1499000,1497000,997000,1499000,1998000,997000,0,0,0,0,0,0
52401000,5683,2225,441,-91,-43,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
52501000,5154,1446,-230,-152,749,1100000,1100000,1100000,1100000,1498000,1498000,997000,1499000,1999000,997000,0,0,0,0,0,0
52601000,5590,1791,-718,-579,383,1100000,1100000,1100000,1100000,1500000,1496000,998000,1500000,1997000,998000,0,0,0,0,0,0
52701000,4755,2161,624,335,566,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1999000,997000,0,0,0,0,0,0
52801000,5533,2443,258,91,383,1100000,1100000,1100000,1100000,1499000,1496000,998000,1499000,1997000,998000,0,0,0,0,0,0
52901000,5763,1882,-413,-152,322,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1997000,998000,0,0,0,0,0,0
53001000,4946,2129,258,396,261,1100000,1100000,1100000,1100000,1499000,1497000,998000,1499000,1998000,998000,0,0,0,0,0,0
53101000,4739,3537,197,396,-409,1100000,1100000,1100000,1100000,1499000,1496000,999000,1499000,1997000,998000,0,0,0,0,0,0
