IMU,SETUP,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,,
33401000,5000,10000,0,77,-815,-27728,999,-7,0,0,1169000,1160000,1160000,1153000,1498000,1499000,1161000,1496000,1998000,997000,0,0,0,0,0,0
33601000,5000,10000,0,164,-508,-27735,999,-4,1,0,1151000,1169000,1163000,1159000,1498000,1499000,1161000,1496000,1998000,997000,0,0,0,0,0,0
33801000,5000,10000,0,-427,-1006,-27729,999,-8,-3,0,1147000,1173000,1162000,1155000,1497000,1499000,1160000,1495000,1998000,997000,0,0,0,0,0,0
34001000,5000,10000,0,-723,-1358,-27721,999,-11,-6,0,1155000,1164000,1164000,1155000,1497000,1500000,1160000,1496000,1999000,997000,0,0,0,0,0,0
34201000,5000,10000,0,-394,-1135,-27719,999,-9,-3,0,1165000,1163000,1157000,1153000,1497000,1500000,1160000,1496000,1998000,997000,0,0,0,0,0,0
34401000,5000,10000,0,38,-762,-27724,999,-6,0,0,1160000,1164000,1162000,1153000,1497000,1500000,1160000,1496000,1998000,998000,0,0,0,0,0,0
34601000,5000,10000,0,129,-553,-27730,999,-4,1,0,1156000,1168000,1160000,1158000,1497000,1500000,1161000,1496000,1998000,998000,0,0,0,0,0,0
34801000,5000,10000,0,-111,-1075,-27713,999,-9,0,0,1156000,1164000,1162000,1160000,1497000,1499000,1161000,1496000,1998000,998000,0,0,0,0,0,0
35001000,5000,10000,0,-255,-1083,-27727,999,-9,-2,0,1154000,1169000,1161000,1158000,1497000,1499000,1161000,1496000,1999000,997000,0,0,0,0,0,0
35201000,5000,10000,0,-359,-1280,-27722,999,-11,-3,0,1159000,1175000,1155000,1154000,1497000,1499000,1161000,1496000,1999000,997000,0,0,0,0,0,0
35401000,5000,10000,0,-269,-1043,-27732,999,-9,-2,0,1155000,1161000,1170000,1164000,1498000,1499000,1163000,1495000,1998000,998000,0,0,0,0,0,0
35601000,5000,10000,0,-200,-936,-27730,999,-8,-1,0,1162000,1173000,1160000,1156000,1498000,1499000,1163000,1494000,1998000,998000,0,0,0,0,0,0
35801000,5000,10000,0,-244,-861,-27733,999,-7,-2,0,1160000,1175000,1166000,1164000,1497000,1499000,1167000,1494000,1999000,998000,0,0,0,0,0,0
36001000,5000,10000,0,-274,-873,-27732,999,-7,-2,0,1171000,1185000,1167000,1160000,1497000,1500000,1171000,1496000,1999000,998000,0,0,0,0,0,0
36201000,5000,10000,0,-407,-1086,-27732,999,-9,-3,0,1176000,1194000,1181000,1179000,1497000,1500000,1183000,1496000,1999000,998000,0,0,0,0,0,0
36401000,5000,10000,0,-265,-895,-27748,999,-7,-2,0,1182000,1183000,1183000,1186000,1497000,1500000,1184000,1496000,1998000,997000,0,0,0,0,0,0
36601000,5000,10000,0,-64,-832,-27742,999,-7,0,0,1175000,1190000,1188000,1177000,1497000,1500000,1183000,1496000,1999000,998000,0,0,0,0,0,0
36801000,5000,10000,0,-229,-1003,-27735,999,-8,-2,0,1182000,1195000,1178000,1176000,1497000,1499000,1183000,1496000,1998000,998000,0,0,0,0,0,0
37001000,5000,10000,0,-215,-944,-27750,999,-8,-1,0,1180000,1186000,1185000,1179000,1497000,1499000,1183000,1496000,1998000,997000,0,0,0,0,0,0
37201000,5000,10000,0,-136,-1007,-27734,999,-8,-1,0,1175000,1194000,1184000,1178000,1497000,1499000,1183000,1496000,1998000,997000,0,0,0,0,0,0
37401000,5000,10000,0,-576,-1440,-27743,999,-12,-5,0,1173000,1200000,1185000,1176000,1498000,1499000,1184000,1496000,1998000,998000,0,0,0,0,0,0
37601000,5000,10000,0,-841,-1633,-27741,999,-14,-7,0,1181000,1192000,1181000,1180000,1498000,1499000,1184000,1496000,1998000,998000,0,0,0,0,0,0
37801000,5000,10000,0,-86,-933,-27749,999,-8,0,0,1198000,1175000,1185000,1172000,1497000,1499000,1183000,1495000,1998000,997000,0,0,0,0,0,0
38001000,5000,10000,0,318,-713,-27743,999,-6,2,0,1174000,1199000,1182000,1175000,1497000,1499000,1183000,1496000,1999000,998000,0,0,0,0,0,0
38201000,5000,10000,0,-574,-1652,-27742,999,-14,-5,0,1163000,1205000,1187000,1175000,1497000,1500000,1183000,1496000,1998000,998000,0,0,0,0,0,0
38401000,5000,10000,0,-384,-1463,-27736,999,-12,-3,0,1195000,1169000,1187000,1180000,1497000,1499000,1183000,1496000,1998000,998000,0,0,0,0,0,0
38601000,5000,10000,0,321,-711,-27750,999,-6,2,0,1178000,1186000,1183000,1183000,1497000,1499000,1183000,1496000,1998000,998000,0,0,0,0,0,0
38801000,5000,10000,0,-407,-1306,-27749,999,-11,-3,0,1169000,1207000,1182000,1176000,1498000,1499000,1184000,1496000,1998000,998000,0,0,0,0,0,0
39001000,5000,10000,0,-991,-1839,-27737,999,-16,-8,0,1177000,1197000,1181000,1174000,1497000,1500000,1183000,1496000,1999000,998000,0,0,0,0,0,0
39201000,5000,10000,0,-516,-1329,-27740,999,-11,-4,0,1192000,1185000,1183000,1171000,1497000,1500000,1183000,1496000,1998000,998000,0,0,0,0,0,0
39401000,5000,10000,0,43,-944,-27744,999,-8,0,0,1181000,1195000,1181000,1173000,1497000,1499000,1183000,1496000,1998000,998000,0,0,0,0,0,0
39601000,5000,10000,0,-375,-1348,-27749,999,-11,-3,0,1159000,1194000,1190000,1187000,1498000,1499000,1183000,1495000,1998000,998000,0,0,0,0,0,0
39801000,5000,10000,0,-812,-1697,-27729,999,-14,-7,0,1179000,1192000,1181000,1178000,1497000,1500000,1183000,1496000,1998000,998000,0,0,0,0,0,0
40001000,5000,10000,0,-435,-1409,-27756,999,-12,-3,0,1173000,1193000,1186000,1177000,1497000,1499000,1183000,1496000,1998000,998000,0,0,0,0,0,0
40201000,5000,10000,0,-394,-1451,-27738,999,-12,-3,0,1172000,1187000,1190000,1185000,1498000,1499000,1184000,1496000,1999000,997000,0,0,0,0,0,0
40401000,5000,10000,0,-32,-1191,-27735,999,-10,0,0,1186000,1189000,1180000,1175000,1497000,1499000,1183000,1495000,1999000,998000,0,0,0,0,0,0
40601000,5000,10000,0,28,-1197,-27745,999,-10,0,0,1169000,1194000,1183000,1185000,1497000,1500000,1183000,1496000,1998000,998000,0,0,0,0,0,0
40801000,5000,10000,0,-552,-1777,-27736,999,-15,-4,0,1172000,1191000,1187000,1181000,1497000,1499000,1183000,1496000,1999000,998000,0,0,0,0,0,0
41001000,5000,10000,0,-424,-1465,-27743,999,-12,-3,0,1182000,1181000,1194000,1178000,1498000,1499000,1184000,1496000,1998000,997000,0,0,0,0,0,0
41201000,5000,10000,0,-2,-1148,-27742,999,-10,0,0,1183000,1196000,1183000,1168000,1497000,1500000,1183000,1496000,1999000,997000,0,0,0,0,0,0
41401000,5000,10000,0,18,-1216,-27740,999,-10,0,0,1182000,1193000,1185000,1170000,1497000,1500000,1183000,1496000,1998000,998000,0,0,0,0,0,0
41601000,5000,10000,0,72,-1297,-27732,999,-11,0,0,1179000,1193000,1182000,1176000,1497000,1499000,1183000,1496000,1998000,997000,0,0,0,0,0,0
41801000,5000,10000,0,108,-1194,-27748,999,-10,0,0,1173000,1183000,1185000,1188000,1498000,1499000,1183000,1495000,1998000,997000,0,0,0,0,0,0
42001000,5000,10000,0,-135,-1356,-27728,999,-11,-1,0,1176000,1189000,1182000,1183000,1497000,1500000,1183000,1496000,1998000,997000,0,0,0,0,0,0
42201000,5000,10000,0,-187,-1269,-27732,999,-11,-1,0,1181000,1187000,1181000,1181000,1497000,1499000,1183000,1496000,1998000,997000,0,0,0,0,0,0
42401000,5000,10000,0,431,-714,-27752,999,-6,3,0,1192000,1183000,1182000,1173000,1497000,1499000,1183000,1496000,1998000,998000,0,0,0,0,0,0
42601000,5000,10000,0,399,-891,-27728,999,-7,3,0,1172000,1195000,1191000,1172000,1497000,1499000,1183000,1495000,1998000,998000,0,0,0,0,0,0
42801000,5000,10000,0,-265,-1520,-27739,999,-13,-2,0,1171000,1192000,1189000,1177000,1497000,1500000,1183000,1496000,1998000,998000,0,0,0,0,0,0
43001000,5000,10000,0,-49,-1384,-27745,999,-12,0,0,1179000,1184000,1192000,1175000,1497000,1499000,1183000,1496000,1998000,998000,0,0,0,0,0,0
43201000,5000,10000,0,-141,-1579,-27724,999,-13,-1,0,1171000,1200000,1188000,1175000,1498000,1499000,1184000,1496000,1998000,997000,0,0,0,0,0,0
43401000,5000,10000,0,-237,-1712,-27739,999,-14,-2,0,1183000,1193000,1182000,1172000,1497000,1499000,1183000,1495000,1999000,998000,0,0,0,0,0,0
43601000,5000,10000,0,-72,-1619,-27743,999,-14,0,0,1168000,1185000,1193000,1185000,1497000,1500000,1183000,1496000,1998000,998000,0,0,0,0,0,0
43801000,5000,10000,0,-174,-1702,-27733,999,-14,-1,0,1172000,1192000,1187000,1179000,1497000,1499000,1183000,1496000,1998000,998000,0,0,0,0,0,0
44001000,5000,10000,0,-192,-1563,-27743,999,-13,-1,0,1190000,1187000,1184000,1173000,1498000,1499000,1184000,1496000,1998000,998000,0,0,0,0,0,0
44201000,5000,10000,0,479,-987,-27743,999,-8,4,0,1186000,1185000,1189000,1170000,1497000,1499000,1183000,1496000,1999000,998000,0,0,0,0,0,0
44401000,5000,10000,0,528,-1075,-27756,999,-9,4,0,1184000,1192000,1184000,1171000,1497000,1500000,1183000,1496000,1998000,998000,0,0,0,0,0,0
44601000,5000,10000,0,375,-1108,-27754,999,-9,3,0,1178000,1186000,1190000,1177000,1497000,1499000,1183000,1496000,1999000,998000,0,0,0,0,0,0
44801000,5000,10000,0,540,-843,-27766,999,-7,4,0,1187000,1178000,1192000,1176000,1498000,1499000,1184000,1496000,1999000,997000,0,0,0,0,0,0
45001000,5000,10000,0,778,-719,-27756,999,-6,6,0,1184000,1183000,1187000,1177000,1497000,1499000,1183000,1496000,1999000,998000,0,0,0,0,0,0
45201000,5000,10000,0,439,-934,-27759,999,-8,3,0,1174000,1201000,1178000,1181000,1497000,1500000,1184000,1495000,1999000,998000,0,0,0,0,0,0
45401000,5000,10000,0,24,-1230,-27756,999,-10,0,0,1190000,1184000,1186000,1170000,1497000,1499000,1183000,1495000,1998000,998000,0,0,0,0,0,0
45601000,5000,10000,0,681,-526,-27750,999,-4,5,0,1187000,1183000,1185000,1180000,1498000,1499000,1184000,1496000,1998000,997000,0,0,0,0,0,0
45801000,5000,10000,0,381,-770,-27763,999,-6,3,0,1176000,1191000,1186000,1181000,1497000,1499000,1184000,1495000,1999000,998000,0,0,0,0,0,0
46001000,5000,10000,0,377,-818,-27762,999,-7,3,0,1192000,1187000,1186000,1170000,1497000,1500000,1184000,1495000,1999000,998000,0,0,0,0,0,0
46201000,5000,10000,0,730,-410,-27758,999,-3,6,0,1185000,1185000,1184000,1175000,1497000,1499000,1183000,1495000,1998000,998000,0,0,0,0,0,0
46401000,5000,10000,0,458,-728,-27751,999,-6,4,0,1178000,1196000,1186000,1174000,1498000,1499000,1184000,1496000,1999000,997000,0,0,0,0,0,0
46601000,5000,10000,0,138,-1063,-27777,999,-9,1,0,1184000,1180000,1195000,1175000,1497000,1499000,1184000,1495000,1999000,997000,0,0,0,0,0,0
46801000,5000,10000,0,748,-518,-27779,999,-4,6,0,1181000,1180000,1188000,1185000,1497000,1500000,1184000,1495000,1998000,997000,0,0,0,0,0,0
47001000,5000,10000,0,324,-993,-27764,999,-8,2,0,1175000,1202000,1181000,1172000,1497000,1499000,1183000,1495000,1999000,997000,0,0,0,0,0,0
47201000,5000,10000,0,-442,-1640,-27763,999,-14,-3,0,1177000,1204000,1180000,1173000,1498000,1499000,1184000,1496000,1998000,997000,0,0,0,0,0,0
47401000,5000,10000,0,-319,-1629,-27755,999,-14,-2,0,1188000,1174000,1194000,1177000,1497000,1499000,1184000,1495000,1998000,998000,0,0,0,0,0,0
47601000,5000,10000,0,576,-856,-27767,999,-7,5,0,1183000,1182000,1184000,1184000,1497000,1500000,1184000,1495000,1998000,998000,0,0,0,0,0,0
47801000,5000,10000,0,351,-945,-27766,999,-8,3,0,1177000,1193000,1184000,1177000,1497000,1499000,1183000,1495000,1998000,997000,0,0,0,0,0,0
48001000,5000,10000,0,177,-1247,-27753,999,-10,1,0,1183000,1195000,1188000,1165000,1497000,1499000,1183000,1495000,1998000,997000,0,0,0,0,0,0
48201000,5000,10000,0,27,-1438,-27760,999,-12,0,0,1162000,1198000,1195000,1179000,1571000,1474000,1184000,1495000,1998000,997000,0,0,0,0,0,0
48401000,5000,10000,0,541,-901,-27772,999,-7,4,0,1176000,1194000,1185000,1178000,1588000,1410000,1184000,1495000,1999000,998000,0,0,0,0,0,0
48601000,5000,10000,0,2404,872,-27744,999,7,20,0,1191000,1177000,1189000,1172000,1595000,1403000,1183000,1495000,1998000,998000,0,0,0,0,0,0
48801000,5000,10000,0,3913,2266,-27693,999,19,34,0,1199000,1181000,1178000,1176000,1505000,1469000,1184000,1495000,1998000,997000,0,0,0,0,0,0
49001000,5000,10000,0,2248,825,-27753,999,7,19,0,1152000,1209000,1190000,1184000,1498000,1499000,1184000,1496000,1998000,998000,0,0,0,0,0,0
49201000,5000,10000,0,-253,-1624,-27767,999,-14,-2,0,1162000,1206000,1186000,1180000,1497000,1500000,1184000,1495000,1998000,998000,0,0,0,0,0,0
49401000,5000,10000,0,-525,-1804,-27766,999,-15,-4,0,1198000,1185000,1180000,1171000,1497000,1499000,1184000,1495000,1998000,997000,0,0,0,0,0,0
49601000,5000,10000,0,455,-966,-27789,999,-8,3,0,1180000,1179000,1194000,1178000,1497000,1500000,1183000,1495000,1998000,997000,0,0,0,0,0,0
49801000,5000,10000,0,92,-1269,-27771,999,-11,0,0,1166000,1202000,1183000,1183000,1531000,1481000,1184000,1496000,1998000,997000,0,0,0,0,0,0
50001000,5000,10000,0,-26,-1424,-27796,999,-12,0,0,1168000,1199000,1182000,1180000,1575000,1408000,1183000,1495000,1998000,998000,0,0,0,0,0,0
50201000,5000,10000,0,1913,411,-27768,999,3,16,0,1195000,1174000,1182000,1183000,1586000,1361000,1184000,1495000,1998000,997000,0,0,0,0,0,0
50401000,5000,10000,0,4242,2591,-27699,999,22,37,0,1189000,1181000,1177000,1184000,1593000,1336000,1183000,1495000,1999000,997000,0,0,0,0,0,0
50601000,5000,10000,0,4792,3321,-27637,998,28,41,-1,1166000,1200000,1177000,1191000,1625000,1283000,1184000,1495000,1998000,998000,0,0,0,0,0,0
50801000,5000,10000,0,5766,4246,-27578,998,37,50,-1,1179000,1187000,1173000,1191000,1663000,1216000,1183000,1495000,1998000,998000,0,0,0,0,0,0
51001000,5000,10000,0,8101,6362,-27393,995,55,70,-3,1193000,1178000,1170000,1194000,1699000,1153000,1184000,1495000,1998000,998000,0,0,0,0,0,0
51201000,5000,10000,0,10679,8673,-27060,992,75,92,-7,1186000,1179000,1166000,1203000,1730000,1097000,1184000,1495000,1998000,997000,0,0,0,0,0,0
51401000,5000,10000,0,12242,10419,-26754,990,90,106,-9,1180000,1197000,1157000,1200000,1750000,1034000,1184000,1495000,1999000,997000,0,0,0,0,0,0
51601000,5000,10000,0,13383,11838,-26454,987,102,115,-12,1187000,1184000,1161000,1202000,1771000,1004000,1184000,1496000,1998000,998000,0,0,0,0,0,0
51801000,5000,10000,0,15246,13745,-26003,984,118,131,-15,1196000,1179000,1148000,1211000,1770000,1004000,1184000,1495000,1998000,998000,0,0,0,0,0,0
52001000,5000,10000,0,15785,14299,-25878,982,123,136,-17,1173000,1187000,1159000,1215000,1771000,1005000,1184000,1495000,1999000,998000,0,0,0,0,0,0
52201000,5000,10000,0,15361,13719,-26010,983,118,132,-15,1181000,1206000,1145000,1202000,1770000,1004000,1184000,1495000,1998000,998000,0,0,0,0,0,0
52401000,5000,10000,0,15676,14056,-25928,983,121,135,-16,1196000,1176000,1158000,1205000,1770000,1004000,1184000,1495000,1998000,998000,0,0,0,0,0,0
52601000,5000,10000,0,16194,14643,-25775,981,126,139,-17,1178000,1184000,1155000,1217000,1771000,1004000,1184000,1496000,1998000,998000,0,0,0,0,0,0
52801000,5000,10000,0,15725,13971,-25944,983,120,135,-16,1171000,1193000,1153000,1217000,1770000,1004000,1184000,1495000,1999000,998000,0,0,0,0,0,0
53001000,5000,10000,0,15219,13544,-26073,984,116,131,-15,1183000,1191000,1153000,1207000,1770000,1004000,1184000,1495000,1998000,998000,0,0,0,0,0,0
53201000,5000,10000,0,15763,14127,-25917,983,121,136,-16,1198000,1182000,1156000,1199000,1770000,1004000,1184000,1495000,1998000,997000,0,0,0,0,0,0
53401000,5000,11000,0,16195,14458,-25802,982,124,139,-17,1192000,1187000,1156000,1196000,1748000,1059000,1183000,1495000,1998000,998000,0,0,0,0,0,0
53601000,5000,10000,0,15413,13698,-26018,983,118,133,-15,1217000,1162000,1165000,1190000,1550000,1327000,1184000,1495000,1998000,998000,0,0,0,0,0,0
53801000,5000,10000,0,10045,8339,-27140,993,72,87,-6,1141000,1228000,1169000,1197000,1497000,1423000,1184000,1495000,1999000,998000,0,0,0,0,0,0
54001000,5000,10000,0,3214,2045,-27778,999,17,28,0,1149000,1211000,1186000,1188000,1497000,1458000,1184000,1495000,1999000,997000,0,0,0,0,0,0
54201000,5000,10000,0,918,-140,-27838,999,-1,8,0,1186000,1190000,1181000,1172000,1497000,1499000,1183000,1495000,1998000,998000,0,0,0,0,0,0
54401000,5000,10000,0,694,-473,-27821,999,-4,6,0,1187000,1175000,1191000,1181000,1497000,1499000,1184000,1496000,1998000,998000,0,0,0,0,0,0
54601000,5000,10000,0,207,-758,-27824,999,-6,1,0,1173000,1200000,1183000,1179000,1497000,1503000,1184000,1495000,1998000,998000,0,0,0,0,0,0
54801000,5000,10000,0,-246,-1234,-27808,999,-10,-2,0,1211000,1161000,1187000,1176000,1341000,1664000,1184000,1495000,1998000,997000,0,0,0,0,0,0
55001000,5000,10000,0,-2759,-3570,-27710,999,-31,-24,0,1179000,1200000,1182000,1174000,1258000,1780000,1184000,1495000,1998000,998000,0,0,0,0,0,0
55201000,5000,10000,0,-8042,-8615,-27192,994,-74,-69,-5,1157000,1222000,1172000,1178000,1142000,1818000,1183000,1495000,1999000,997000,0,0,0,0,0,0
55401000,5000,10000,0,-12576,-13172,-26352,987,-114,-108,-12,1182000,1204000,1168000,1180000,1074000,1886000,1184000,1496000,1999000,997000,0,0,0,0,0,0
55601000,5000,10000,0,-15352,-16098,-25627,981,-138,-132,-18,1184000,1198000,1175000,1177000,998000,1958000,1184000,1495000,1998000,998000,0,0,0,0,0,0
55801000,5000,10000,0,-17293,-18174,-25014,976,-156,-148,-23,1192000,1192000,1174000,1176000,1002000,1954000,1184000,1495000,1999000,998000,0,0,0,0,0,0
56001000,5000,10000,0,-17432,-18354,-24988,975,-157,-149,-24,1178000,1194000,1183000,1174000,1082000,1927000,1183000,1495000,1999000,998000,0,0,0,0,0,0
56201000,5000,10000,0,-17058,-17975,-25103,976,-154,-146,-23,1100000,1282000,1179000,1172000,1497000,1499000,1183000,1495000,1998000,998000,0,0,0,0,0,0
56401000,5000,10000,0,-11346,-11969,-26595,989,-103,-98,-10,1224000,1158000,1177000,1175000,1497000,1499000,1184000,1495000,1998000,998000,0,0,0,0,0,0
56601000,5000,10000,0,-2803,-3894,-27637,999,-33,-24,0,1227000,1150000,1187000,1170000,1498000,1499000,1184000,1496000,1998000,998000,0,0,0,0,0,0
56801000,5000,10000,0,213,-1021,-27748,999,-8,1,0,1168000,1194000,1189000,1184000,1497000,1499000,1184000,1495000,1999000,998000,0,0,0,0,0,0
57001000,5000,10000,0,-628,-1904,-27742,999,-16,-5,0,1159000,1211000,1185000,1179000,1497000,1500000,1184000,1495000,1999000,997000,0,0,0,0,0,0
57201000,5000,10000,0,-924,-2040,-27751,999,-17,-8,0,1189000,1187000,1184000,1174000,1497000,1499000,1184000,1495000,1999000,997000,0,0,0,0,0,0
57401000,5000,10000,0,206,-987,-27751,999,-8,1,0,1207000,1186000,1177000,1164000,1497000,1499000,1184000,1495000,1999000,997000,0,0,0,0,0,0
57601000,5000,10000,0,472,-800,-27753,999,-6,4,0,1168000,1195000,1191000,1180000,1498000,1499000,1184000,1496000,1998000,998000,0,0,0,0,0,0
57801000,5000,10000,0,-586,-1807,-27757,999,-15,-5,0,1162000,1206000,1180000,1185000,1497000,1499000,1184000,1495000,1998000,998000,0,0,0,0,0,0
58001000,5000,10000,0,-1065,-2330,-27726,999,-20,-9,0,1163000,1199000,1186000,1187000,1499000,1429000,1184000,1495000,1999000,997000,0,0,0,0,0,0
58201000,5000,10000,0,60,-1335,-27755,999,-11,0,0,1170000,1194000,1164000,1206000,1529000,1247000,1184000,1495000,1998000,998000,0,0,0,0,0,0
58401000,5000,10000,0,3128,1501,-27724,999,13,27,0,1175000,1192000,1146000,1221000,1584000,1098000,1184000,1495000,1998000,998000,0,0,0,0,0,0
58601000,5000,10000,0,6793,5042,-27508,997,43,59,-2,1183000,1178000,1150000,1223000,1626000,1023000,1184000,1496000,1999000,997000,0,0,0,0,0,0
58801000,5000,10000,0,10203,8329,-27082,993,72,88,-6,1190000,1180000,1143000,1221000,1642000,1004000,1184000,1495000,1998000,998000,0,0,0,0,0,0
59001000,5000,10000,0,12437,10614,-26675,989,91,107,-10,1238000,1141000,1153000,1201000,1497000,1320000,1184000,1495000,1999000,998000,0,0,0,0,0,0
59201000,5000,10000,0,9179,7549,-27234,994,65,79,-5,1149000,1210000,1188000,1187000,1497000,1499000,1184000,1495000,1999000,998000,0,0,0,0,0,0
59401000,5000,10000,0,1822,601,-27841,999,5,15,0,1127000,1247000,1183000,1177000,1497000,1499000,1184000,1495000,1999000,997000,0,0,0,0,0,0
59601000,5000,10000,0,-1047,-2122,-27795,999,-18,-9,0,1201000,1184000,1183000,1166000,1497000,1499000,1184000,1495000,1998000,997000,0,0,0,0,0,0
59801000,5000,10000,0,502,-642,-27813,999,-5,4,0,1213000,1163000,1188000,1170000,1498000,1499000,1184000,1496000,1998000,998000,0,0,0,0,0,0
60001000,5000,10000,0,1049,-168,-27820,999,-1,9,0,1219000,1141000,1185000,1184000,1274000,1713000,1183000,1495000,1998000,998000,0,0,0,0,0,0
60201000,5000,10000,0,-3140,-4220,-27688,998,-36,-27,-1,1173000,1199000,1185000,1178000,1124000,1906000,1184000,1495000,1998000,998000,0,0,0,0,0,0
60401000,5000,10000,0,-11726,-12549,-26503,988,-108,-101,-11,1110000,1258000,1187000,1179000,1098000,1914000,1184000,1495000,1998000,998000,0,0,0,0,0,0
60601000,5000,10000,0,-17365,-18250,-24997,976,-156,-149,-23,1100000,1311000,1182000,1176000,1416000,1496000,1184000,1495000,1998000,998000,0,0,0,0,0,0
60801000,5000,10000,0,-11885,-12640,-26487,988,-109,-102,-11,1235000,1154000,1178000,1167000,1497000,1499000,1184000,1495000,1998000,997000,0,0,0,0,0,0
61001000,5000,10000,0,-3017,-4065,-27608,999,-35,-26,0,1221000,1146000,1186000,1178000,1498000,1499000,1183000,1496000,1998000,998000,0,0,0,0,0,0
61201000,5000,10000,0,-333,-1590,-27731,999,-13,-2,0,1161000,1210000,1179000,1183000,1497000,1499000,1184000,1495000,1999000,998000,0,0,0,0,0,0
61401000,5000,10000,0,-1258,-2390,-27702,999,-20,-10,0,1161000,1211000,1181000,1181000,1497000,1499000,1184000,1495000,1998000,998000,0,0,0,0,0,0
61601000,5000,10000,0,-875,-1969,-27738,999,-17,-7,0,1190000,1183000,1182000,1179000,1497000,1499000,1184000,1495000,1998000,998000,0,0,0,0,0,0
61801000,5000,10000,0,-621,-1609,-27730,999,-14,-5,0,1167000,1198000,1188000,1181000,1497000,1499000,1184000,1495000,1998000,1000000,0,0,0,0,0,0
62001000,5000,10000,0,-1172,-2225,-27731,999,-19,-10,0,1171000,1190000,1192000,1180000,1497000,1499000,1184000,1495000,1998000,998000,0,0,0,0,0,0
62201000,5000,10000,0,-414,-1613,-27745,999,-14,-3,0,1185000,1181000,1187000,1181000,1498000,1499000,1184000,1496000,1998000,998000,0,0,0,0,0,0
62401000,5000,10000,0,-87,-1025,-27753,999,-8,0,0,1176000,1203000,1207000,1148000,1651000,1571000,1184000,1495000,1999000,998000,0,0,0,0,0,0
62601000,5000,10000,0,-53,-978,-27741,999,-8,0,0,1172000,1198000,1215000,1150000,1636000,1549000,1184000,1495000,1999000,998000,0,0,0,0,0,0
62801000,5000,10000,0,1008,-84,-27765,999,0,8,0,1204000,1170000,1189000,1171000,1497000,1499000,1184000,1495000,1998000,998000,0,0,0,0,0,0
63001000,5000,10000,0,903,-268,-27772,999,-2,7,0,1163000,1199000,1186000,1186000,1497000,1499000,1184000,1495000,1998000,998000,0,0,0,0,0,0
63201000,5000,10000,0,-684,-1575,-27759,999,-13,-5,0,1176000,1197000,1160000,1196000,1362000,1466000,1183000,1495000,1998000,998000,0,0,0,0,0,0
63401000,5000,10000,0,-1138,-2195,-27756,999,-19,-9,0,1197000,1173000,1118000,1242000,1167000,1420000,1183000,1496000,1998000,998000,0,0,0,0,0,0
63601000,5000,10000,0,-2961,-4030,-27659,999,-35,-25,0,1130000,1247000,1172000,1182000,1496000,1500000,1183000,1495000,1998000,998000,0,0,0,0,0,0
63801000,5000,10000,0,-4014,-5054,-27593,998,-44,-34,-1,1176000,1192000,1183000,1179000,1496000,1500000,1183000,1495000,1999000,998000,0,0,0,0,0,0
64001000,5000,10000,0,-1413,-2509,-27743,999,-21,-12,0,1213000,1161000,1178000,1182000,1496000,1500000,1184000,1495000,1999000,998000,0,0,0,0,0,0
64201000,5000,10000,0,439,-892,-27764,999,-7,3,0,1178000,1188000,1186000,1177000,1496000,1500000,1183000,1495000,1999000,997000,0,0,0,0,0,0
64401000,5000,10000,0,150,-1243,-27775,999,-10,1,0,1176000,1198000,1183000,1172000,1496000,1500000,1183000,1495000,1998000,998000,0,0,0,0,0,0
64601000,5000,10000,0,104,-1315,-27767,999,-11,0,0,1186000,1188000,1186000,1169000,1497000,1499000,1183000,1496000,1998000,998000,0,0,0,0,0,0
64801000,5000,10000,0,89,-1229,-27769,999,-10,0,0,1172000,1193000,1191000,1178000,1497000,1432000,1184000,1495000,1998000,998000,0,0,0,0,0,0
65001000,5000,10000,0,105,-995,-27765,999,-8,0,0,1148000,1218000,1156000,1212000,1556000,1217000,1184000,1495000,2000000,997000,0,0,0,0,0,0
65201000,5000,10000,0,2842,1205,-27733,999,10,24,0,1207000,1179000,1142000,1205000,1559000,1180000,1184000,1495000,1999000,998000,0,0,0,0,0,0
65401000,5000,10000,0,6983,5192,-27537,997,45,60,-2,1222000,1131000,1183000,1199000,1497000,1385000,1184000,1495000,1999000,997000,0,0,0,0,0,0
65601000,5000,10000,0,5731,4083,-27638,998,35,49,-1,1154000,1216000,1172000,1192000,1440000,1504000,1184000,1495000,1999000,997000,0,0,0,0,0,0
65801000,5000,10000,0,-57,-1297,-27843,999,-11,0,0,1134000,1239000,1168000,1192000,1444000,1499000,1184000,1495000,1998000,998000,0,0,0,0,0,0
66001000,5000,10000,0,-2437,-3408,-27748,999,-29,-21,0,1171000,1195000,1168000,1200000,1498000,1352000,1184000,1496000,1998000,998000,0,0,0,0,0,0
66201000,5000,10000,0,943,-487,-27826,999,-4,8,0,1213000,1160000,1148000,1212000,1500000,1232000,1184000,1495000,1998000,999000,0,0,0,0,0,0
66401000,5000,10000,0,4461,2844,-27709,998,24,38,0,1189000,1185000,1145000,1211000,1498000,1265000,1183000,1495000,1999000,998000,0,0,0,0,0,0
66601000,5000,10000,0,4514,3096,-27689,998,26,39,-1,1200000,1185000,1172000,1177000,1443000,1499000,1184000,1495000,1999000,998000,0,0,0,0,0,0
66801000,5000,10000,0,2075,782,-27809,999,6,18,0,1167000,1207000,1182000,1178000,1429000,1576000,1184000,1495000,1998000,998000,0,0,0,0,0,0
