
1388079 <0xf4>081 -3.329399 
1433052 -56.436165 
1433065 -56.402470 
1433078 -56.384472 
1433091 -56.366833 
1433105 -56.343075 
1433118 -56.312893 
1433131 -56.283318 
1433145 -56.262321 
1433158 -56.249588 
1433171 -56.237114 
1433185 -56.210831 
1433198 -56.198849 
1433211 -56.187099 
1433225 -56.176998 
1433238 -56.158886 
1433251 -56.141136 
1433264 -56.110435 
1433278 -56.087353 
1433291 -56.059158 
1433304 -56.047295 
1433318 -56.020950 
1433331 -55.995911 
1433344 -55.967140 
1433358 -55.941452 
1433371 -55.918667 
1433384 -55.887192 
1433398 -55.872940 
1433411 -55.869320 
1433424 -55.858311 
1433438 -55.862793 
1433451 -55.865593 
1433464 -55.850143 
1433477 -55.831795 
1433491 -55.813812 
1433504 -55.808891 
1433517 -55.804234 
1433531 -55.796494 
1433544 -55.777843 
1433557 -55.760586 
1433571 -55.735710 
1433584 -55.707180 
1433597 -55.679222 
1433611 -55.636536 
1433624 -55.578381 
1433637 -55.521358 
1433650 -55.474529 
1433664 -55.409664 
1433677 -55.346096 
1433690 -55.289444 
1433704 -55.238976 
1433717 -55.189518 
1433730 -55.145996 
1433744 -55.111710 
1433757 -55.078110 
1433770 -55.043179 
1433784 -55.010681 
1433797 -54.978844 
1433810 -54.957005 
1433823 -54.937149 
1433837 -54.917694 
1433850 -54.901871 
1433863 -54.893967 
1433877 -54.886223 
1433890 -54.887413 
1433903 -54.886765 
1433917 -54.886127 
1433930 -54.879421 
1433943 -54.880272 
1433957 -54.881104 
1433970 -54.868622 
1433983 -54.860260 
1433996 -54.852066 
1434010 -54.849373 
1434023 -54.849899 
1434036 -54.850418 
1434050 -54.837288 
1434063 -54.814877 
1434076 -54.792912 
1434090 -54.799511 
1434103 -54.802319 
1434116 -54.805069 
1434130 -54.810795 
1434143 -54.821011 
1434156 -54.831020 
1434170 -54.838669 
1434183 -54.839542 
1434196 -54.840397 
1434209 -54.855110 
1434223 -54.868248 
1434236 -54.881126 
1434249 -54.872593 
1434263 -54.874290 
1434276 -54.875954 
1434289 -54.870102 
1434303 -54.864780 
1434316 -54.859566 
1434329 -54.854710 
1434343 -54.859745 
1434356 -54.864677 
1434369 -54.848194 
1434382 -54.835720 
1434396 -54.823494 
1434409 -54.807438 
1434422 -54.803265 
1434436 -54.799171 
1434449 -54.791832 
1434462 -54.769890 
1434476 -54.748386 
1434489 -54.755566 
1434502 -54.759140 
1434516 -54.762642 
1434529 -54.770458 
1434542 -54.788109 
1434555 -54.805405 
1434569 -54.837093 
1434582 -54.878723 
1434595 -54.919540 
1434609 -54.954662 
1434622 -54.997318 
1434635 -55.039124 
1434649 -55.067635 
1434662 -55.058628 
1434675 -55.049801 
1434689 -55.054806 
1434702 -55.050610 
1434715 -55.046497 
1434729 -55.031818 
1434742 -55.015381 
1434755 -54.999279 
1434768 -54.972229 
1434782 -54.929321 
1434795 -54.887287 
1434808 -54.839375 
1434822 -54.775959 
1434835 -54.713806 
1434848 -54.640602 
1434862 -54.555023 
1434875 -54.471165 
1434888 -54.389481 
1434902 -54.302525 
1434915 -54.217319 
1434928 -54.116138 
1434941 -53.984520 
1434955 -53.855457 
1434968 -53.695236 
1434981 -53.518829 
1434995 -53.345951 
1435008 -53.120071 
1435021 -52.883049 
1435035 -52.650768 
1435048 -52.429138 
1435061 -52.172314 
1435075 -51.920624 
1435088 -51.660458 
1435101 -51.388622 
1435114 -51.122227 
1435128 -50.877159 
1435141 -50.620911 
1435154 -50.369808 
1435168 -50.086071 
1435181 -49.743206 
1435194 -49.407276 
1435208 -48.974003 
1435221 -48.547222 
1435234 -48.129128 
1435248 -47.719543 
1435261 -47.298843 
1435274 -46.886734 
1435287 -46.499420 
1435301 -46.096043 
1435314 -45.700703 
1435327 -45.329712 
1435341 -44.957455 
1435354 -44.592670 
1435367 -44.160419 
1435381 -43.622883 
1435394 -43.095821 
1435407 -42.484276 
1435421 -41.918541 
1435434 -41.363842 
1435447 -40.861382 
1435460 -40.355019 
