00000 1998000 998000 
24001000 4815 -7726 147 -179 997 -2114 4470 -3409 1100000 1100000 1100000 1100000 1498000 1499000 999000 1498000 1998000 998000 
24049000 5068 -7825 100 -216 1072 5637 2944 313 1100000 1100000 1100000 1100000 1497000 1498000 999000 1498000 1997000 998000 
24101000 4294 -7247 33 -61 955 6736 -2121 801 1100000 1100000 1100000 1100000 1497000 1499000 997000 1499000 1997000 998000 
24149000 4128 -6729 100 -44 968 -99 -2610 -1395 1100000 1100000 1100000 1100000 1498000 1498000 998000 1499000 1998000 998000 
24201000 4799 -6674 101 -109 1013 -6508 3798 -358 1100000 1100000 1100000 1100000 1498000 1498000 999000 1499000 1998000 998000 
24249000 4599 -7309 34 -211 1006 -466 -1877 2693 1100000 1100000 1100000 1100000 1497000 1499000 998000 1499000 1998000 998000 
24301000 3690 -7317 99 -115 974 3745 -9079 313 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
24349000 4484 -7228 154 -95 1012 -7241 929 -4203 1100000 1100000 1100000 1100000 1498000 1500000 998000 1498000 1998000 998000 
24401000 5367 -7582 60 -128 1110 22 7521 374 1100000 1100000 1100000 1100000 1497000 1499000 999000 1498000 1999000 997000 
24449000 4139 -7626 -76 -149 984 7468 -3952 3059 1100000 1100000 1100000 1100000 1498000 1498000 998000 1500000 1998000 997000 
24501000 3216 -6677 67 -116 1032 5698 -7859 -480 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 997000 
24549000 4521 -6368 166 -126 984 -11025 4531 -4447 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
1000 5284 -7031 58 -155 1035 -2297 4653 2022 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
24649000 3766 -7212 42 -86 1038 8261 -8347 3609 1100000 1100000 1100000 1100000 1498000 1499000 998000 1498000 1998000 998000 
24701000 3830 -6716 123 -66 984 -4799 -3403 -2189 1100000 1100000 1100000 1100000 1497000 1499000 998000 1499000 1998000 998000 
24749000 5135 -7077 160 -157 997 -8217 7399 -4874 1100000 1100000 1100000 1100000 1498000 1498000 999000 1498000 1997000 998000 
24801000 4682 -7672 2 -181 922 5454 -4502 3853 1100000 1100000 1100000 1100000 1498000 1498000 998000 1499000 1997000 998000 
24849000 4081 -7586 67 -66 1034 4599 -5844 1778 1100000 1100000 1100000 1100000 1498000 1499000 996000 1499000 1998000 998000 
24901000 5089 -7734 137 -102 1060 -10109 5690 -5118 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
24949000 5327 -8334 32 -231 1004 -588 1723 1106 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 997000 
25001000 3712 -7917 105 -174 965 8750 -10483 3304 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
25049000 4469 -7554 144 -121 964 -7241 -2304 -3348 1100000 1100000 1100000 1100000 1498000 1498000 998000 1499000 1998000 998000 
25101000 5645 -8049 93 -152 921 -2480 4286 -2067 1100000 1100000 1100000 1100000 1498000 1498000 999000 1498000 1998000 998000 
25149000 5469 -8570 11 -223 981 5271 -168 2632 1100000 1100000 1100000 1100000 1499000 1499000 997000 1500000 1998000 997000 
25201000 4725 -7869 101 -105 961 11557 -3769 -541 1100000 1100000 1100000 1100000 1499000 1499000 997000 1500000 1998000 998000 
25249000 5345 -6895 168 -59 989 815 1967 -2372 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
25301000 6251 -6335 120 -64 1049 2524 9719 191 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
25349000 5088 -6520 19 -115 972 2524 2028 2937 1100000 1100000 1100000 1100000 1498000 1500000 997000 1499000 1998000 997000 
