15101000 3962 2006 121 108 1102 5271 -46 -1273 
15150000 1145 -2304 0 -164 1113 -4738 -1450 2876 
15201000 3623 1372 147 28 905 2768 -1450 191 
15250000 3165 -1398 -62 -26 877 -1747 624 2754 
15301000 4205 1193 162 9 1052 2036 -1999 -5485 
15350000 3107 -1439 6 -93 1100 -5409 2944 6599 
15401000 3580 1773 231 10 1145 449 -351 -2067 
15450000 1411 -1608 0 -123 925 -5776 2638 679 
15501000 1304 3164 80 135 1023 5393 -1023 -358 
15550000 1026 -2437 -23 -107 1122 -4616 -717 2388 
15601000 7617 -322 252 -55 860 1670 -1572 923 
15650000 2951 -1900 -66 8 1006 -2602 258 2449 
15701000 4798 2720 189 78 904 6186 -2671 -2921 
15750000 -1272 -1060 -103 61 771 632 -1633 1472 
15801000 3999 -368 -32 -147 1169 -1686 -2060 -602 
15850000 4446 6203 142 140 1432 8200 -5661 496 
15901000 4245 59 -140 8 1348 -2053 1540 -785 
15950000 5999 1526 115 -1 1176 5149 -4624 1900 
16001000 7085 1225 319 -4 714 8383 -4807 4951 
16050000 2096 92 67 143 1131 1242 -901 -6034 
16101000 7240 -4370 32 -121 772 -832 -962 496 
16150000 7631 105 178 -102 808 5759 -4746 5257 
16201000 3426 1890 39 -68 1106 7529 -6760 6844 
16250000 5043 1742 172 140 1048 7651 -4868 -2860 
16301000 3379 3033 26 151 1257 1303 -1999 -5485 
16350000 7271 158 120 -63 1048 998 -2243 2754 
16401000 5272 1160 -8 -3 995 -283 -595 252 
16450000 6812 1888 75 -106 902 5698 -5112 4829 
16501000 5702 4053 182 192 1219 5515 -3159 -1151 
16550000 4103 1767 -49 153 1100 -4921 2272 -4569 
16601000 5419 1244 78 115 1111 -1137 624 1167 
16650000 6871 1069 17 1 969 3379 -2549 3914 
16701000 5777 1341 127 -57 1077 2585 -1755 5379 
16750000 7221 6000 198 107 1117 4904 -1999 -1151 
16801000 7148 2306 314 70 1046 -4616 2272 -2921 
16850000 4109 1425 65 108 963 -3029 2150 -235 
16901000 6517 2100 112 56 1017 -1930 502 -2494 
16950000 3382 -70 -115 -66 1068 -771 1296 3853 
17001000 7904 1169 42 -114 1104 4477 -3342 2998 
17050000 6457 2467 107 -40 910 3134 -1450 -1273 
17101000 5374 2664 163 -4 1059 266 -1206 1656 
17150000 5885 4683 207 194 1248 -283 868 -4630 
17201000 4473 3087 143 131 1130 -4555 2761 -2128 
17250000 5926 2245 44 197 1015 -893 -290 1961 
17301000 6362 907 53 39 943 388 2028 -2189 
17350000 2120 1786 -51 -1 1032 -1381 807 923 
17401000 6860 973 167 95 1023 1303 624 2754 
17450000 5913 2458 96 191 950 3379 -1816 2083 
17501000 4946 2946 49 150 1145 -893 2394 -52 
17550000 7682 2362 214 124 986 449 -1328 -3043 
17601000 5833 4543 172 98 847 -99 2883 -1212 
17650000 4171 2888 122 79 1136 -1137 -107 -2738 
17701000 6059 1180 60 -61 825 2219 -1816 3487 
17750000 6420 3125 -71 132 947 -1503 929 -480 
17801000 6778 850 136 9 865 -2846 2089 -1090 
17850000 7654 3172 194 161 843 1609 1296 -5057 
17901000 5610 2062 -8 8 838 -1381 75 4707 
17950000 5023 2578 -120 86 922 -2785 1906 1045 
18001000 2233 2081 -41 66 895 632 991 1839 
18050000 3484 2610 0 50 1002 -2846 2822 -3287 
18101000 5400 3152 200 210 1089 -4006 2761 -3959 
18150000 7563 1429 56 55 902 -466 807 -1456 
18201000 6885 1448 93 40 857 -3151 4225 -52 
18250000 5477 1736 109 -56 831 -1076 -412 2388 
18301000 5814 1176 -64 70 1199 -221 2028 313 
18350000 6198 4355 155 -74 935 -649 -840 4768 
18401000 4259 4034 135 103 1081 -3029 6301 -3959 
18450000 4338 454 -20 -55 1046 -15236 12709 1778 
18501000 4653 1552 32 -108 829 -16945 13564 2510 
18550000 2448 2322 116 133 1131 -11025 14968 69 
